"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.165516800E-2,-7.506000996E-2,-6.047561392E-2,1.572976820E-2
1.650558500E-2,-1.135444939E-1,-4.153880477E-2,1.939495653E-2
2.135605300E-2,-1.483637840E-1,-2.382372692E-2,1.817322709E-2
2.620647000E-2,-1.752418280E-1,-7.330377586E-3,1.084284950E-2
3.105693900E-2,-1.923460513E-1,9.162971750E-3,4.581485991E-4
3.590735500E-2,-1.978438348E-1,2.443459071E-2,-8.704823442E-3
4.075782400E-2,-1.941786408E-1,3.726275265E-2,-1.786779426E-2
4.560829300E-2,-1.844048053E-1,4.398226365E-2,-2.703076601E-2
5.045871000E-2,-1.685223281E-1,4.825831577E-2,-3.863719851E-2
5.530917800E-2,-1.489746422E-1,5.314523727E-2,-4.780016840E-2
6.015959500E-2,-1.269835234E-1,5.925388262E-2,-5.451968312E-2
6.501006400E-2,-1.037706509E-1,6.475166976E-2,-6.062832847E-2
6.986048000E-2,-7.994692773E-2,6.658425927E-2,-6.062832847E-2
7.471094900E-2,-5.856665969E-2,6.719512492E-2,-5.757400393E-2
7.956141800E-2,-4.207331315E-2,6.108647957E-2,-4.902189970E-2
8.441183500E-2,-3.229947388E-2,4.764745384E-2,-3.680460155E-2
8.926230300E-2,-2.741255611E-2,2.932151034E-2,-2.397644334E-2
9.411272000E-2,-2.313650399E-2,1.343902480E-2,-1.420260593E-2
9.896318900E-2,-1.886045001E-2,4.276053514E-3,-9.315688163E-3
1.038136050E-1,-1.397353224E-2,-6.108647794E-4,-1.053741761E-2
1.086640740E-1,-7.254019380E-3,-6.108647794E-4,-1.664606482E-2
1.135145430E-1,6.872228696E-4,-0.000000000E0,-2.458730713E-2
1.183649600E-1,1.046105940E-2,-1.832594397E-3,-3.375028074E-2
1.232154280E-1,2.206749097E-2,-0.000000000E0,-4.352411628E-2
1.280658450E-1,3.550651670E-2,8.552107029E-3,-5.574141070E-2
1.329163140E-1,4.955640435E-2,2.138026804E-2,-7.223475724E-2
1.377667300E-1,6.055197120E-2,1.527161989E-2,-8.567378670E-2
1.426171990E-1,7.032580674E-2,1.832594350E-2,-1.033888608E-1
1.474676680E-1,8.559742570E-2,2.871064469E-2,-1.296560466E-1
1.523180850E-1,8.926261961E-2,4.031707719E-2,-1.522580534E-1
1.571685530E-1,8.193223923E-2,5.558869615E-2,-1.669187993E-1
1.620189700E-1,7.032580674E-2,7.696896046E-2,-1.785252392E-1
1.668694390E-1,5.933023989E-2,1.093447953E-1,-1.858556122E-1
1.717198550E-1,4.711294547E-2,1.466075480E-1,-1.889099330E-1
1.765703240E-1,2.390008420E-2,1.789833754E-1,-1.840230078E-1
1.814207930E-1,-1.641699113E-2,1.997527778E-1,-1.730274558E-1
1.862712100E-1,-7.689260691E-2,2.058614343E-1,-1.601992846E-1
1.911216780E-1,-1.508072466E-1,2.058614343E-1,-1.437059343E-1
1.959720950E-1,-2.283870727E-1,2.076940238E-1,-1.229365394E-1
2.008225640E-1,-2.992473841E-1,2.247982323E-1,-1.009454057E-1
2.056729800E-1,-3.530034721E-1,2.522871494E-1,-8.506292105E-2
2.105234490E-1,-3.920988441E-1,2.907716334E-1,-8.261945844E-2
2.153739180E-1,-4.159225523E-1,3.408625424E-1,-9.056070447E-2
2.202243350E-1,-4.269181192E-1,3.933969140E-1,-1.058323234E-1
2.250748030E-1,-4.250855148E-1,4.440986812E-1,-1.272125840E-1
2.299252200E-1,-4.128682315E-1,4.899135530E-1,-1.522580534E-1
2.347756890E-1,-3.902662396E-1,5.296197534E-1,-1.760817766E-1
2.396261050E-1,-3.615556061E-1,5.687150955E-1,-1.962403059E-1
2.443823550E-1,-3.285689056E-1,6.108647585E-1,-2.121227980E-1
2.491377200E-1,-2.949713171E-1,6.597339511E-1,-2.218966335E-1
2.538930320E-1,-2.625955045E-1,7.147117853E-1,-2.298378795E-1
2.586483970E-1,-2.326631248E-1,7.654135823E-1,-2.377791107E-1
2.634037100E-1,-2.106719911E-1,8.032872081E-1,-2.438877672E-1
2.681590740E-1,-1.954003721E-1,8.222240210E-1,-2.463312149E-1
2.729143870E-1,-1.831830740E-1,8.429933786E-1,-2.457203567E-1
2.776697510E-1,-1.740200967E-1,8.649845123E-1,-2.444986254E-1
2.824251160E-1,-1.697440445E-1,8.918625712E-1,-2.408334464E-1
2.871804280E-1,-1.685223281E-1,9.217949510E-1,-2.396117151E-1
2.919357930E-1,-1.697440445E-1,9.456186891E-1,-2.408334464E-1
2.966911050E-1,-1.703549176E-1,9.505056143E-1,-2.408334464E-1
3.014464700E-1,-1.740200967E-1,9.370665550E-1,-2.414443046E-1
3.062017820E-1,-1.776852906E-1,9.095776677E-1,-2.390008420E-1
3.109571470E-1,-1.795178801E-1,8.741474748E-1,-2.371682525E-1
3.157125120E-1,-1.813504845E-1,8.326086998E-1,-2.347247899E-1
3.204678240E-1,-1.813504845E-1,7.861829996E-1,-2.280052751E-1
3.252231890E-1,-1.819613427E-1,7.342594862E-1,-2.194531709E-1
3.299785010E-1,-1.844048053E-1,6.780598760E-1,-2.090684772E-1
3.347338660E-1,-1.905134469E-1,6.206386089E-1,-1.986837685E-1
3.394891780E-1,-1.960112303E-1,5.693259835E-1,-1.882990748E-1
3.442445430E-1,-2.057850659E-1,5.253437161E-1,-1.766926348E-1
3.489998550E-1,-2.173915058E-1,4.880809486E-1,-1.620318890E-1
3.537552200E-1,-2.314413935E-1,4.544833899E-1,-1.461493969E-1
3.585105850E-1,-2.473238707E-1,4.190532267E-1,-1.266017258E-1
3.632658970E-1,-2.619846463E-1,3.903425932E-1,-1.076649204E-1
3.680212620E-1,-2.735910714E-1,3.732383847E-1,-8.750637621E-2
3.727765740E-1,-2.821431756E-1,3.622428179E-1,-6.979130208E-2
3.775319390E-1,-2.858083546E-1,3.573558927E-1,-5.268708616E-2
3.822873030E-1,-2.888626754E-1,3.530798554E-1,-3.680460155E-2
3.870426160E-1,-2.913061380E-1,3.457494676E-1,-2.397644334E-2
3.917979800E-1,-2.943604589E-1,3.365865052E-1,-1.237001177E-2
3.965532930E-1,-2.986365259E-1,3.231474757E-1,-2.596175298E-3
4.013086570E-1,-3.065777719E-1,3.005454838E-1,4.123337101E-3
4.060639700E-1,-3.151298761E-1,2.858847082E-1,-1.985310577E-3
4.108193350E-1,-3.212385178E-1,2.834412456E-1,-1.420260593E-2
4.155746990E-1,-3.255145550E-1,2.901607752E-1,-2.825249545E-2
4.203300120E-1,-3.285689056E-1,2.974911332E-1,-3.924806044E-2
4.250853760E-1,-3.322340846E-1,2.974911332E-1,-4.352411628E-2
4.298406890E-1,-3.346775472E-1,2.938259542E-1,-4.230238497E-2
4.345960530E-1,-3.383427262E-1,2.907716334E-1,-3.130681813E-2
4.393513660E-1,-3.413970470E-1,2.919933498E-1,-1.542433538E-2
4.441067300E-1,-3.450622559E-1,2.981020212E-1,4.734201822E-3
4.488620950E-1,-3.493382931E-1,3.084867001E-1,2.855792828E-2
4.536174070E-1,-3.530034721E-1,3.213148713E-1,5.177079141E-2
4.583727720E-1,-3.578903973E-1,3.316995800E-1,7.131846249E-2
4.631280850E-1,-3.639990389E-1,3.402516842E-1,8.720094711E-2
4.678834490E-1,-3.719402850E-1,3.439168632E-1,9.636391699E-2
4.726387620E-1,-3.878227770E-1,3.390299380E-1,1.012508348E-1
4.773941260E-1,-4.098139107E-1,3.292561173E-1,1.012508348E-1
4.821494910E-1,-4.397462904E-1,3.139844835E-1,9.941824526E-2
4.869048030E-1,-4.770090282E-1,2.981020212E-1,1.024725661E-1
4.916601680E-1,-5.179370046E-1,2.877173126E-1,1.055268943E-1
4.964154800E-1,-5.619192123E-1,2.834412456E-1,1.098029464E-1
5.011708450E-1,-6.107884049E-1,2.871064544E-1,1.159115955E-1
5.059261570E-1,-6.700422764E-1,2.987128794E-1,1.220202371E-1
5.106815220E-1,-7.286853194E-1,2.999345958E-1,1.262962967E-1
5.154368350E-1,-6.963095069E-1,1.404989064E-1,1.440113783E-1
5.201921990E-1,-4.812850952E-1,-2.474002391E-1,1.488982886E-1
5.249475640E-1,-2.693150043E-1,-4.227184355E-1,1.397353113E-1
5.297028760E-1,-1.892917305E-1,-2.559523284E-1,1.293506175E-1
5.344582410E-1,-1.483637840E-1,4.886918142E-2,1.000291109E-1
5.392135530E-1,-5.978839099E-2,3.249800503E-1,3.711003438E-2
5.439689180E-1,3.306305781E-2,4.239401519E-1,-4.046979174E-2
5.487242300E-1,5.566505343E-2,4.257727563E-1,-9.789107740E-2
5.534795950E-1,4.405862093E-2,3.793470263E-1,-1.162170246E-1
5.582349600E-1,2.390008420E-2,2.913824916E-1,-1.076649204E-1
5.629902720E-1,-1.091920771E-2,2.101374865E-1,-9.850194305E-2
5.677456370E-1,-5.673406646E-2,1.319467872E-1,-1.009454057E-1
5.725009490E-1,-9.827287495E-2,6.719512492E-2,-1.180496216E-1
5.772563140E-1,-1.282052398E-1,1.954767294E-2,-1.382081509E-1
5.820116260E-1,-1.404225379E-1,-1.954767294E-2,-1.632536054E-1
5.867669910E-1,-1.416442692E-1,-5.375609919E-2,-2.157879770E-1
5.915223550E-1,-1.501963735E-1,-9.101885557E-2,-2.970330119E-1
5.962776680E-1,-1.673005968E-1,-1.545487940E-1,-4.021017551E-1
6.010330320E-1,-1.844048053E-1,-2.247982323E-1,-5.114465356E-1
6.057883450E-1,-2.008981556E-1,-2.706131041E-1,-5.853611827E-1
6.105437100E-1,-2.125045806E-1,-2.956585586E-1,-6.250674129E-1
6.152990740E-1,-1.960112303E-1,-2.370155305E-1,-6.195695996E-1
6.200543870E-1,-1.508072466E-1,-1.380554438E-1,-5.871937871E-1
6.248097510E-1,-8.972076327E-2,-7.269290835E-2,-5.462658405E-1
6.295650640E-1,-2.008217946E-2,-4.825831577E-2,-5.248855352E-1
6.343204280E-1,4.344775900E-2,-5.925388262E-2,-5.175551772E-1
6.390757410E-1,9.720385820E-2,-1.136208475E-1,-5.090031028E-1
6.438311050E-1,1.430187225E-1,-1.826485693E-1,-4.882336855E-1
6.485864700E-1,1.918879002E-1,-2.602283955E-1,-4.613556266E-1
6.533417820E-1,2.517526448E-1,-3.249800503E-1,-4.289797843E-1
6.580971470E-1,3.183369040E-1,-3.665188551E-1,-4.082103968E-1
6.628524600E-1,3.879754841E-1,-3.652971387E-1,-3.831649423E-1
6.676078240E-1,4.588358104E-1,-3.628536761E-1,-3.294088244E-1
6.723631370E-1,5.168679357E-1,-3.824013472E-1,-3.080285788E-1
6.771185010E-1,5.577958822E-1,-3.952295184E-1,-3.220784664E-1
6.818738140E-1,5.895608664E-1,-4.386008978E-1,-3.434587121E-1
6.866291780E-1,6.164389253E-1,-5.039634705E-1,-3.788888752E-1
6.913845430E-1,6.463713050E-1,-5.650499463E-1,-4.479165971E-1
6.961398550E-1,6.872992516E-1,-6.255255342E-1,-5.413789153E-1
7.008952200E-1,7.349466681E-1,-6.701186895E-1,-6.195695996E-1
7.056505320E-1,7.972549200E-1,-6.487383842E-1,-6.623301506E-1
7.104058970E-1,8.705586791E-1,-4.911352694E-1,-6.580541134E-1
7.151612100E-1,9.371429086E-1,-1.386663020E-1,-5.914698243E-1
7.199165740E-1,9.627992511E-1,3.817904890E-1,-4.473057389E-1
7.246719390E-1,9.139300585E-1,9.443969727E-1,-2.280052751E-1
7.294272510E-1,7.764855027E-1,1.393382549E0,2.428187430E-2
7.341826160E-1,5.791761875E-1,1.629787207E0,2.521344423E-1
7.389379280E-1,3.647626340E-1,1.653610945E0,4.250091612E-1
7.436932930E-1,1.772271395E-1,1.538157463E0,5.398517251E-1
7.484486050E-1,3.978256881E-2,1.381165266E0,6.021599770E-1
7.532039700E-1,-4.573849961E-2,1.253494501E0,6.155989766E-1
7.579593350E-1,-9.216422588E-2,1.200960159E0,5.942187309E-1
7.627146470E-1,-1.184314117E-1,1.225394726E0,5.520690680E-1
7.674700120E-1,-1.343138963E-1,1.303585410E0,5.038107038E-1
7.722253240E-1,-1.398116797E-1,1.410486817E0,4.573850036E-1
7.769806890E-1,-1.361464858E-1,1.525329351E0,4.115701318E-1
7.817360010E-1,-1.208748668E-1,1.638339281E0,3.663661480E-1
7.864913660E-1,-9.399681538E-2,1.733023405E0,3.229947388E-1
7.912467300E-1,-5.856665969E-2,1.803272843E0,2.857320011E-1
7.960020430E-1,-1.947131567E-2,1.835648656E0,2.551887631E-1
8.007574070E-1,2.023489587E-2,1.846033335E0,2.344193608E-1
8.055127200E-1,5.749764666E-2,1.850309372E0,2.209803313E-1
8.102680850E-1,9.048434347E-2,1.857639790E0,2.142608166E-1
8.150233970E-1,1.204167232E-1,1.890626550E0,2.142608166E-1
8.197787620E-1,1.503490955E-1,1.950491190E0,2.228129357E-1
8.245341260E-1,1.870009750E-1,2.034179688E0,2.448040545E-1
8.292894390E-1,2.267071903E-1,2.124587774E0,2.765690386E-1
8.340448030E-1,2.694677114E-1,2.198502302E0,3.144426346E-1
