"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.694911600E-2,-1.875354946E-1,-1.068249822E0,-2.519817324E-3
2.179911600E-2,-2.199113220E-1,-1.167820692E0,9.277509153E-2
2.664911600E-2,-2.394589931E-1,-1.227074623E0,1.703549176E-1
3.149911600E-2,-2.443459183E-1,-1.255174398E0,2.332739830E-1
3.634911600E-2,-2.357937992E-1,-1.306487083E0,3.023017049E-1
4.119911600E-2,-2.193004489E-1,-1.357188821E0,3.725511432E-1
4.604911600E-2,-1.966984570E-1,-1.368795276E0,4.238637984E-1
5.089911600E-2,-1.789833754E-1,-1.359632254E0,4.519635737E-1
5.574911600E-2,-1.679878086E-1,-1.343138933E0,4.452440739E-1
6.059911600E-2,-1.649334878E-1,-1.315649986E0,4.104247689E-1
6.544911600E-2,-1.667660922E-1,-1.313206553E0,3.615556061E-1
7.029911600E-2,-1.679878086E-1,-1.336419463E0,3.108538091E-1
7.514911600E-2,-1.728747338E-1,-1.376736522E0,2.644280791E-1
7.999911600E-2,-1.844811589E-1,-1.404225469E0,2.180023640E-1
8.484911600E-2,-2.028071135E-1,-1.384066820E0,1.673005968E-1
8.969911600E-2,-2.205221802E-1,-1.352912784E0,1.263726503E-1
9.454911600E-2,-2.357937992E-1,-1.332143426E0,1.013271958E-1
9.939911600E-2,-2.522871494E-1,-1.299156666E0,9.155336022E-2
1.042491160E-1,-2.700022459E-1,-1.248454928E0,8.910989761E-2
1.090991160E-1,-2.816086709E-1,-1.185535789E0,9.216422588E-2
1.139491160E-1,-2.846629918E-1,-1.123838425E0,1.037706509E-1
1.187991160E-1,-2.797760665E-1,-1.067028046E0,1.153770834E-1
1.236491160E-1,-2.675587833E-1,-1.005330682E0,1.288161129E-1
1.284990640E-1,-2.480110973E-1,-9.387464523E-1,1.446985900E-1
1.333491160E-1,-2.247982323E-1,-8.697187304E-1,1.587484777E-1
1.381991160E-1,-1.991419196E-1,-8.019127250E-1,1.673005968E-1
1.430491160E-1,-1.734855920E-1,-7.365502119E-1,1.734092385E-1
1.478991160E-1,-1.478292793E-1,-6.711876988E-1,1.758527011E-1
1.527490640E-1,-1.282816082E-1,-6.088794470E-1,1.752418280E-1
1.575991160E-1,-1.123991162E-1,-5.459604263E-1,1.691331863E-1
1.624490640E-1,-1.044578776E-1,-4.744892120E-1,1.587484777E-1
1.672990640E-1,-1.026252806E-1,-4.054614902E-1,1.520289779E-1
1.721490640E-1,-1.081230640E-1,-3.492619395E-1,1.440877318E-1
1.769990640E-1,-1.203403622E-1,-3.113883138E-1,1.337030232E-1
1.818490640E-1,-1.337793916E-1,-2.820668221E-1,1.245400533E-1
1.866991160E-1,-1.490510106E-1,-2.503018379E-1,1.147662178E-1
