"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.864556600E-2,5.344145580E1,9.988503700E0,0.000000000E0,0.000000000E0,0.000000000E0,6.000000000E2,0.000000000E0
1.016837599E1,5.344080010E1,9.988635190E0,3.176713806E1,0.000000000E0,0.000000000E0,4.800000000E1,8.261517334E1
1.113950953E1,5.344079180E1,9.988614650E0,3.191027991E1,0.000000000E0,0.000000000E0,4.800000000E1,4.915525055E1
1.215450926E1,5.344082650E1,9.988580728E0,3.034141385E1,1.479741573E0,2.073981323E2,3.200000000E1,3.379264069E1
1.355339776E1,5.344081802E1,9.988581821E0,2.904628320E1,1.743267059E0,1.931377869E2,2.400000000E1,2.070729828E1
1.455908853E1,5.344079670E1,9.988577357E0,2.789578097E1,1.530322194E0,1.954069366E2,1.600000000E1,1.845448303E1
1.556502203E1,5.344076973E1,9.988573589E0,2.671929532E1,9.116340876E-1,1.981345062E2,1.600000000E1,1.745156097E1
1.656230203E1,5.344075455E1,9.988572649E0,2.517232338E1,1.135512590E0,1.985898895E2,1.200000000E1,1.642343903E1
1.755228506E1,5.344072970E1,9.988569033E0,2.420351828E1,1.460671782E0,1.963942719E2,1.200000000E1,1.540562153E1
1.856188372E1,5.344070849E1,9.988566701E0,2.500723383E1,9.711378217E-1,1.912423096E2,1.200000000E1,1.442541885E1
1.957228414E1,5.344069229E1,9.988567107E0,2.423969476E1,3.476690352E-1,1.900015717E2,1.200000000E1,1.371087360E1
2.058954333E1,5.344068448E1,9.988569561E0,2.339676134E1,3.812203407E-1,1.859254608E2,8.000000000E0,1.291945839E1
2.158027283E1,5.344068172E1,9.988570860E0,2.346006881E1,0.000000000E0,1.859254608E2,8.000000000E0,1.225744438E1
2.257628718E1,5.344067924E1,9.988570867E0,2.281540298E1,0.000000000E0,1.859254608E2,8.000000000E0,1.143521976E1
2.357844298E1,5.344068175E1,9.988572099E0,2.271883621E1,3.771272302E-1,1.855750122E2,8.000000000E0,1.068064976E1
2.458630748E1,5.344067491E1,9.988571301E0,2.230371395E1,8.895495534E-1,1.923555298E2,8.000000000E0,1.030887508E1
2.558576456E1,5.344065726E1,9.988559660E0,2.360265381E1,1.886530042E0,1.977068176E2,8.000000000E0,9.671720505E0
2.657116456E1,5.344063444E1,9.988547311E0,2.580213795E1,2.609349966E0,1.975950165E2,8.000000000E0,9.119332314E0
2.758393352E1,5.344059948E1,9.988535657E0,2.801659318E1,3.384511709E0,1.968374329E2,8.000000000E0,8.639238358E0
2.857039017E1,5.344056128E1,9.988516587E0,2.943401723E1,4.211079121E0,1.961597443E2,8.000000000E0,8.249081612E0
2.958326090E1,5.344051939E1,9.988497198E0,3.009756530E1,4.817166328E0,1.966739807E2,8.000000000E0,8.011982918E0
3.057797686E1,5.344047047E1,9.988474543E0,3.086589378E1,5.485942841E0,1.962960968E2,8.000000000E0,7.704487324E0
3.157939202E1,5.344041878E1,9.988450816E0,3.141184455E1,5.818410873E0,1.962789612E2,8.000000000E0,7.436368942E0
3.258002836E1,5.344036659E1,9.988426363E0,3.208684531E1,6.139853477E0,1.961272125E2,6.000000000E0,7.200157642E0
3.360101998E1,5.344031140E1,9.988400250E0,3.265139846E1,6.368009567E0,1.961169128E2,6.000000000E0,7.007158756E0
3.460021163E1,5.344025971E1,9.988372422E0,3.352526191E1,6.267484188E0,1.960585785E2,6.000000000E0,6.784725189E0
3.559527021E1,5.344020876E1,9.988344938E0,3.425285074E1,6.017126083E0,1.959438324E2,6.000000000E0,6.583429337E0
3.659413151E1,5.344015650E1,9.988320994E0,3.425439649E1,5.651596069E0,1.960012207E2,6.000000000E0,6.627427101E0
3.759157955E1,5.344011088E1,9.988297373E0,3.447844657E1,5.576910019E0,1.960250092E2,6.000000000E0,6.673120975E0
3.859463090E1,5.344006671E1,9.988275739E0,3.479089824E1,5.362177372E0,1.958800201E2,8.000000000E0,6.706237316E0
3.959107924E1,5.344002947E1,9.988255888E0,3.569184249E1,4.357142448E0,1.971486511E2,8.000000000E0,6.515954494E0
4.060322128E1,5.343999204E1,9.988239357E0,3.591212603E1,4.482730389E0,1.969753418E2,8.000000000E0,6.323499203E0
4.158960393E1,5.343995530E1,9.988220184E0,3.601054881E1,4.223170280E0,1.968428650E2,8.000000000E0,6.184451580E0
4.260274158E1,5.343991920E1,9.988202393E0,3.620011823E1,3.846440554E0,1.969711609E2,8.000000000E0,6.039870262E0
4.359622593E1,5.343988780E1,9.988185902E0,3.623448209E1,3.661488771E0,1.969618683E2,8.000000000E0,5.907471180E0
