"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685516339564595E9,"2023-05-31 08:58:59.565 UTC+02:00"
"PAUSE",8.910029283334734E1,1.685516428665152E9,"2023-05-31 09:00:28.665 UTC+02:00"
