"event","experiment time","system time","system time text"
"START",0.000000000E0,1686652654.508,"2023-06-13 12:37:34.508 UTC+02:00"
"PAUSE",2.781274978E1,1686652682.321,"2023-06-13 12:38:02.321 UTC+02:00"
