"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686120559572099E9,"2023-06-07 08:49:19.572 UTC+02:00"
"PAUSE",5.140483158333518E1,1.686120610976697E9,"2023-06-07 08:50:10.977 UTC+02:00"
