"event","experiment time","system time","system time text"
"START",0.000000000E0,1686820517.760,"2023-06-15 11:15:17.760 UTC+02:00"
"PAUSE",4.038870824E1,1686820558.148,"2023-06-15 11:15:58.148 UTC+02:00"
