"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
-1.721249789E1,5.323797470E1,1.040383200E1,2.085575787E1,0.000000000E0,0.000000000E0,3.051300049E1,2.984932661E0
2.094748233E0,5.323800218E1,1.040465670E1,3.215160686E1,6.600000262E-1,1.160999985E2,1.205468941E1,1.301010323E1
3.092038488E0,5.323802280E1,1.040460332E1,3.254301248E1,0.000000000E0,0.000000000E0,9.528861046E0,1.124123287E1
4.093489421E0,5.323804099E1,1.040456022E1,2.698598587E1,0.000000000E0,0.000000000E0,7.270875454E0,8.965556145E0
5.094190458E0,5.323804762E1,1.040454605E1,2.491526068E1,0.000000000E0,0.000000000E0,6.287399292E0,7.813266754E0
6.091710297E0,5.323803448E1,1.040453979E1,2.314760346E1,0.000000000E0,0.000000000E0,5.553650379E0,6.842860222E0
7.094649512E0,5.323803805E1,1.040451985E1,2.342270062E1,0.000000000E0,0.000000000E0,5.326924801E0,6.477628231E0
8.096169924E0,5.323803635E1,1.040449939E1,2.392246032E1,0.000000000E0,0.000000000E0,5.245046616E0,6.282221317E0
9.095104086E0,5.323804137E1,1.040448507E1,2.415825128E1,0.000000000E0,0.000000000E0,4.727356911E0,5.565682888E0
1.009480252E1,5.323803555E1,1.040449076E1,2.437784511E1,0.000000000E0,0.000000000E0,4.382385731E0,5.105336666E0
1.109638929E1,5.323803467E1,1.040446793E1,2.305064147E1,0.000000000E0,0.000000000E0,4.595251560E0,5.222662449E0
1.209486032E1,5.323802955E1,1.040445893E1,2.449198172E1,0.000000000E0,0.000000000E0,4.536739349E0,5.093331337E0
1.309412839E1,5.323802612E1,1.040446223E1,2.470132604E1,0.000000000E0,0.000000000E0,4.391411781E0,4.837628365E0
1.409618844E1,5.323802142E1,1.040445673E1,2.479983135E1,0.000000000E0,0.000000000E0,4.146566868E0,4.532620430E0
1.509451656E1,5.323801924E1,1.040445543E1,2.462136164E1,0.000000000E0,0.000000000E0,4.093302250E0,4.438833714E0
1.609409182E1,5.323801500E1,1.040445043E1,2.518892266E1,0.000000000E0,0.000000000E0,3.996563435E0,4.181093216E0
1.709414009E1,5.323801134E1,1.040444768E1,2.565656932E1,0.000000000E0,0.000000000E0,4.012872219E0,4.104733467E0
1.809617629E1,5.323796942E1,1.040443025E1,2.694239959E1,1.909999967E0,1.785000000E2,4.119554520E0,4.039492607E0
1.909904758E1,5.323795413E1,1.040444221E1,2.445274851E1,9.800000191E-1,1.623999939E2,4.148144722E0,4.017251015E0
2.009344049E1,5.323792597E1,1.040444237E1,2.264063279E1,9.300000072E-1,1.750000000E2,4.343875408E0,4.415378571E0
