"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.916615700E-2,-5.879573524E-2,-8.468113095E-2,3.046688065E-2
2.401579300E-2,-1.046105921E-1,-2.420551702E-2,1.824958436E-2
2.886542800E-2,-1.394298822E-1,3.749182448E-2,6.643154658E-3
3.371506300E-2,-1.632536054E-1,9.674570709E-2,-4.963276442E-3
3.856469900E-2,-1.766926348E-1,1.529452652E-1,-2.084576152E-2
4.341433400E-2,-1.797469556E-1,2.067013681E-1,-4.589121789E-2
4.826397000E-2,-1.724165827E-1,2.580140233E-1,-7.460185885E-2
5.311360500E-2,-1.553123742E-1,3.019962609E-1,-9.964732081E-2
5.796324000E-2,-1.296560466E-1,3.374264240E-1,-1.143080741E-1
6.281287600E-2,-9.972367436E-2,3.618610203E-1,-1.216384470E-1
6.766251100E-2,-6.856957078E-2,3.759109080E-1,-1.234710440E-1
7.251214700E-2,-3.985892609E-2,3.838521540E-1,-1.240819097E-1
7.736178200E-2,-1.420260593E-2,3.820195496E-1,-1.222493127E-1
8.221141800E-2,4.734201822E-3,3.716348708E-1,-1.191949919E-1
8.706105300E-2,1.572976820E-2,3.551415205E-1,-1.161406636E-1
9.191068800E-2,1.939495653E-2,3.374264240E-1,-1.130863428E-1
9.676027200E-2,1.634063199E-2,3.172678947E-1,-1.057559624E-1
1.016099070E-1,9.621120058E-3,3.019962609E-1,-9.414953738E-2
1.064595430E-1,4.581485991E-4,2.891681194E-1,-8.254310489E-2
1.113091780E-1,-1.053741761E-2,2.769508064E-1,-7.276926935E-2
1.161588130E-1,-2.214384824E-2,2.622900605E-1,-6.543888897E-2
1.210084490E-1,-2.703076601E-2,2.415206581E-1,-6.299543381E-2
1.258580840E-1,-2.641990222E-2,2.121991515E-1,-6.666062027E-2
1.307077200E-1,-1.420260593E-2,1.767689884E-1,-7.582359016E-2
1.355573550E-1,7.177661173E-3,1.370627880E-1,-8.743002266E-2
1.404069900E-1,3.833176568E-2,1.004109010E-1,-9.659299254E-2
1.452566260E-1,7.315105945E-2,7.658717036E-2,-1.027016416E-1
1.501062610E-1,1.036942974E-1,5.276344717E-2,-1.008690447E-1
1.549558970E-1,1.330158114E-1,4.054614902E-2,-9.476039559E-2
1.598055320E-1,1.696676910E-1,4.543306679E-2,-9.170607477E-2
1.646551680E-1,2.063195854E-1,5.642863363E-2,-8.620829135E-2
1.695048030E-1,2.362519503E-1,6.559160352E-2,-7.887791097E-2
1.743544380E-1,2.582430840E-1,7.658717036E-2,-6.849320978E-2
1.792040740E-1,2.741255760E-1,8.697187155E-2,-5.627591908E-2
1.840537090E-1,2.814559340E-1,9.308052063E-2,-4.283689335E-2
1.889033450E-1,2.857320011E-1,8.758273721E-2,-3.000873141E-2
1.937529800E-1,2.893971801E-1,7.231111825E-2,-1.534797717E-2
1.986026150E-1,2.942841053E-1,3.504836559E-2,1.702785492E-2
2.034522510E-1,2.985601723E-1,-2.214384731E-3,7.017309219E-2
2.083018860E-1,2.997818887E-1,-4.046979360E-3,1.080467105E-1
2.131515220E-1,3.077231348E-1,1.611155830E-2,1.251509190E-1
2.180011570E-1,3.229947388E-1,1.122464053E-2,1.251509190E-1
2.228507930E-1,3.364337683E-1,-2.542724647E-2,1.049923822E-1
2.277004280E-1,3.449858725E-1,-5.169443041E-2,6.467530876E-2
2.325500630E-1,3.633118272E-1,-9.201150388E-2,3.107774630E-2
2.373996470E-1,3.816377819E-1,-1.298851222E-1,1.030834299E-2
2.422492820E-1,3.920224607E-1,-1.555414498E-1,-5.574141163E-3
2.470989180E-1,3.932442069E-1,-1.915824711E-1,-2.634354308E-2
2.518552200E-1,3.901898861E-1,-2.270126194E-1,-5.444332212E-2
2.566098030E-1,3.834703565E-1,-2.404516488E-1,-9.598212689E-2
2.613643860E-1,3.810268939E-1,-2.459494323E-1,-1.283579618E-1
