"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685900498116255E9,"2023-06-04 19:41:38.116 UTC+02:00"
"PAUSE",7.013403787498828E1,1.685900568250364E9,"2023-06-04 19:42:48.250 UTC+02:00"
