Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
9.007949292,1780289330665.7441,736239439917.2412,-1469495846846.2969
9.017876292,1763492936913.9375,729018615265.5723,-1454494969022.2148
9.027802292,1746853208703.838,721870135288.6016,-1439650023034.3691
9.037729292,1730368536203.621,714793285579.2842,-1424959385955.7383
9.047655292,1714037329317.6777,707787358088.8711,-1410421451108.8867
9.057581292,1697858017462.4863,700851651082.6924,-1396034627928.541
9.067508292,1681829049343.5625,693985469096.1738,-1381797341825.3516
9.077434292,1665948892733.5195,687188122891.0947,-1367708034050.787
9.087361292,1650216034251.2578,680458929412.0928,-1353765161563.1133
9.097287292,1634628979142.295,673797211743.419,-1339967196894.3984
9.107213292,1619186251060.2578,667202299065.9424,-1326312628018.4902
9.117140292,1603886391849.5566,660673526614.4053,-1312799958219.914
9.127066292,1588727961329.248,654210235634.9307,-1299427705963.6523
9.136993292,1573709537078.1055,647811773342.7803,-1286194404765.7656
9.146919292,1558829714220.914,641477492880.3604,-1273098603064.8125
9.156846292,1544087105216.0,635206753275.4756,-1260138864094.0273
9.166772292,1529480339644.0059,628998919399.8301,-1247313765754.207
9.176698292,1515008063997.9258,622853361927.7764,-1234621900487.2656
9.186625292,1500668941474.414,616769457295.3086,-1222061875150.4258
9.196551292,1486461651766.373,610746587659.2988,-1209632310891.0156
9.206478292,1472384890856.8203,604784140856.9717,-1197331843021.8496
9.216404292,1458437370814.043,598881510365.6123,-1185159120897.1777
9.226330292,1444617819588.0469,593038095262.502,-1173112807789.1875
9.236257292,1430924980808.3242,587253300185.0801,-1161191580765.0488
9.246183292,1417357613582.9512,581526535291.331,-1149394130564.4902
9.256110292,1403914492299.0293,575857216220.3926,-1137719161477.9004
9.266036292,1390594406424.4863,570244764053.374,-1126165391224.9492
9.275963167,1377396160311.2695,564688605274.3721,-1114731550833.7217
9.285889167,1364318572999.955,559188171731.6758,-1103416384520.3564
9.295815167,1351360478025.795,553742900599.1499,-1092218649569.1836
9.305742167,1338520723226.205,548352234337.78467,-1081137116213.3438
9.315668167,1325798170549.7012,543015620657.3989,-1070170567515.8613
9.325595167,1313191695866.2754,537732512478.4863,-1059317799251.1445
9.335521167,1300700188779.211,532502367894.1958,-1048577619786.8828
9.345448167,1288322552438.33,527324650132.4365,-1037948849966.3242
9.355374167,1276057703354.6797,522198827518.0957,-1027430322990.9141
9.365300167,1263904571216.6562,517124373435.3618,-1017020884303.292
9.375227167,1251862098707.5703,512100766290.1465,-1006719391470.6465
9.385153167,1239929241324.6484,507127489472.59766,-996524714068.4307
9.395080167,1228104967199.4648,502204031319.6914,-986435733564.4629
9.405006167,1216388256919.8086,497329885077.89453,-976451343203.4316
9.414932167,1204778103353.004,492504548865.89307,-966570447891.8223
9.424859167,1193273511470.7031,487727525637.3833,-956791964083.2881
9.434785167,1181873498175.17,482998323143.9219,-947114819664.4824
9.444712167,1170577092127.0645,478316453897.8335,-937537953841.3682
9.454638167,1159383333574.7422,473681435135.1758,-928060317026.0234
9.464565167,1148291274185.082,469092788778.75977,-918680870723.9658
9.474491167,1137299976875.8457,464550041401.228,-909398587422.0186
9.484417167,1126408515649.5547,460052724188.1963,-900212450476.748
9.494344167,1115615975428.8809,455600372901.4619,-891121454003.5
9.504270167,1104921451893.5576,451192527842.2822,-882124602766.0576
9.514197167,1094324051318.8301,446828733814.7251,-873220912066.9434
9.524123167,1083822890415.4688,442508540089.0918,-864409407638.3838
9.534049167,1073417096171.376,438231500365.41064,-855689125533.9551
9.543976167,1063105805694.8193,433997172737.001,-847059112020.916
9.553902167,1052888166059.3164,429805119654.1079,-838518423473.2373
9.563829167,1042763334150.1885,425654907887.60693,-830066126265.3291
9.573755167,1032730476512.7949,421546108492.7788,-821701296666.4727
9.583682167,1022788769202.4639,417478296773.16016,-813423020735.9648
9.593608167,1012937397636.1328,413451052244.47266,-805230394218.9854
9.603534167,1003175556445.7139,409463958598.64014,-797122522443.2051
9.613461167,993502449333.1992,405516603667.90137,-789098520216.1465
9.623387167,983917288927.5186,401608579389.02637,-781157511723.3027
9.633314167,974419296643.165,397739481767.6426,-773298630427.0215
9.643240167,965007702540.6016,393908910842.6787,-765521018966.1543
9.653166167,955681745188.458,390116470650.9341,-757823829056.4727
9.663093167,946440671527.5215,386361769191.7798,-750206221391.8525
9.673019167,937283736736.5264,382644418391.9956,-742667365546.2373
9.682946167,928210204099.751,378964034070.7505,-735206439876.3838
9.692872167,919219344876.4326,375320235904.7329,-727822631425.3975
9.702799167,910310438172.0029,371712647393.4385,-720515135827.0684
9.712725167,901482770811.1406,368140895824.6211,-713283157211.0137
9.722651167,892735637212.6338,364604612239.91504,-706125908108.6299
9.732578167,884068339266.0469,361103431400.63574,-699042609359.8604
9.742504167,875480186210.1904,357636991753.7676,-692032490020.7861
9.752431167,866970494513.3955,354204935398.14404,-685094787272.0459
9.762357167,858538587755.5986,350806908050.82764,-678228746328.0889
9.772283167,850183796512.2412,347442559013.69824,-671433620347.2598
9.782210167,841905458239.9912,344111541140.25684,-664708670342.7158
9.792136167,833702917164.2949,340813510802.65283,-658053165094.1758
9.802063167,825575524168.7617,337548127858.94385,-651466381060.4961
9.811989167,817522636686.3848,334315055620.5962,-644947602293.0684
9.821915167,809543618592.5977,331113960820.2378,-638496120350.0371
9.831842167,801637840100.1621,327944513579.6709,-632111234211.3457
9.841768167,793804677655.8779,324806387378.14844,-625792250194.6191
9.851695167,786043513839.1113,321699259020.91406,-619538481871.8877
9.861621167,778353737262.1406,318622808608.0039,-613349249987.1572
9.871548167,770734742472.3232,315576719503.3071,-607223882374.8359
9.881474167,763185929856.081,312560678303.8833,-601161713879.0312
9.891400167,755706705544.6953,309574374809.53955,-595162086273.7314
9.901327167,748296481321.9014,306617501992.66797,-589224348183.8857
9.911253167,740954674533.2695,303689755968.3447,-583347855007.3936
9.921180167,733680707997.3506,300790835964.68896,-577531968838.0117
9.931106167,726474009918.5547,297920444293.4785,-571776058389.1885
9.941032167,719334013801.7305,295078286321.01855,-566079498918.8252
9.950959167,712260158368.415,292264070439.2617,-560441672154.9658
9.960885167,705251887474.7236,289477508037.17725,-554861966222.4097
9.970812167,698308650030.8525,286718313472.3672,-549339775570.2456
9.980738167,691429899922.1631,283986204042.92676,-543874500900.3008
9.990665167,684615095931.8145,281280899959.5464,-538465549096.50195
10.00059117,677863701664.915,278602124317.8545,-533112333155.146
10.01051717,671175185474.1631,275949603071.00073,-527814272116.083
10.02044417,664549020386.9453,273323065002.4768,-522570790994.8086
10.03037017,657984684033.8643,270722241699.17407,-517381320715.4629
10.04029717,651481658578.6582,268146867524.6775,-512245298044.73047
10.05022317,645039430649.4805,265596679592.79663,-507162165526.6377
10.06014917,638657491271.5098,263071417741.3357,-502131371418.24316
10.07007617,632335335800.8623,260570824506.10596,-497152369626.2158
10.08000217,626072463859.7754,258094645095.18457,-492224619644.2959
10.08992917,619868379273.0361,255642627363.41895,-487347586491.6304
10.09985517,613722590005.6367,253214521787.17236,-482520740651.97217
10.10978217,607634608101.6387,250810081439.30835,-477743558013.7324
10.11970817,601603949624.2324,248429061964.41162,-473015519810.87354
10.12963417,595630134596.9775,246071221554.24487,-468336112564.6294
10.13956117,589712686946.207,243736320923.44263,-463704828026.04297
10.14948717,583851134444.5801,241424123285.4431,-459121163119.31055
10.15941417,578045008655.7705,239134394328.65674,-454584619885.9219
10.16934017,572293844880.2832,236866902192.86914,-450094705429.5864
10.17926617,566597182102.3906,234621417445.875,-445650931861.9321
10.18919317,560954562938.1846,232397713060.34058,-441252816248.9619
10.19911917,555365533584.7368,230195564390.89087,-436899880558.25195
10.20904617,549829643770.3628,228014749151.4165,-432591651606.8794
10.21897217,544346446705.98047,225855047392.59375,-428327661010.0664
10.22889817,538915499037.5591,223716241479.6128,-424107445130.5293
10.23882517,533536360799.6509,221598116070.10938,-419930545028.51807
10.24875117,528208595369.9961,219500458092.29663,-415796506412.5337
10.25867817,522931769425.1963,217423056723.2959,-411704879590.71094
10.26860417,517705452897.4497,215365703367.66528,-407655219422.8589
10.27852796,512529218932.33545,213328191636.1255,-403647085273.15674
10.28845396,507402643847.63184,211310317324.48218,-399680040963.49854
10.29837996,502325307093.1548,209311878392.74243,-395753654727.48
10.30830696,497296791211.60205,207332674944.42334,-391867499165.0176
10.31823296,492316681800.3916,205372509206.05176,-388021151197.5918
10.32815996,487384567474.4829,203431185506.85327,-384214192024.1045
10.33808596,482500039830.1704,201508510258.62842,-380446207077.34375
10.34801196,477662693409.83936,199604291935.8164,-376716785981.04785
10.35793896,472872125667.6758,197718341055.74683,-373025522507.5596
10.36786496,468127936936.3247,195850470159.08008,-369372014536.0625
10.37779196,463429730394.49023,194000493790.4375,-365755864011.38916
