"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.885833430E-4,-3.761228485E0,2.406545563E0,8.740623779E0
1.031458334E-2,-3.925736389E0,2.581831055E0,9.381890259E0
2.024058334E-2,-3.924389191E0,2.497406616E0,9.536369019E0
3.016658334E-2,-3.728746033E0,2.041903839E0,8.978179779E0
4.009258334E-2,-3.761078796E0,1.766476593E0,8.789871368E0
5.001858334E-2,-3.678750000E0,1.673370209E0,8.630153503E0
5.994358333E-2,-3.388054504E0,1.667682037E0,8.527766418E0
6.986958333E-2,-3.197949829E0,1.611848145E0,8.505762177E0
7.979558333E-2,-3.078348541E0,1.442849579E0,8.547974396E0
8.972158332E-2,-2.887794800E0,1.018332367E0,8.679401093E0
9.964758332E-2,-2.786754913E0,5.718109131E-1,8.591384125E0
1.095735834E-1,-2.748584290E0,4.757107544E-1,8.309071198E0
1.194995834E-1,-2.739453278E0,5.426216125E-1,8.144712982E0
1.294245833E-1,-2.672692108E0,5.504054260E-1,8.086783447E0
1.393505833E-1,-2.639760590E0,3.993695068E-1,7.957003326E0
1.492765833E-1,-2.737657013E0,2.978805542E-2,7.691305847E0
1.592025833E-1,-2.940934296E0,-4.433779907E-1,7.594157867E0
1.691285833E-1,-3.108435974E0,-9.090596008E-1,7.521558838E0
1.790545833E-1,-3.137026520E0,-1.225950623E0,7.308102722E0
1.889805833E-1,-3.069666595E0,-1.319955139E0,6.982230377E0
1.989055833E-1,-3.017724609E0,-1.500629425E0,6.887327728E0
2.088315833E-1,-3.021167450E0,-2.214644623E0,6.528823242E0
2.187575833E-1,-2.858306122E0,-2.946622467E0,6.002667389E0
2.286835834E-1,-2.550396423E0,-3.393592987E0,5.663772125E0
2.386095833E-1,-2.358046417E0,-3.757935333E0,5.655838623E0
2.485355833E-1,-2.222727814E0,-4.214186554E0,5.641169128E0
2.584615833E-1,-2.136207733E0,-4.654870148E0,5.530100098E0
2.683865833E-1,-2.132764893E0,-5.185816040E0,5.657185822E0
2.783125833E-1,-2.376757507E0,-6.079757080E0,6.223607941E0
2.882385833E-1,-2.981350250E0,-7.201075287E0,6.938371582E0
2.981645833E-1,-3.581302643E0,-8.104297028E0,7.327711945E0
3.080905833E-1,-3.925287323E0,-8.021369476E0,7.566764832E0
3.180165833E-1,-4.126019897E0,-7.146738281E0,7.910150757E0
3.279425833E-1,-4.322561188E0,-6.512956238E0,8.031697998E0
3.378675834E-1,-4.678820343E0,-6.607260132E0,8.169112244E0
3.477935834E-1,-5.110672302E0,-7.338339844E0,8.500074005E0
3.577195833E-1,-5.762566681E0,-8.175848236E0,8.398285675E0
3.676455833E-1,-6.616540833E0,-8.721164246E0,8.280780029E0
3.775715833E-1,-7.561675415E0,-8.904532928E0,8.285121002E0
3.874975833E-1,-8.515941010E0,-8.753347321E0,8.250692596E0
3.974235833E-1,-9.443112946E0,-8.480165405E0,7.790549469E0
4.073485833E-1,-1.075169174E1,-8.171357574E0,7.458839264E0
4.172745833E-1,-1.199096466E1,-7.896229706E0,7.376061401E0
4.272005833E-1,-1.240395584E1,-7.546556854E0,7.163054352E0
4.371265833E-1,-1.249152374E1,-7.383246460E0,7.017556915E0
4.470525833E-1,-1.299522629E1,-7.402406616E0,7.252418518E0
4.569785833E-1,-1.346584763E1,-7.440876617E0,7.157964935E0
4.669045833E-1,-1.372675507E1,-7.716603241E0,6.891219635E0
4.768295833E-1,-1.375519592E1,-7.659871216E0,6.514153748E0
4.867555833E-1,-1.350012634E1,-7.231312408E0,6.472839661E0
4.966815833E-1,-1.343665833E1,-6.687493286E0,6.763535156E0
5.066068333E-1,-1.341031311E1,-5.979315948E0,6.919959869E0
5.165328333E-1,-1.334699478E1,-5.361400909E0,6.832841034E0
5.264588333E-1,-1.314281937E1,-5.237758026E0,6.555018768E0
5.363848333E-1,-1.296903076E1,-5.198240204E0,5.982459412E0
5.463098333E-1,-1.249601440E1,-5.031486969E0,5.488786011E0
5.562358333E-1,-1.189082291E1,-5.017715607E0,5.410947876E0
5.661618333E-1,-1.159803177E1,-4.570146332E0,5.550158386E0
5.760878333E-1,-1.112306946E1,-3.923790436E0,5.513185272E0
5.860138334E-1,-1.070903046E1,-3.504961395E0,4.941074982E0
5.959398334E-1,-1.040082138E1,-3.099604340E0,4.600832520E0
6.058658333E-1,-9.736652527E0,-2.939736786E0,4.471950531E0
6.157908333E-1,-9.633666687E0,-2.945275269E0,4.258494415E0
6.257168333E-1,-9.728868713E0,-2.869981842E0,3.738026733E0
6.356428333E-1,-9.300459595E0,-2.915786591E0,3.361110535E0
6.455688333E-1,-8.548273773E0,-3.046764221E0,3.355122986E0
6.554948333E-1,-7.724686432E0,-3.309916992E0,3.377127228E0
6.654208333E-1,-7.217840424E0,-3.450175323E0,3.380719757E0
6.753468333E-1,-7.039860535E0,-2.905158691E0,3.468287659E0
6.852718333E-1,-6.790179749E0,-1.818568268E0,3.720213776E0
6.951978333E-1,-6.480174408E0,-1.050964508E0,3.961811371E0
7.051238334E-1,-6.518794098E0,-7.798782349E-1,3.980522461E0
7.150498334E-1,-6.869963837E0,-7.937992859E-1,3.665278015E0
7.249758333E-1,-7.251370697E0,-7.893086243E-1,3.372935944E0
7.349018333E-1,-7.578290863E0,-5.863307190E-1,3.077300720E0
7.448278333E-1,-7.833659821E0,-8.015830994E-1,2.466870117E0
7.547528333E-1,-7.961194611E0,-1.528920593E0,1.964814148E0
