"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.860333316E-3,-2.932102661E0,6.305936737E0,6.909182281E0
1.178733332E-2,-2.980452118E0,6.361471252E0,7.150630188E0
2.171233331E-2,-3.007396088E0,6.127807159E0,7.291337585E0
3.163833331E-2,-2.867886200E0,6.036497040E0,7.381150818E0
4.156737498E-2,-2.707270203E0,6.108497314E0,7.359146576E0
5.149337498E-2,-2.633773041E0,6.212231598E0,7.395371246E0
6.141937498E-2,-2.785557404E0,6.237229614E0,7.439828796E0
7.134537498E-2,-3.021915894E0,6.276747437E0,7.550897827E0
8.127137498E-2,-3.170107727E0,6.278693390E0,7.609126740E0
9.119737498E-2,-3.161874847E0,6.111790466E0,7.576494598E0
1.011233750E-1,-3.095413055E0,5.923781433E0,7.614665222E0
1.110493750E-1,-2.946772156E0,6.104455719E0,7.831713867E0
1.209753750E-1,-3.148253174E0,6.139482880E0,8.052953796E0
1.309013750E-1,-3.301235046E0,6.039490814E0,7.867489471E0
1.408273750E-1,-3.122207336E0,5.848937073E0,7.712262268E0
1.507533750E-1,-2.481988678E0,5.476062469E0,7.851772156E0
1.606793750E-1,-1.528471527E0,5.024002533E0,8.115673370E0
1.706053750E-1,-2.424358521E0,4.738396454E0,8.334368591E0
1.805313750E-1,-2.146985321E0,4.889881439E0,8.091124420E0
1.904573750E-1,-1.166075134E0,4.969815216E0,7.710915070E0
2.003833750E-1,-7.204518127E-1,4.783003693E0,7.957003326E0
2.103093750E-1,-8.768765259E-1,4.335434418E0,7.670499115E0
2.202353750E-1,-9.933343506E-1,4.035907288E0,7.305558014E0
2.301613750E-1,-1.311123505E0,4.147425385E0,8.097111969E0
2.400873750E-1,-1.739981689E0,4.437971191E0,8.337362366E0
2.500133750E-1,-1.938169556E0,4.716541901E0,8.807983704E0
2.599393750E-1,-1.679956512E0,4.947661285E0,9.652677155E0
2.698653750E-1,-1.455722809E0,5.001100159E0,9.723479919E0
2.797913750E-1,-1.594633942E0,5.033881989E0,9.715995483E0
2.897173750E-1,-8.542735291E-1,4.838687897E0,1.057446030E1
2.996433750E-1,-7.632627869E-1,4.783452759E0,1.124506577E1
3.095693750E-1,1.139131165E-1,4.641996918E0,1.172676407E1
3.194953750E-1,7.267387390E-1,4.068389740E0,1.216610046E1
3.294213750E-1,5.099894714E-1,4.650229797E0,1.182286423E1
3.393473750E-1,-5.179229736E-2,4.937482452E0,9.955048370E0
3.492733750E-1,-2.869532776E-1,4.903054047E0,8.059839478E0
3.591993750E-1,-8.143066406E-2,4.357139282E0,7.598049774E0
3.691253750E-1,1.913021851E-1,3.024909668E0,8.313861237E0
3.790513750E-1,3.466790771E-1,1.945803680E0,9.017847290E0
3.889773750E-1,3.115022278E-1,1.920506287E0,9.014404449E0
3.989033750E-1,3.402424622E-1,2.468816071E0,8.782835999E0
4.088293750E-1,6.313870239E-1,2.654280396E0,8.862919464E0
4.187553750E-1,1.324146423E0,2.417622528E0,9.020391998E0
4.286813750E-1,1.783241730E0,2.058519287E0,9.069040833E0
4.386073750E-1,1.691183167E0,1.494192810E0,9.144184570E0
4.485333750E-1,1.081351318E0,1.079854431E0,9.402846680E0
4.584593750E-1,3.182382202E-1,8.955876160E-1,9.285939789E0
4.683853750E-1,-1.191522217E-1,-1.922003174E-1,9.371412048E0
4.783113750E-1,1.204545135E0,-4.601431274E-1,9.418414307E0
4.882373750E-1,1.835034027E0,1.655108185E0,7.821085968E0
4.981633750E-1,1.860481110E0,2.904110870E0,6.969207458E0
5.080893750E-1,2.292033691E0,2.359992371E0,7.168592834E0
5.180153750E-1,2.658771057E0,1.746867371E0,7.350764008E0
5.279413750E-1,2.070344696E0,1.182540894E0,6.409820709E0
5.378673750E-1,2.050136719E0,9.984237671E-2,5.615422668E0
5.477933750E-1,-3.032693481E-1,-4.505630493E-1,4.672383728E0
5.577183750E-1,-2.908751221E0,-5.210664368E-1,5.254822540E0
5.676443750E-1,-2.338886261E0,-3.129991150E-1,6.168821869E0
5.775703750E-1,-3.110531616E-1,3.899391174E-1,7.420818329E0
5.874963750E-1,1.489402771E-1,8.150550842E-1,8.547824707E0
5.974223750E-1,3.936813354E-1,4.408332825E-1,7.599546661E0
6.073483750E-1,1.108444977E0,2.680924988E-1,6.088588715E0
6.172743750E-1,1.708397369E0,-9.684860229E-2,4.336332550E0
6.272003750E-1,2.157613220E0,-9.430389404E-2,2.932252350E0
6.371263750E-1,2.460583191E0,-2.547702026E-1,2.452050934E0
6.470523750E-1,2.850222931E0,-6.453080750E-1,2.228715363E0
6.569783750E-1,3.115621033E0,-8.168513489E-1,2.570903778E0
6.669043750E-1,3.144810333E0,-9.184899902E-1,3.187621307E0
6.768303750E-1,3.427422638E0,-1.329834595E0,4.120631104E0
6.867563750E-1,3.776047668E0,-1.764530640E0,5.336103516E0
6.966823750E-1,4.184099121E0,-1.744622040E0,6.086044006E0
7.066083750E-1,4.663402405E0,-1.723815308E0,6.531817017E0
7.165343750E-1,5.328020325E0,-2.138752441E0,6.715784454E0
7.264603750E-1,6.389463043E0,-2.255809021E0,6.828050995E0
7.363863750E-1,7.678881683E0,-2.179318085E0,7.237749023E0
7.463123750E-1,9.034762115E0,-1.829046478E0,7.393125916E0
7.562383750E-1,1.050260971E1,-1.033899994E0,6.662195892E0
7.661643750E-1,1.179397430E1,-3.492237854E-1,5.245990906E0
7.760903750E-1,1.229168930E1,-6.821315002E-1,4.946314087E0
7.860163750E-1,1.278042297E1,-7.352709961E-1,5.049000549E0
7.959423750E-1,1.305974213E1,-3.207829285E-1,4.726870422E0
8.058683750E-1,1.299417847E1,-1.468446350E-1,4.507576447E0
8.157943750E-1,1.289253983E1,-9.774673462E-2,4.336033173E0
8.257203750E-1,1.252265900E1,-1.240919495E-1,3.997287598E0
8.356463750E-1,1.202898560E1,-5.164260864E-1,3.172802124E0
8.455723750E-1,1.197674423E1,-8.216413879E-1,2.071093140E0
8.554983750E-1,1.233629654E1,-9.424401855E-1,5.858816528E-1
8.654243750E-1,1.221325241E1,-8.418493652E-1,-1.050515442E0
8.753503750E-1,1.185055664E1,-7.616162109E-1,-1.703457642E0
8.852763750E-1,1.189217010E1,-7.264393616E-1,-1.691183167E0
8.952023750E-1,1.255603958E1,-1.038240967E0,-1.404379578E0
9.051283750E-1,1.282742523E1,-1.529219971E0,-1.030756531E0
9.150543750E-1,1.253433472E1,-1.490600281E0,-8.229885864E-1
9.249803750E-1,1.230845444E1,-1.773362274E0,-8.732839966E-1
9.349063750E-1,1.239991425E1,-2.291135559E0,-3.391946411E-1
9.448323750E-1,1.265199005E1,-2.620450745E0,4.287084961E-1
9.547583750E-1,1.264734970E1,-2.945874023E0,2.700384521E-1
9.646843750E-1,1.261965729E1,-3.232827301E0,-4.782554626E-1
9.746103750E-1,1.284239410E1,-3.238814850E0,-9.183403015E-1
9.845363750E-1,1.321586746E1,-3.232677612E0,-7.912545776E-1
9.944623750E-1,1.372974884E1,-3.270249481E0,-6.990463257E-1
1.004388375E0,1.449884949E1,-3.369193726E0,-8.032296753E-1
1.014314375E0,1.493953308E1,-3.347638550E0,-8.241860962E-1
1.024240375E0,1.454315735E1,-3.316503296E0,-8.577163696E-1
1.034166375E0,1.418719757E1,-3.977378998E0,4.939727783E-3
1.044088708E0,1.401041519E1,-4.230652313E0,9.924362183E-2
1.054014708E0,1.333621719E1,-4.284540253E0,-9.373507690E-1
1.063940708E0,1.255529114E1,-4.593048706E0,-1.445993042E0
1.073866708E0,1.219738541E1,-4.968018951E0,-1.348545685E0
1.083792708E0,1.194695618E1,-5.403313751E0,-1.053658905E0
1.093718708E0,1.203482346E1,-5.410199432E0,-1.309925995E0
1.103643708E0,1.258747421E1,-5.066065063E0,-2.022144928E0
1.113569708E0,1.244407242E1,-5.348677368E0,-1.430724792E0
1.123495708E0,1.196596664E1,-5.306465149E0,-1.241967316E0
1.133421708E0,1.144130768E1,-5.211861877E0,-1.241667938E0
1.143347708E0,1.105391327E1,-5.602549438E0,-8.785231018E-1
1.153273708E0,1.101723953E1,-5.785319366E0,-1.482068024E0
1.163199708E0,1.069780380E1,-5.339845734E0,-2.634970551E0
1.173125708E0,9.999805298E0,-4.927153931E0,-2.208657074E0
1.183051708E0,9.952353973E0,-4.802463226E0,-1.807940369E0
1.192977708E0,1.012479538E1,-4.033811646E0,-1.858684845E0
1.202903708E0,1.020158569E1,-3.183729401E0,-1.908381500E0
1.212829708E0,1.014395554E1,-2.848127289E0,-1.711391144E0
1.222755708E0,9.893226929E0,-3.238066406E0,-1.040785675E0
1.232681708E0,9.362131348E0,-3.620371399E0,-6.713539124E-1
1.242607708E0,9.076525269E0,-2.772235107E0,-6.827302551E-1
1.252533708E0,9.489815826E0,-1.697470093E0,-3.861968994E-2
1.262459708E0,8.925189972E0,2.643502808E-1,-1.499132538E0
1.272385708E0,8.842861176E0,1.325942688E0,-8.887019348E-1
1.282311708E0,8.433312836E0,1.044827271E0,-1.607656860E-1
1.292237708E0,7.834258575E0,1.644629974E0,-1.389859772E0
1.302163708E0,7.458539886E0,1.411265259E0,-8.960366821E-1
1.312089708E0,7.421117706E0,8.092172241E-1,-7.845185852E-1
1.322015708E0,7.508236542E0,5.168751526E-1,-4.665797424E-1
1.331941708E0,7.487878876E0,2.661465454E-1,-1.471440125E-1
1.341867708E0,7.596403198E0,-1.901046753E-1,2.285746765E-1
1.351793708E0,7.667655029E0,-4.885839844E-1,4.833448792E-1
1.361719708E0,7.416327667E0,-1.008901978E0,5.093907166E-1
1.371645708E0,7.248077545E0,-1.744921417E0,8.560697937E-1
1.381571708E0,7.289241943E0,-2.345023499E0,1.064586182E0
1.391497708E0,7.253166962E0,-2.703228607E0,1.253792725E0
1.401423708E0,7.509434052E0,-3.141217804E0,1.520987091E0
1.411349708E0,7.980354767E0,-3.444187775E0,1.760788422E0
1.421275708E0,8.150550842E0,-3.654650116E0,1.676962738E0
1.431201708E0,8.127049713E0,-3.904630280E0,1.732197876E0
1.441127708E0,8.305478668E0,-4.081712036E0,1.612297211E0
1.451053708E0,8.432115326E0,-4.289779358E0,1.651515656E0
1.460979708E0,8.632548523E0,-4.194427643E0,1.856289825E0
1.470905708E0,8.803043976E0,-4.142785034E0,1.602118378E0
1.480831708E0,8.931177521E0,-4.212090912E0,1.399589539E0
1.490757708E0,9.070238342E0,-4.370311890E0,1.326691132E0
1.500683708E0,8.994196472E0,-4.643493805E0,1.287173309E0
1.510609708E0,8.951385498E0,-4.729265442E0,1.045725403E0
1.520535708E0,8.958720245E0,-4.690046997E0,7.845185852E-1
1.530461708E0,8.777596893E0,-4.642146606E0,4.569996643E-1
1.540387708E0,8.643924866E0,-4.463268585E0,3.249742126E-1
1.550313708E0,8.558602295E0,-3.983965302E0,1.868115234E-1
1.560239708E0,8.419691162E0,-3.562591553E0,-8.068222046E-2
1.570165708E0,8.406069489E0,-3.592379608E0,-4.311035156E-2
1.580091708E0,8.411757660E0,-3.895349579E0,1.513352966E-1
1.590017708E0,8.373736725E0,-4.293970642E0,2.627037048E-1
1.599943708E0,8.436156921E0,-4.696782990E0,3.435356140E-1
1.609869708E0,8.517886963E0,-5.020859070E0,4.652325439E-1
1.619795708E0,7.990982666E0,-6.645131378E0,1.397493896E0
1.629721708E0,8.511899414E0,-6.450685730E0,1.680255890E0
1.639647708E0,8.637039185E0,-5.762566681E0,1.161285095E0
1.649573708E0,8.527467041E0,-5.850583649E0,1.069974976E0
1.659499708E0,8.738677826E0,-5.481600952E0,1.026565247E0
1.669425708E0,8.827443237E0,-5.055287476E0,7.345225525E-1
1.679351708E0,8.794212341E0,-4.904401245E0,5.056484985E-1
1.689277708E0,8.723110199E0,-4.542603607E0,3.393443298E-1
1.699202708E0,8.748706970E0,-4.313280487E0,2.586621094E-1
1.709129708E0,8.745114441E0,-3.980372772E0,2.923420715E-1
1.719054708E0,8.720565491E0,-3.236719208E0,7.122189331E-1
1.728980708E0,8.850944366E0,-2.106269989E0,7.936495972E-1
1.738906708E0,9.078022156E0,-6.207591248E-1,6.920109558E-1
1.748832708E0,9.099427643E0,5.315446472E-1,3.912863159E-1
1.758758708E0,8.074209595E0,8.803193665E-1,3.477268982E-1
1.768684708E0,7.028184814E0,5.575904846E-1,3.019221497E-1
1.778610708E0,7.404202881E0,8.981323242E-2,4.689747620E-1
1.788536708E0,7.387138367E0,-5.992039490E-1,9.421408081E-1
1.798462708E0,7.173083496E0,-1.508562927E0,1.235081635E0
1.808388708E0,6.864874420E0,-1.852697296E0,6.280938721E-1
1.818314708E0,6.065836029E0,-1.529219971E0,5.463638306E-2
1.828240708E0,5.243146820E0,-1.280736694E0,-3.362008667E-1
1.838166708E0,4.513414307E0,-1.645378418E0,-7.622149658E-1
1.848092708E0,4.384382629E-1,-5.415288849E0,-1.995350647E0
1.858018708E0,-1.338217163E0,-8.913813629E0,-8.303233337E-1
1.867944708E0,6.233786774E0,-8.048014069E0,1.561103668E0
1.877870708E0,1.060020676E1,-9.163644104E0,5.001399536E0
1.887796708E0,7.521558838E0,-1.382794464E1,9.258696442E0
1.897722708E0,5.694308624E0,-1.484118759E1,4.651277618E0
1.907648708E0,3.532653809E0,-1.584500015E1,-4.159101105E0
1.917574708E0,3.614982605E-1,-1.717288879E1,-5.666616211E0
1.927500708E0,-1.698966980E-1,-1.520867340E1,-3.196602631E0
1.937426708E0,9.131011963E-2,-1.102876556E1,-1.379980316E0
1.947352708E0,-1.886077881E-1,-7.463180237E0,-1.452878723E0
1.957278708E0,-2.167492676E-1,-5.403014374E0,-1.280736694E0
1.967204708E0,2.047741699E-1,-4.509672089E0,1.842668152E-1
1.977130708E0,5.652246094E-1,-3.797453156E0,1.160386963E0
1.987056708E0,3.936813354E-1,-3.153492279E0,1.321751404E0
1.996982708E0,-8.708889771E-1,-2.919079742E0,9.301657104E-1
2.006908708E0,-2.395318909E0,-2.896177368E0,5.022056580E-1
2.016834708E0,-2.494861908E0,-2.820734253E0,-1.764830017E-1
2.026760708E0,-2.255509644E0,-2.818039856E0,-5.040019226E-1
2.036686708E0,-1.932481384E0,-2.912643127E0,-4.423301697E-1
2.046616708E0,-1.291065216E0,-3.414848785E0,1.791773987E-1
2.056542708E0,-7.152127075E-1,-4.196672974E0,1.051413574E0
2.066468708E0,2.323168945E-1,-6.275100861E0,2.065554657E0
2.076394708E0,3.684587860E0,-1.418375473E1,3.889661407E0
2.086320708E0,9.946516113E0,-2.906670547E1,6.651268616E0
2.096246708E0,1.404993301E1,-4.321228958E1,8.256680145E0
2.106172708E0,1.212463669E1,-4.110691772E1,4.804558868E0
2.116098708E0,4.878804474E0,-2.283800812E1,-3.653751984E0
2.126024708E0,2.438429260E-1,-1.130269592E1,-5.575605469E0
2.135950708E0,-1.511257324E0,-5.817203064E0,-1.936373291E0
2.145876708E0,-2.601140900E0,-3.436703339E0,5.328918457E-1
2.155802708E0,-3.478616180E0,-3.191363525E0,1.678908691E0
2.165728708E0,-3.590733032E0,-4.165388031E0,2.244282990E0
2.175654708E0,-2.922372894E0,-6.259383545E0,2.154170380E0
2.185580708E0,-1.953138428E0,-8.535250854E0,1.467847595E0
2.195506708E0,-1.107546844E0,-1.045500870E1,7.911048889E-1
2.205432708E0,-7.559280396E-1,-1.179053146E1,2.151026917E-1
2.215358708E0,-9.684860229E-1,-1.190279800E1,1.712438965E-1
2.225284708E0,-1.387764130E0,-1.086785019E1,8.393046570E-1
2.235210708E0,-1.492995300E0,-9.796378326E0,1.531764679E0
2.245136708E0,-1.463806000E0,-9.276210022E0,1.771266632E0
2.255062708E0,-1.256038055E0,-9.095685425E0,1.575324097E0
2.264988708E0,-9.325607300E-1,-9.228309631E0,1.093925171E0
2.274914708E0,-6.276448059E-1,-9.477541351E0,6.372248840E-1
2.284840708E0,-4.911286926E-1,-9.615554352E0,4.848417664E-1
2.294766708E0,-6.920109558E-1,-9.760303345E0,7.333250427E-1
2.304692708E0,-1.255738678E0,-1.056832306E1,1.007854156E0
2.314618708E0,-2.607577515E0,-1.229034210E1,1.167122955E0
2.324544708E0,-3.599564667E0,-1.287936722E1,5.447172546E-1
2.334470708E0,-3.783232727E0,-1.218301529E1,-1.754351807E-1
2.344396708E0,-3.319646759E0,-1.062266006E1,-3.005749512E-1
2.354322708E0,-2.694995728E0,-9.362281036E0,1.883084106E-1
2.364248708E0,-2.471809845E0,-8.916807404E0,9.059161377E-1
2.374174708E0,-2.611170044E0,-8.985215149E0,1.393901367E0
2.384100708E0,-2.970572662E0,-9.292975159E0,1.514550476E0
2.394026708E0,-3.328029327E0,-9.599537659E0,1.257984009E0
2.403952708E0,-3.529809723E0,-9.786199493E0,9.436376953E-1
2.413878708E0,-3.481759644E0,-9.779912567E0,8.515791321E-1
2.423803708E0,-3.222498779E0,-9.601782990E0,8.343649292E-1
2.433729708E0,-2.960094452E0,-9.425150299E0,7.902067566E-1
2.443655708E0,-2.775977325E0,-9.407187653E0,6.611750793E-1
2.453581708E0,-2.586621094E0,-9.481582947E0,4.787045288E-1
2.463507708E0,-2.379002838E0,-9.601483612E0,3.140469360E-1
2.473433708E0,-2.097288666E0,-9.653126221E0,3.287164307E-1
2.483359708E0,-1.920955353E0,-9.729018402E0,5.066963196E-1
2.493285708E0,-1.908381500E0,-9.766290894E0,6.514453125E-1
2.503211708E0,-1.993554382E0,-9.728269958E0,7.698490906E-1
2.513137708E0,-2.101479950E0,-9.663604431E0,8.937913513E-1
2.523063708E0,-2.189197540E0,-9.566306763E0,1.033450928E0
2.532989708E0,-2.264490967E0,-9.504784698E0,1.125060425E0
2.542915708E0,-2.299069061E0,-9.491013336E0,1.158141632E0
