"event","experiment time","system time","system time text"
"START",0.000000000E0,1686654792.744,"2023-06-13 13:13:12.744 UTC+02:00"
"PAUSE",4.394378312E1,1686654836.688,"2023-06-13 13:13:56.688 UTC+02:00"
