"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.340490055E0,5.322839050E1,1.040440690E1,4.714096798E1,0.000000000E0,0.000000000E0,7.290000153E1,5.191299915E0
2.005149006E1,5.323118970E1,1.040431310E1,0.000000000E0,0.000000000E0,0.000000000E0,1.399999023E3,0.000000000E0
