"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.784466505E-1,5.322941000E1,1.040322364E1,3.388083659E1,0.000000000E0,3.125111353E2,4.882043126E0,4.882043126E0
1.678442121E0,5.322941091E1,1.040322113E1,3.361241946E1,0.000000000E0,3.125111334E2,4.882374485E0,4.882374485E0
2.678437352E0,5.322941310E1,1.040322575E1,3.364933421E1,0.000000000E0,3.125111365E2,4.892047533E0,4.892047533E0
3.678433299E0,5.322941106E1,1.040323250E1,3.356740785E1,0.000000000E0,3.125111416E2,4.900617350E0,4.900617350E0
4.678428531E0,5.322940792E1,1.040323748E1,3.358457054E1,0.000000000E0,3.125111457E2,4.974889273E0,4.974889273E0
5.678424239E0,5.322940747E1,1.040323821E1,3.355986524E1,0.000000000E0,3.125111463E2,4.969921305E0,4.969921305E0
6.678419709E0,5.322941276E1,1.040323868E1,3.374633840E1,0.000000000E0,3.125111459E2,4.974018001E0,4.974018001E0
7.678415418E0,5.322941496E1,1.040322492E1,3.363464849E1,0.000000000E0,3.125111356E2,5.029340897E0,5.029340897E0
8.678410649E0,5.322941976E1,1.040320977E1,3.406544178E1,7.459261208E-1,2.855144134E2,5.097537226E0,5.097537226E0
9.678406000E0,5.322941987E1,1.040318666E1,3.382824874E1,9.793809672E-1,2.749441412E2,5.160895495E0,5.160895495E0
1.067840147E1,5.322941988E1,1.040316951E1,3.377765279E1,1.167403622E0,2.737285166E2,5.211370854E0,5.211370854E0
1.167839646E1,5.322942123E1,1.040314103E1,3.391871556E1,1.561401040E0,2.734361031E2,5.225646363E0,5.225646363E0
1.267839277E1,5.322941856E1,1.040310641E1,3.371885477E1,1.953199730E0,2.678702833E2,5.235615401E0,5.235615401E0
1.367838740E1,5.322941451E1,1.040305933E1,3.388769392E1,2.610242566E0,2.628011161E2,5.289065158E0,5.289065158E0
1.467838287E1,5.322940326E1,1.040301180E1,3.406312857E1,3.071283443E0,2.553471712E2,5.407926772E0,5.407926772E0
1.567837930E1,5.322939841E1,1.040298287E1,3.425040220E1,2.813317233E0,2.562862751E2,5.524120053E0,5.524120053E0
