"event","experiment time","system time","system time text"
"START",0.000000000E0,1686656156.281,"2023-06-13 13:35:56.281 UTC+02:00"
"PAUSE",6.625554779E1,1686656222.537,"2023-06-13 13:37:02.537 UTC+02:00"
