"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.245957880E-1,5.323723120E1,1.041165810E1,1.855216419E1,0.000000000E0,0.000000000E0,2.059900093E1,1.639186621E0
6.130979690E-1,5.323695492E1,1.041215192E1,1.929377629E1,2.549999952E0,2.243000031E2,7.291591167E0,8.205440521E0
1.408462969E0,5.323693543E1,1.041213163E1,1.674181209E1,2.859999895E0,2.220000000E2,6.383725166E0,6.799999237E0
2.407758594E0,5.323692468E1,1.041210130E1,2.008677596E1,2.900000095E0,2.228000031E2,5.784975529E0,5.721573353E0
3.407906771E0,5.323688992E1,1.041207784E1,1.904705759E1,4.710000038E0,2.003999939E2,4.968202114E0,5.163708210E0
4.408129165E0,5.323685571E1,1.041204741E1,2.229884615E1,3.880000114E0,2.048000031E2,4.370552063E0,4.571493149E0
5.407496092E0,5.323682018E1,1.041202791E1,1.969583190E1,3.799999952E0,1.975000000E2,3.954386234E0,4.103590012E0
6.407945832E0,5.323678286E1,1.041201759E1,1.781424760E1,4.110000134E0,1.871999969E2,3.790092468E0,3.734338760E0
7.407427394E0,5.323674380E1,1.041201008E1,1.824198594E1,3.940000057E0,1.885000000E2,3.790092468E0,3.693453789E0
8.407523331E0,5.323670566E1,1.041199344E1,1.729802444E1,4.539999962E0,1.941999969E2,3.790092468E0,3.842449427E0
9.407852341E0,5.323666396E1,1.041197101E1,1.736535085E1,4.909999847E0,1.968000031E2,3.790092468E0,3.835639715E0
1.040752187E1,5.323662196E1,1.041194649E1,1.703448410E1,4.780000210E0,1.980000000E2,3.809623957E0,3.906153917E0
1.140813661E1,5.323658042E1,1.041192278E1,1.688812706E1,4.789999962E0,1.968000031E2,3.960993290E0,4.032693863E0
1.240773224E1,5.323653871E1,1.041189829E1,1.638849854E1,4.900000095E0,1.971000061E2,4.349737644E0,4.324236870E0
1.340749875E1,5.323649646E1,1.041185614E1,1.627333517E1,5.019999981E0,1.996000061E2,5.239432812E0,4.664698124E0
1.440821958E1,5.323645838E1,1.041183333E1,1.666757150E1,4.119999886E0,1.900000000E2,4.548700809E0,3.966964245E0
1.540825609E1,5.323641420E1,1.041181022E1,1.633609063E1,5.070000172E0,1.988999939E2,4.469084740E0,3.902148962E0
1.640790859E1,5.323637231E1,1.041178221E1,1.632840629E1,5.150000095E0,2.013000031E2,4.322449207E0,3.842607260E0
1.740754025E1,5.323632823E1,1.041175174E1,1.750120034E1,5.110000134E0,2.011999969E2,4.178610802E0,3.603809834E0
1.840741296E1,5.323628384E1,1.041172173E1,1.728568812E1,5.130000114E0,1.971999969E2,3.955270767E0,3.407710314E0
1.940825473E1,5.323623881E1,1.041174422E1,1.718014380E1,4.340000153E0,1.816999969E2,3.790092468E0,3.287955046E0
2.040810036E1,5.323619583E1,1.041172069E1,1.699295199E1,5.250000000E0,1.996000061E2,3.790092468E0,3.498408556E0
2.140799041E1,5.323615488E1,1.041169791E1,1.725339488E1,5.079999924E0,1.956000061E2,3.937259197E0,3.634990692E0
2.240723780E1,5.323611274E1,1.041166796E1,1.696037140E1,5.230000019E0,1.985000000E2,4.597574711E0,3.685980797E0
2.340816338E1,5.323607179E1,1.041165000E1,1.714378641E1,5.230000019E0,1.941999969E2,5.580707073E0,3.698387146E0
2.440753577E1,5.323602333E1,1.041163508E1,1.908231599E1,5.159999847E0,1.746999969E2,3.843389273E0,3.342866421E0
2.540810958E1,5.323597630E1,1.041164875E1,1.932863907E1,5.659999847E0,1.665000000E2,3.806256056E0,3.249075651E0
2.640822426E1,5.323593220E1,1.041168335E1,1.948395662E1,5.849999905E0,1.520000000E2,3.896008968E0,3.330680609E0
2.740738036E1,5.323589112E1,1.041173985E1,1.827080267E1,6.289999962E0,1.333999939E2,3.790092468E0,3.090761423E0
2.840799770E1,5.323584717E1,1.041179996E1,1.815609292E1,6.079999924E0,1.336000061E2,3.790092468E0,2.960622072E0
2.940756431E1,5.323581616E1,1.041189143E1,1.858515524E1,6.079999924E0,1.228000031E2,3.790092468E0,3.066748381E0
3.040726775E1,5.323578371E1,1.041195663E1,1.863678220E1,5.579999924E0,1.275999985E2,3.994032145E0,3.368918657E0
3.140743374E1,5.323575777E1,1.041202511E1,1.839935554E1,5.130000114E0,1.278000031E2,4.618478775E0,3.635617495E0
3.240788754E1,5.323571474E1,1.041208540E1,1.695902459E1,5.349999905E0,1.330000000E2,4.684248447E0,3.689219713E0
3.340744228E1,5.323570706E1,1.041208596E1,1.981558011E1,2.319999933E0,1.795000000E2,4.203328609E0,3.628631592E0
3.440820004E1,5.323568886E1,1.041213099E1,1.692161740E1,3.059999943E0,1.563000031E2,3.939953327E0,3.547860861E0
3.540793259E1,5.323563388E1,1.041212202E1,1.695840180E1,5.210000038E0,1.806000061E2,3.924949408E0,3.541594744E0
3.640775348E1,5.323558888E1,1.041213454E1,1.702320978E1,5.269999981E0,1.730000000E2,4.144588470E0,3.566114187E0
3.740744639E1,5.323551203E1,1.041210338E1,1.880606162E1,5.340000153E0,1.813000031E2,3.880114079E0,3.469556093E0
3.840749269E1,5.323546382E1,1.041210893E1,1.776021016E1,5.039999962E0,1.776999969E2,3.834134340E0,3.423451900E0
3.940753285E1,5.323541873E1,1.041212189E1,1.846198076E1,4.690000057E0,1.773999939E2,4.190644264E0,3.731611013E0
4.040822327E1,5.323537082E1,1.041212072E1,1.788030423E1,4.980000019E0,1.801000061E2,4.535928726E0,3.934904099E0
4.140756014E1,5.323532157E1,1.041211911E1,1.735374055E1,4.769999981E0,1.778999939E2,4.781352043E0,3.842745066E0
4.240796374E1,5.323527571E1,1.041211462E1,1.782944123E1,4.900000095E0,1.821000061E2,6.447385788E0,4.020371437E0
4.340782410E1,5.323523552E1,1.041207844E1,1.731925958E1,4.940000057E0,2.031999969E2,7.404117584E0,4.204514027E0
