"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.106471000E-2,-1.599702090E-1,-1.252883673E0,-6.062832847E-2
1.591523100E-2,-4.089739621E-1,-1.380478024E0,-1.359174103E-1
2.076575200E-2,-6.679806113E-1,-1.484935880E0,-2.110537887E-1
2.561627300E-2,-9.269872904E-1,-1.569846153E0,-2.886336148E-1
3.046679300E-2,-1.172554970E0,-1.621769667E0,-3.680460155E-1
3.531731400E-2,-1.393687963E0,-1.646815062E0,-4.407389462E-1
4.016783500E-2,-1.580612659E0,-1.632154346E0,-5.140427351E-1
4.501830400E-2,-1.717446327E0,-1.549687624E0,-5.965094566E-1
4.986882500E-2,-1.794415236E0,-1.437288523E0,-6.832522750E-1
5.471934500E-2,-1.808465123E0,-1.307785153E0,-7.773254514E-1
5.956986600E-2,-1.766315460E0,-1.163621068E0,-8.750637770E-1
6.442038700E-2,-1.672853231E0,-1.009683132E0,-9.636391997E-1
6.927090800E-2,-1.539684653E0,-8.392518759E-1,-1.035110354E0
7.412142900E-2,-1.382692456E0,-6.651554108E-1,-1.086423039E0
7.897195000E-2,-1.207374215E0,-4.983893037E-1,-1.115744472E0
8.382241800E-2,-1.021671295E0,-3.242928386E-1,-1.115133643E0
8.867293900E-2,-8.341358304E-1,-1.679114550E-1,-1.074205756E0
9.352346000E-2,-6.551524997E-1,-3.107774630E-2,-1.005788803E0
9.837398100E-2,-4.993819594E-1,8.437569439E-2,-9.196569324E-1
1.032245020E-1,-3.765981495E-1,1.442404389E-1,-8.243620396E-1
1.080750230E-1,-2.892444730E-1,1.289688200E-1,-7.272345424E-1
1.129255430E-1,-2.312123179E-1,6.788235158E-2,-6.380482912E-1
1.177760120E-1,-1.939495653E-1,-5.673406646E-2,-5.500837564E-1
1.226265330E-1,-1.646280587E-1,-1.984546930E-1,-4.627300799E-1
1.274770540E-1,-1.432477981E-1,-3.572795391E-1,-3.723220825E-1
1.323275750E-1,-1.304196268E-1,-5.643627048E-1,-2.788597643E-1
1.371780950E-1,-1.243109852E-1,-7.977130413E-1,-1.805105358E-1
1.420286160E-1,-1.182023361E-1,-1.035950303E0,-7.666353136E-2
1.468791370E-1,-1.035415828E-1,-1.268689752E0,3.512472659E-2
1.517296060E-1,-7.849612087E-2,-1.484935880E0,1.487455666E-1
1.565801270E-1,-4.917461425E-2,-1.667584538E0,2.587012351E-1
1.614306480E-1,-2.718348242E-2,-1.819689870E0,3.454440236E-1
1.662811680E-1,-2.535088919E-2,-1.972406030E0,3.985892832E-1
1.711316890E-1,-5.039634556E-2,-2.142837286E0,4.077522457E-1
1.759822100E-1,-1.035415828E-1,-2.319377184E0,3.680460155E-1
1.808327310E-1,-1.780670881E-1,-2.465984821E0,2.825249732E-1
1.856832520E-1,-2.715294063E-1,-2.579605579E0,1.615737379E-1
1.905337200E-1,-3.894262910E-1,-2.682230949E0,2.168569900E-2
1.953842410E-1,-5.342012644E-1,-2.794630051E0,-1.200349256E-1
2.002347620E-1,-7.284562588E-1,-2.910083532E0,-2.464839369E-1
2.050852830E-1,-9.996802211E-1,-2.774471521E0,-3.784307241E-1
2.099358040E-1,-1.211650252E0,-2.192317247E0,-5.048797131E-1
2.147863250E-1,-1.332601547E0,-1.549076676E0,-5.677987933E-1
2.196367930E-1,-1.399796605E0,-1.348102212E0,-5.537489057E-1
2.244873140E-1,-1.389411926E0,-1.380478024E0,-5.036579967E-1
2.293378350E-1,-1.305723429E0,-1.426292896E0,-4.645626545E-1
2.341883560E-1,-1.182939649E0,-1.459279656E0,-4.523453712E-1
2.390388770E-1,-1.025947452E0,-1.556407094E0,-4.572322965E-1
2.437954390E-1,-8.426879644E-1,-1.683467031E0,-4.633409381E-1
2.485508560E-1,-6.411026120E-1,-1.767766356E0,-4.633409381E-1
2.533062200E-1,-4.303542376E-1,-1.785481334E0,-4.578431547E-1
2.580616370E-1,-2.153298408E-1,-1.730503559E0,-4.395172000E-1
2.628170540E-1,-5.192350596E-3,-1.603443742E0,-4.053087831E-1
2.675724700E-1,1.872300506E-1,-1.401247501E0,-3.564395905E-1
2.723278870E-1,3.478874862E-1,-1.167897105E0,-2.794706225E-1
2.770833040E-1,4.712821841E-1,-9.547052979E-1,-1.817322671E-1
2.818386680E-1,5.641336441E-1,-7.842740417E-1,-8.032871783E-2
2.865940850E-1,6.374374032E-1,-6.804270148E-1,2.229656465E-2
