"event","experiment time","system time","system time text"
"START",0.000000000E0,1686219968.809,"2023-06-08 12:26:08.809 UTC+02:00"
"PAUSE",6.541335192E1,1686220034.222,"2023-06-08 12:27:14.222 UTC+02:00"
