"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.122684717E-1,5.322943234E1,1.040153836E1,3.531768185E1,2.361029536E-1,4.109209557E1,7.388534439E0,7.388534439E0
1.712275267E0,5.322943254E1,1.040152188E1,3.530215130E1,3.534897789E-2,4.618898609E1,1.338197053E1,1.338197053E1
2.711255670E0,5.322943146E1,1.040151323E1,3.529653476E1,9.115954489E-2,1.814542929E2,1.475484321E1,1.475484321E1
3.711247802E0,5.322942773E1,1.040150491E1,3.529615291E1,9.620055556E-2,1.175689816E2,1.389583735E1,1.389583735E1
4.711256504E0,5.322942869E1,1.040149031E1,3.528759935E1,1.544193327E-1,2.899460708E2,9.940601393E0,9.940601393E0
5.711249590E0,5.322942534E1,1.040147922E1,3.527564611E1,1.544193327E-1,2.672310192E2,1.198505205E1,1.198505205E1
6.711245537E0,5.322942199E1,1.040147299E1,3.526557533E1,2.831604481E-1,2.525758666E2,7.799716222E0,7.799716222E0
7.711258888E0,5.322942244E1,1.040148028E1,3.525391440E1,1.999975890E-1,2.560728273E1,6.975027208E0,6.975027208E0
8.711257219E0,5.322942244E1,1.040148028E1,3.525391447E1,1.999975890E-1,-1.000000000E0,6.975027208E0,6.975027208E0
9.710931540E0,5.322942613E1,1.040148286E1,3.525121775E1,1.667790711E-1,-1.000000000E0,6.863867991E0,6.863867991E0
1.071094811E1,5.322942788E1,1.040148125E1,3.523960020E1,8.937788010E-2,-1.000000000E0,8.901486182E0,8.901486182E0
1.171127295E1,5.322942788E1,1.040148125E1,3.523960020E1,0.000000000E0,-1.000000000E0,1.508307555E1,1.508307555E1
1.271095240E1,5.322942489E1,1.040148592E1,3.524317404E1,2.803868353E-1,-1.000000000E0,1.307472686E1,1.307472686E1
1.371097291E1,5.322942264E1,1.040149131E1,3.523579857E1,1.902885735E-1,-1.000000000E0,1.086110068E1,1.086110068E1
1.471129918E1,5.322942264E1,1.040149131E1,3.523579857E1,0.000000000E0,-1.000000000E0,1.226112769E1,1.226112769E1
1.571129787E1,5.322942264E1,1.040149131E1,3.523579857E1,0.000000000E0,-1.000000000E0,1.607088196E1,1.607088196E1
1.671131611E1,5.322942264E1,1.040149131E1,3.523579857E1,0.000000000E0,-1.000000000E0,1.751023340E1,1.751023340E1
1.771133566E1,5.322941926E1,1.040150484E1,3.524020367E1,2.961434722E-1,6.588949122E1,1.210901033E1,1.210901033E1
1.871135378E1,5.322941927E1,1.040149851E1,3.523129269E1,1.765935570E-1,-1.000000000E0,1.657825717E1,1.657825717E1
1.971137142E1,5.322941833E1,1.040150167E1,3.522976553E1,2.961434722E-1,-1.000000000E0,1.025362169E1,1.025362169E1
2.071138811E1,5.322941479E1,1.040150838E1,3.523352850E1,7.605090737E-2,-1.000000000E0,1.133078761E1,1.133078761E1
2.171140325E1,5.322941251E1,1.040151651E1,3.523466357E1,2.352831066E-1,-1.000000000E0,9.407364346E0,9.407364346E0
2.271141922E1,5.322941421E1,1.040151590E1,3.523188079E1,9.604404867E-2,-1.000000000E0,1.518607631E1,1.518607631E1
2.371143472E1,5.322941969E1,1.040151587E1,3.524780053E1,9.645558894E-2,-1.000000000E0,1.289639609E1,1.289639609E1
2.471144986E1,5.322941969E1,1.040151587E1,3.524780053E1,0.000000000E0,-1.000000000E0,1.289954338E1,1.289954338E1
2.571146476E1,5.322941969E1,1.040151587E1,3.524780053E1,0.000000000E0,-1.000000000E0,1.469446806E1,1.469446806E1
2.671147764E1,5.322941969E1,1.040151587E1,3.524780053E1,0.000000000E0,-1.000000000E0,1.467938558E1,1.467938558E1
2.771149135E1,5.322941969E1,1.040151587E1,3.524780053E1,0.000000000E0,-1.000000000E0,5.397829967E0,5.397829967E0
2.871150470E1,5.322941922E1,1.040150005E1,3.611163725E1,6.513760364E-2,-1.000000000E0,4.831432068E0,4.831432068E0
2.971151745E1,5.322942553E1,1.040150317E1,3.618528908E1,1.080856170E-1,-1.000000000E0,4.844106530E0,4.844106530E0
3.071152973E1,5.322942563E1,1.040150319E1,3.618791261E1,0.000000000E0,-1.000000000E0,4.836462072E0,4.836462072E0
3.171154189E1,5.322943506E1,1.040149961E1,3.606853558E1,1.768759684E-1,-1.000000000E0,4.847751971E0,4.847751971E0
3.271155357E1,5.322943909E1,1.040150700E1,3.616485877E1,3.362528171E-2,-1.000000000E0,4.843167762E0,4.843167762E0
3.371156478E1,5.322944641E1,1.040151115E1,3.636924117E1,7.241275266E-2,-1.000000000E0,4.816567710E0,4.816567710E0
3.471157622E1,5.322944641E1,1.040151115E1,3.636924117E1,0.000000000E0,-1.000000000E0,4.794734519E0,4.794734519E0
3.571158779E1,5.322944641E1,1.040151115E1,3.636924117E1,0.000000000E0,-1.000000000E0,4.778836121E0,4.778836121E0
3.671159875E1,5.322944641E1,1.040151115E1,3.636924117E1,0.000000000E0,-1.000000000E0,4.771092246E0,4.771092246E0
3.771160936E1,5.322944641E1,1.040151115E1,3.636924117E1,0.000000000E0,-1.000000000E0,4.765054820E0,4.765054820E0
3.871161985E1,5.322944641E1,1.040151115E1,3.636924117E1,0.000000000E0,-1.000000000E0,4.762140717E0,4.762140717E0
3.971163011E1,5.322946133E1,1.040152505E1,3.685538618E1,4.176658747E-2,-1.000000000E0,4.759195620E0,4.759195620E0
4.071164000E1,5.322946097E1,1.040152351E1,3.679191087E1,2.924811596E-2,-1.000000000E0,4.764205267E0,4.764205267E0
4.171164966E1,5.322945993E1,1.040152026E1,3.659725208E1,3.933167599E-2,-1.000000000E0,4.764272020E0,4.764272020E0
4.271166015E1,5.322945901E1,1.040151594E1,3.661593803E1,3.797816695E-2,-1.000000000E0,4.769132557E0,4.769132557E0
4.371167052E1,5.322945796E1,1.040151325E1,3.657793681E1,3.636868782E-2,-1.000000000E0,4.770224027E0,4.770224027E0
4.471167850E1,5.322945569E1,1.040151003E1,3.631201526E1,4.879797468E-2,-1.000000000E0,4.777985090E0,4.777985090E0
4.571168864E1,5.322945240E1,1.040150627E1,3.613752675E1,7.474552913E-2,-1.000000000E0,4.780378124E0,4.780378124E0
4.671169806E1,5.322945361E1,1.040149816E1,3.603511468E1,1.016779888E-1,-1.000000000E0,4.786868417E0,4.786868417E0
