"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.117573200E-2,-2.902500153E1,-9.900000572E0,-3.740625000E1
5.117573200E-2,-3.037500191E1,-1.005000019E1,-3.841875076E1
6.117573200E-2,-3.050625038E1,-9.806250572E0,-3.967500305E1
7.117573200E-2,-3.056250191E1,-9.506250381E0,-3.963750076E1
8.117573200E-2,-3.037500191E1,-9.450000763E0,-3.980625153E1
9.117573200E-2,-2.996250153E1,-9.450000763E0,-3.991875076E1
1.011757320E-1,-2.977500153E1,-9.112500191E0,-4.008750153E1
1.111757320E-1,-2.956875038E1,-8.887500763E0,-4.012500000E1
1.211757320E-1,-2.960625076E1,-8.512500763E0,-4.059375000E1
1.311757320E-1,-2.930625153E1,-8.081250191E0,-4.078125000E1
1.411757320E-1,-2.876250076E1,-7.912500381E0,-4.066875076E1
1.511757320E-1,-2.818125153E1,-7.650000095E0,-4.078125000E1
1.611757320E-1,-2.767500114E1,-7.368750095E0,-4.104375076E1
1.711757320E-1,-2.750625038E1,-7.087500095E0,-4.108125305E1
1.811757320E-1,-2.730000114E1,-7.200000286E0,-4.119375229E1
1.911757320E-1,-2.696250153E1,-6.975000381E0,-4.147500229E1
2.011757320E-1,-2.651250076E1,-6.975000381E0,-4.164375305E1
2.111757320E-1,-2.615625191E1,-6.787500381E0,-4.181250000E1
2.211757320E-1,-2.613750076E1,-6.581250191E0,-4.173750305E1
2.311757320E-1,-2.634375191E1,-6.375000477E0,-4.194375229E1
2.411757320E-1,-2.641875076E1,-6.300000191E0,-4.192500305E1
2.511757320E-1,-2.628750038E1,-6.037500381E0,-4.200000000E1
2.611757320E-1,-2.598750114E1,-5.625000000E0,-4.207500076E1
2.711757320E-1,-2.585625076E1,-5.718750000E0,-4.231875229E1
2.811757320E-1,-2.591250038E1,-5.662500381E0,-4.215000153E1
2.911757320E-1,-2.613750076E1,-5.850000381E0,-4.205625153E1
3.011757320E-1,-2.613750076E1,-5.925000191E0,-4.216875076E1
3.111757320E-1,-2.608125114E1,-6.393750191E0,-4.207500076E1
3.211757320E-1,-2.591250038E1,-6.506250381E0,-4.175625229E1
3.311757320E-1,-2.595000076E1,-6.918750286E0,-4.179375076E1
3.411757320E-1,-2.602500153E1,-7.406250477E0,-4.143750000E1
3.511757320E-1,-2.619375038E1,-7.875000477E0,-4.091250229E1
3.611757320E-1,-2.636250114E1,-8.512500763E0,-4.096875000E1
3.711757320E-1,-2.632500076E1,-8.981250763E0,-4.076250076E1
3.811757320E-1,-2.660625076E1,-9.431250572E0,-4.083750153E1
3.911757320E-1,-2.664375114E1,-9.750000000E0,-4.051875305E1
4.011757320E-1,-2.696250153E1,-1.036875057E1,-4.072500229E1
4.111757320E-1,-2.713125038E1,-1.080000019E1,-4.053750229E1
4.211757320E-1,-2.722500038E1,-1.121250057E1,-4.044375229E1
4.311757320E-1,-2.746875191E1,-1.151250076E1,-4.036875153E1
4.411757320E-1,-2.722500038E1,-1.153125000E1,-4.018125153E1
4.511757320E-1,-2.686875153E1,-1.149375057E1,-4.031250000E1
4.611757320E-1,-2.655000114E1,-1.168125057E1,-4.021875000E1
4.711757320E-1,-2.630625153E1,-1.162500000E1,-4.063125229E1
4.811757320E-1,-2.598750114E1,-1.141875076E1,-4.065000153E1
4.911757320E-1,-2.574375153E1,-1.110000038E1,-4.078125000E1
5.011757320E-1,-2.566875076E1,-1.081875038E1,-4.110000229E1
5.111757320E-1,-2.533125114E1,-1.057500076E1,-4.130625153E1
5.211757320E-1,-2.533125114E1,-1.036875057E1,-4.136250305E1
5.311757320E-1,-2.553750038E1,-1.033125019E1,-4.143750000E1
5.411757320E-1,-2.540625191E1,-9.900000572E0,-4.125000000E1
5.511757320E-1,-2.540625191E1,-1.010625076E1,-4.113750076E1
5.611757320E-1,-2.535000038E1,-1.016250038E1,-4.091250229E1
5.711757320E-1,-2.542500114E1,-1.050000000E1,-4.085625076E1
5.811757320E-1,-2.529375076E1,-1.083750057E1,-4.085625076E1
5.911757320E-1,-2.521875191E1,-1.113750076E1,-4.100625229E1
6.011757320E-1,-2.506875038E1,-1.155000019E1,-4.111875153E1
6.111757320E-1,-2.475000191E1,-1.181250000E1,-4.100625229E1
6.211757320E-1,-2.484375191E1,-1.218750095E1,-4.113750076E1
6.311757320E-1,-2.475000191E1,-1.213125038E1,-4.117500305E1
6.411757320E-1,-2.476875114E1,-1.243125057E1,-4.113750076E1
6.511757320E-1,-2.484375191E1,-1.258125019E1,-4.113750076E1
6.611757320E-1,-2.510625076E1,-1.288125038E1,-4.083750153E1
6.711757320E-1,-2.566875076E1,-1.306875038E1,-4.051875305E1
6.811757320E-1,-2.593125153E1,-1.327500057E1,-3.997500229E1
6.911757320E-1,-2.651250076E1,-1.391250038E1,-3.965625000E1
7.011757320E-1,-2.696250153E1,-1.449375057E1,-3.939375305E1
7.111757320E-1,-2.750625038E1,-1.501875019E1,-3.905625153E1
7.211757320E-1,-2.795625114E1,-1.531875038E1,-3.885000229E1
7.311757320E-1,-2.831250191E1,-1.575000095E1,-3.841875076E1
7.411757320E-1,-2.859375191E1,-1.610625076E1,-3.800625229E1
7.511757320E-1,-2.859375191E1,-1.653750038E1,-3.744375229E1
7.611757320E-1,-2.908125114E1,-1.708125114E1,-3.714375305E1
7.711757320E-1,-2.921250153E1,-1.702500153E1,-3.665625000E1
7.811757320E-1,-2.925000191E1,-1.726875114E1,-3.615000153E1
7.911757320E-1,-2.960625076E1,-1.756875038E1,-3.560625076E1
8.011757320E-1,-3.003750038E1,-1.786875153E1,-3.500625229E1
8.111757320E-1,-3.022500038E1,-1.809375000E1,-3.429375076E1
8.211757320E-1,-3.060000038E1,-1.815000153E1,-3.397500229E1
8.311757320E-1,-3.112500191E1,-1.839375114E1,-3.337500000E1
8.411757320E-1,-3.142500114E1,-1.837500000E1,-3.298125076E1
8.511757320E-1,-3.159375191E1,-1.886250114E1,-3.228750229E1
8.611757320E-1,-3.206250000E1,-1.927500153E1,-3.151875114E1
8.711757320E-1,-3.217500305E1,-1.953750038E1,-3.061875153E1
8.811757320E-1,-3.264375305E1,-2.010000038E1,-2.966250038E1
8.911757320E-1,-3.318750000E1,-2.056875038E1,-2.891250038E1
9.011757320E-1,-3.388125229E1,-2.103750038E1,-2.752500153E1
9.111757320E-1,-3.444375229E1,-2.111250114E1,-2.621250153E1
9.211757320E-1,-3.500625229E1,-2.145000076E1,-2.465625191E1
9.311757320E-1,-3.579375076E1,-2.182500076E1,-2.319375038E1
9.411757320E-1,-3.656250000E1,-2.208750153E1,-2.145000076E1
9.511757320E-1,-3.736875153E1,-2.220000076E1,-1.959375000E1
9.611757320E-1,-3.800625229E1,-2.212500000E1,-1.771875000E1
9.711757320E-1,-3.870000076E1,-2.191875076E1,-1.563750076E1
9.811757320E-1,-3.913125229E1,-2.206875038E1,-1.408125019E1
9.911757320E-1,-3.961875153E1,-2.184375000E1,-1.263750076E1
1.001175732E0,-4.018125153E1,-2.184375000E1,-1.104375076E1
1.011175732E0,-4.072500229E1,-2.145000076E1,-9.393750191E0
1.021175732E0,-4.113750076E1,-2.107500076E1,-8.231250763E0
1.031175732E0,-4.171875000E1,-2.098125076E1,-7.031250477E0
1.041175732E0,-4.192500305E1,-2.060625076E1,-5.981250286E0
1.051175732E0,-4.228125000E1,-2.051250076E1,-5.006250381E0
1.061175732E0,-4.252500153E1,-1.993125153E1,-3.618750095E0
1.071175732E0,-4.291875076E1,-1.989375114E1,-2.531250000E0
1.081175732E0,-4.321875000E1,-1.921875000E1,-1.462500095E0
1.091175732E0,-4.344375229E1,-1.876875114E1,-7.500000000E-1
1.101175732E0,-4.365000153E1,-1.811250114E1,4.875000119E-1
1.111175732E0,-4.370625305E1,-1.738125038E1,1.387500048E0
1.121175732E0,-4.421250153E1,-1.687500000E1,2.081250191E0
1.131175732E0,-4.432500076E1,-1.614375114E1,2.906250000E0
1.141175732E0,-4.447500229E1,-1.558125019E1,3.506250143E0
1.151175732E0,-4.477500153E1,-1.486875057E1,4.275000095E0
1.161175732E0,-4.494375229E1,-1.428750038E1,4.706250191E0
1.171175732E0,-4.511250305E1,-1.348125076E1,5.381250381E0
1.181175732E0,-4.537500000E1,-1.282500076E1,5.812500000E0
1.191175732E0,-4.526250076E1,-1.216875076E1,6.150000095E0
1.201175732E0,-4.485000229E1,-1.115625000E1,6.637500286E0
1.211175732E0,-4.505625153E1,-1.003125000E1,6.806250095E0
1.221175732E0,-4.526250076E1,-8.906250000E0,7.143750191E0
1.231175732E0,-4.511250305E1,-8.006250381E0,7.481250286E0
1.241175732E0,-4.522500229E1,-7.087500095E0,7.856250286E0
1.251175732E0,-4.550625229E1,-6.112500191E0,7.912500381E0
1.261175732E0,-4.546875000E1,-4.912500381E0,8.118750572E0
1.271175732E0,-4.576875305E1,-3.825000048E0,8.456250191E0
1.281175732E0,-4.623750305E1,-2.812500000E0,8.906250000E0
1.291175732E0,-4.627500153E1,-1.968750119E0,9.506250381E0
1.301175732E0,-4.631250000E1,-1.218750000E0,9.900000572E0
1.311175732E0,-4.633125305E1,-1.687500030E-1,1.005000019E1
1.321175732E0,-4.631250000E1,8.812500238E-1,1.027500057E1
1.331175732E0,-4.588125229E1,1.800000072E0,1.042500019E1
1.341175732E0,-4.569375229E1,2.737500191E0,1.059375000E1
1.351175732E0,-4.580625153E1,3.787500143E0,1.068750000E1
1.361175732E0,-4.552500153E1,4.462500095E0,1.076250076E1
1.371175732E0,-4.537500000E1,5.643750191E0,1.042500019E1
1.381175732E0,-4.516875076E1,6.712500095E0,1.016250038E1
1.391175732E0,-4.501875305E1,7.706250191E0,1.006875038E1
1.401175732E0,-4.483125305E1,8.700000763E0,1.006875038E1
1.411175732E0,-4.477500153E1,9.675000191E0,1.008750057E1
1.421175732E0,-4.468125153E1,1.048125076E1,9.881250381E0
1.431175732E0,-4.426875305E1,1.128750038E1,9.806250572E0
1.441175732E0,-4.404375076E1,1.235625076E1,9.581250191E0
1.451175732E0,-4.398750305E1,1.291875076E1,9.675000191E0
1.461175732E0,-4.374375153E1,1.359375095E1,9.637500763E0
1.471175732E0,-4.353750229E1,1.426875019E1,9.562500000E0
1.481175732E0,-4.336875153E1,1.507500076E1,9.150000572E0
1.491175732E0,-4.320000076E1,1.575000095E1,8.887500763E0
1.501175732E0,-4.310625076E1,1.640625000E1,8.456250191E0
1.511175732E0,-4.297500229E1,1.719375038E1,8.250000000E0
1.521175732E0,-4.282500076E1,1.785000038E1,8.006250381E0
1.531175732E0,-4.252500153E1,1.860000038E1,7.500000477E0
1.541175732E0,-4.263750076E1,1.938750076E1,6.862500191E0
1.551175732E0,-4.246875000E1,2.008125114E1,6.431250095E0
1.561175732E0,-4.216875076E1,2.062500000E1,5.962500095E0
1.571175732E0,-4.222500229E1,2.128125000E1,5.756250381E0
1.581175732E0,-4.196250153E1,2.173125076E1,5.718750000E0
1.591175732E0,-4.181250000E1,2.205000114E1,5.156250000E0
1.601175732E0,-4.171875000E1,2.240625000E1,4.575000286E0
1.611175732E0,-4.173750305E1,2.278125000E1,4.500000000E0
1.621175732E0,-4.147500229E1,2.289375114E1,4.143750191E0
1.631175732E0,-4.138125229E1,2.313750076E1,3.918750048E0
1.641175732E0,-4.147500229E1,2.347500038E1,4.031250000E0
1.651175732E0,-4.117500305E1,2.371875000E1,4.125000000E0
1.661175732E0,-4.095000076E1,2.401875114E1,3.881250143E0
1.671175732E0,-4.087500000E1,2.430000114E1,4.200000286E0
1.681175732E0,-4.074375153E1,2.465625191E1,4.462500095E0
1.691175732E0,-4.048125076E1,2.512500191E1,4.500000000E0
1.701175732E0,-4.025625229E1,2.572500038E1,5.025000095E0
1.711175732E0,-4.008750153E1,2.613750076E1,5.493750095E0
1.721175732E0,-3.967500305E1,2.641875076E1,5.625000000E0
1.731175732E0,-3.948750305E1,2.703750038E1,5.606250286E0
1.741175732E0,-3.954375076E1,2.769375038E1,5.793750286E0
1.751175732E0,-3.924375153E1,2.846250153E1,5.568750381E0
1.761175732E0,-3.875625229E1,2.908125114E1,5.550000191E0
1.771175732E0,-3.841875076E1,2.949375153E1,5.568750381E0
1.781175732E0,-3.802500153E1,3.018750191E1,5.381250381E0
1.791175732E0,-3.763125229E1,3.101250076E1,4.856250286E0
1.801175732E0,-3.718125153E1,3.170625114E1,4.725000381E0
1.811175732E0,-3.652500153E1,3.213750076E1,4.462500095E0
1.821175732E0,-3.579375076E1,3.277500153E1,4.443750381E0
1.831175732E0,-3.504375076E1,3.337500000E1,4.237500191E0
1.841175732E0,-3.451875305E1,3.421875000E1,4.125000000E0
1.851175732E0,-3.348750305E1,3.511875153E1,4.087500095E0
1.861175732E0,-3.243750000E1,3.581250000E1,4.031250000E0
1.871175732E0,-3.131250191E1,3.663750076E1,4.162500381E0
1.881175732E0,-3.037500191E1,3.753750229E1,4.143750191E0
1.891175732E0,-2.930625153E1,3.830625153E1,4.162500381E0
1.901175732E0,-2.797500038E1,3.905625153E1,3.956250191E0
1.911175732E0,-2.681250191E1,3.984375000E1,4.143750191E0
1.921175732E0,-2.559375191E1,4.063125229E1,4.218750000E0
1.931175732E0,-2.454375076E1,4.119375229E1,4.012500286E0
1.941175732E0,-2.353125000E1,4.181250000E1,4.031250000E0
1.951175732E0,-2.250000000E1,4.231875229E1,4.106250286E0
1.961175732E0,-2.133750153E1,4.276875305E1,4.087500095E0
1.971175732E0,-2.055000114E1,4.344375229E1,4.218750000E0
1.981175732E0,-1.970625114E1,4.387500000E1,4.800000191E0
1.991175732E0,-1.903125000E1,4.411875153E1,5.156250000E0
2.001175732E0,-1.850625038E1,4.419375229E1,5.550000191E0
2.011175732E0,-1.816875076E1,4.417500305E1,6.168750286E0
2.021175732E0,-1.771875000E1,4.404375076E1,6.918750286E0
2.031175732E0,-1.747500038E1,4.400625229E1,7.706250191E0
2.041175732E0,-1.708125114E1,4.395000076E1,8.456250191E0
2.051175732E0,-1.650000000E1,4.385625076E1,9.206250191E0
2.061175732E0,-1.636875153E1,4.395000076E1,9.750000000E0
2.071175732E0,-1.590000057E1,4.383750153E1,1.029375076E1
2.081175732E0,-1.533750057E1,4.378125000E1,1.066875076E1
2.091175732E0,-1.466250038E1,4.408125305E1,1.119375038E1
2.101175732E0,-1.436250019E1,4.449375153E1,1.110000038E1
2.111175732E0,-1.383750057E1,4.455000305E1,1.132500076E1
2.121175732E0,-1.346250057E1,4.455000305E1,1.145625019E1
2.131175732E0,-1.321875095E1,4.486875153E1,1.136250019E1
2.141175732E0,-1.275000095E1,4.488750076E1,1.111875057E1
2.151175732E0,-1.248750019E1,4.511250305E1,1.091250038E1
2.161175732E0,-1.203750038E1,4.533750153E1,1.128750038E1
2.171175732E0,-1.186875057E1,4.541250229E1,1.113750076E1
2.181175732E0,-1.143750000E1,4.520625305E1,1.145625019E1
2.191175732E0,-1.100625038E1,4.528125000E1,1.147500038E1
2.201175732E0,-1.080000019E1,4.535625076E1,1.198125076E1
2.211175732E0,-1.087500000E1,4.509375000E1,1.267500019E1
2.221175732E0,-1.083750057E1,4.490625000E1,1.335000038E1
2.231175732E0,-1.111875057E1,4.447500229E1,1.417500019E1
2.241175732E0,-1.149375057E1,4.402500153E1,1.449375057E1
2.251175732E0,-1.209375095E1,4.355625153E1,1.515000057E1
2.261175732E0,-1.301250076E1,4.327500153E1,1.590000057E1
2.271175732E0,-1.419375038E1,4.276875305E1,1.653750038E1
2.281175732E0,-1.543125057E1,4.207500076E1,1.676250076E1
2.291175732E0,-1.623750114E1,4.141875076E1,1.698750114E1
2.301175732E0,-1.753125000E1,4.091250229E1,1.725000000E1
2.311175732E0,-1.860000038E1,4.063125229E1,1.719375038E1
2.321175732E0,-1.980000114E1,4.023750305E1,1.711875153E1
2.331175732E0,-2.049375153E1,3.993750000E1,1.689375114E1
2.341175732E0,-2.130000114E1,3.971250153E1,1.646250153E1
2.351175732E0,-2.182500076E1,3.948750305E1,1.621875000E1
2.361175732E0,-2.218125153E1,3.958125305E1,1.608750153E1
2.371175732E0,-2.266875076E1,3.960000229E1,1.573125076E1
2.381175732E0,-2.300625038E1,3.946875000E1,1.530000019E1
2.391175732E0,-2.325000000E1,3.926250076E1,1.507500076E1
2.401175732E0,-2.355000114E1,3.924375153E1,1.503750038E1
2.411175732E0,-2.386875153E1,3.913125229E1,1.511250019E1
2.421175732E0,-2.415000153E1,3.896250153E1,1.509375095E1
2.431175732E0,-2.454375076E1,3.896250153E1,1.485000038E1
2.441175732E0,-2.484375191E1,3.894375229E1,1.449375057E1
2.451175732E0,-2.516250038E1,3.901875305E1,1.393125057E1
2.461175732E0,-2.533125114E1,3.920625305E1,1.344375038E1
2.471175732E0,-2.546250153E1,3.945000076E1,1.282500076E1
2.481175732E0,-2.566875076E1,3.943125153E1,1.224375057E1
2.491175732E0,-2.591250038E1,3.931875229E1,1.134375000E1
2.501175732E0,-2.596875191E1,3.909375000E1,1.035000038E1
2.511175732E0,-2.617500114E1,3.856875229E1,9.243750572E0
2.521175732E0,-2.668125153E1,3.766875076E1,7.500000477E0
2.531175732E0,-2.731875038E1,3.641250229E1,5.681250095E0
2.541175732E0,-2.769375038E1,3.457500076E1,3.956250191E0
2.551175732E0,-2.865000153E1,3.249375153E1,2.550000191E0
2.561175732E0,-2.917500114E1,3.035625076E1,1.556250095E0
2.571175732E0,-2.973750114E1,2.842500114E1,1.593750119E0
