"event","experiment time","system time","system time text"
"START",0.000000000E0,1686655020.539,"2023-06-13 13:17:00.539 UTC+02:00"
"PAUSE",6.024118149E1,1686655080.780,"2023-06-13 13:18:00.780 UTC+02:00"
