"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.336066949E0,5.323683850E1,1.040785440E1,1.885276369E1,0.000000000E0,0.000000000E0,1.599800014E1,1.000000000E0
4.092617574E0,5.323667844E1,1.040774015E1,1.525645205E1,0.000000000E0,0.000000000E0,2.400000000E1,2.843712234E1
5.095771150E0,5.323657054E1,1.040767925E1,8.718940891E0,0.000000000E0,0.000000000E0,2.400000000E1,2.632434082E1
6.119017918E0,5.323672777E1,1.040778185E1,1.108946709E1,0.000000000E0,0.000000000E0,8.000000000E0,1.485539246E1
7.109384225E0,5.323675474E1,1.040780611E1,1.068637196E1,1.320774436E0,3.315907898E2,1.200000000E1,1.381722546E1
8.118172263E0,5.323677827E1,1.040780698E1,1.256122675E1,1.826993585E0,3.396024475E2,1.200000000E1,1.225446320E1
9.495117223E0,5.323683296E1,1.040780360E1,1.532515877E1,2.242245436E0,3.407192688E2,8.000000000E0,1.001581383E1
1.050840299E1,5.323685745E1,1.040779921E1,1.627884186E1,2.130526781E0,3.467365417E2,8.000000000E0,8.844255447E0
1.151547484E1,5.323688144E1,1.040779323E1,1.649782127E1,2.040444851E0,3.475137939E2,8.000000000E0,8.220936775E0
1.250975068E1,5.323690699E1,1.040779001E1,1.615787663E1,2.389447451E0,2.229316533E-1,6.000000000E0,7.660412788E0
1.351844941E1,5.323693401E1,1.040779073E1,1.637597026E1,2.779170752E0,3.055691481E0,6.000000000E0,7.220332146E0
1.451065960E1,5.323696472E1,1.040779298E1,1.692471871E1,2.651497602E0,3.082516670E0,6.000000000E0,6.903194904E0
1.551601145E1,5.323699021E1,1.040779277E1,1.756635074E1,2.842350006E0,3.583952026E2,6.000000000E0,6.568715572E0
1.651052526E1,5.323701860E1,1.040778802E1,1.803898497E1,3.003896236E0,3.563970032E2,6.000000000E0,6.288875103E0
1.751742749E1,5.323704533E1,1.040778310E1,1.827470267E1,2.744227409E0,3.539635010E2,6.000000000E0,6.020441055E0
1.851114114E1,5.323707065E1,1.040778098E1,1.807284407E1,2.629470587E0,3.536363831E2,6.000000000E0,5.810806274E0
1.950960083E1,5.323709635E1,1.040777764E1,1.834356155E1,2.618629932E0,3.540861206E2,6.000000000E0,5.627191544E0
2.050374560E1,5.323712208E1,1.040777351E1,1.846852146E1,2.565822363E0,3.487737122E2,6.000000000E0,5.470221043E0
2.150343745E1,5.323715022E1,1.040777064E1,1.863649293E1,2.671861410E0,3.492907410E2,6.000000000E0,5.343560696E0
2.251618441E1,5.323717747E1,1.040776835E1,1.863867104E1,2.509734154E0,3.494773254E2,6.000000000E0,5.221570015E0
2.351973610E1,5.323719992E1,1.040776362E1,1.886177856E1,2.677043915E0,3.492797852E2,6.000000000E0,5.119652271E0
2.451506448E1,5.323722608E1,1.040775589E1,1.912912598E1,2.918808699E0,3.484261475E2,6.000000000E0,5.015902519E0
2.549807564E1,5.323725147E1,1.040774891E1,1.935140513E1,2.769691229E0,3.485870972E2,6.000000000E0,4.950489521E0
2.650564917E1,5.323727500E1,1.040773932E1,1.952399189E1,2.818612814E0,3.483881531E2,6.000000000E0,4.881710052E0
2.751446340E1,5.323730103E1,1.040773195E1,1.974509144E1,3.001024008E0,3.498969727E2,6.000000000E0,4.827393055E0
2.852354590E1,5.323733064E1,1.040772639E1,1.936863836E1,2.859220982E0,3.505335388E2,4.000000000E0,4.753947735E0
2.950920021E1,5.323735738E1,1.040772081E1,1.928892062E1,2.919109106E0,3.503035889E2,4.000000000E0,4.692849159E0
3.051602259E1,5.323738560E1,1.040771647E1,1.978265594E1,3.487127781E0,3.522713623E2,4.000000000E0,4.625813961E0
3.151186432E1,5.323741940E1,1.040770957E1,2.009245696E1,3.771728277E0,3.510687256E2,4.000000000E0,4.557903290E0
3.251514686E1,5.323745337E1,1.040770089E1,2.054077120E1,3.948384523E0,3.509680786E2,6.000000000E0,4.489445210E0
3.352563959E1,5.323749134E1,1.040769391E1,2.029578431E1,4.006111622E0,3.502784424E2,6.000000000E0,4.450779915E0
3.450578648E1,5.323752861E1,1.040769011E1,2.022528031E1,4.211195946E0,3.520597534E2,6.000000000E0,4.424394131E0
3.552546555E1,5.323756910E1,1.040769340E1,1.995151975E1,4.336784840E0,3.537961731E2,6.000000000E0,4.333375454E0
3.651942609E1,5.323761023E1,1.040769247E1,1.981008090E1,4.001795292E0,3.580595398E2,4.000000000E0,4.282441616E0
3.751660159E1,5.323765140E1,1.040769417E1,1.944402841E1,4.531497478E0,3.581954651E2,4.000000000E0,4.245884895E0
3.851427755E1,5.323769567E1,1.040769618E1,1.946536187E1,4.575657845E0,3.589687500E2,4.000000000E0,4.194227695E0
3.950599739E1,5.323774121E1,1.040770104E1,1.965714264E1,4.003221035E0,8.489236832E-1,4.000000000E0,4.151750565E0
