"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.119916655E-3,-3.049608307E0,2.917732544E0,8.501870270E0
1.304691669E-2,-3.536994781E0,2.864443359E0,9.069938965E0
2.297391667E-2,-3.558849335E0,2.583028564E0,9.358538818E0
3.290091670E-2,-3.003653870E0,2.016606445E0,8.566535797E0
4.282791668E-2,-2.821183319E0,1.783690796E0,8.550519104E0
5.275491666E-2,-2.813848572E0,1.591640167E0,8.672365723E0
6.268191669E-2,-2.593656464E0,1.501527557E0,8.225395203E0
7.260891667E-2,-2.553839264E0,1.712289276E0,7.857460327E0
8.253591665E-2,-2.737956390E0,2.173180847E0,8.348139954E0
9.246291668E-2,-2.735860748E0,2.618355103E0,8.721613312E0
1.023899167E-1,-2.725981293E0,2.556084595E0,8.520132294E0
1.123169167E-1,-2.944077759E0,1.920206909E0,8.169411621E0
1.222439167E-1,-3.135829010E0,1.223256226E0,7.873926086E0
1.321709167E-1,-3.104394379E0,8.396040344E-1,7.493117981E0
1.420979167E-1,-2.951412506E0,7.604187012E-1,6.923103333E0
1.520249167E-1,-2.978805542E0,6.023474121E-1,6.475683746E0
1.619519167E-1,-3.214864655E0,5.792953491E-2,6.171815643E0
1.718789167E-1,-3.249143372E0,-5.655239868E-1,5.726192322E0
1.818059167E-1,-3.176394653E0,-8.198451233E-1,5.468578033E0
1.917329167E-1,-3.132984924E0,-8.970845032E-1,5.417534180E0
2.016599167E-1,-3.142714691E0,-1.008303223E0,5.235961761E0
2.115869167E-1,-3.187022552E0,-1.147962799E0,5.034031677E0
2.215139167E-1,-3.255729675E0,-1.378034363E0,4.867577820E0
2.314409167E-1,-3.448678436E0,-1.795216827E0,5.019362183E0
2.413679167E-1,-3.750600586E0,-2.337838440E0,5.110971680E0
2.512949167E-1,-3.995940399E0,-2.822081451E0,5.102738800E0
2.612219166E-1,-4.222269745E0,-3.348836060E0,5.098547516E0
2.711489167E-1,-4.350253601E0,-3.992497559E0,4.793481903E0
2.810759167E-1,-4.496649170E0,-4.618196411E0,4.481380920E0
2.910029167E-1,-4.744833069E0,-4.999004517E0,4.616400146E0
3.009299167E-1,-5.103636932E0,-5.328170013E0,4.620441742E0
3.108569167E-1,-5.523813171E0,-5.755381622E0,4.814138947E0
3.207839167E-1,-5.703289948E0,-6.086493073E0,5.164260864E0
3.307099167E-1,-5.811514893E0,-6.285429382E0,5.421725464E0
3.406369167E-1,-6.101611633E0,-6.377188568E0,5.941444702E0
3.505639167E-1,-6.556066589E0,-6.717431030E0,6.484216003E0
3.604917917E-1,-6.962022400E0,-7.294780426E0,7.152725830E0
3.704187917E-1,-7.148833923E0,-7.990234222E0,7.528145142E0
3.803457917E-1,-7.469916229E0,-8.691825256E0,7.926616516E0
3.902727917E-1,-8.097411346E0,-9.556277618E0,8.590036926E0
4.001997916E-1,-8.941206665E0,-1.039558228E1,9.250762939E0
4.101267917E-1,-9.148824921E0,-1.083417023E1,9.393266602E0
4.200537917E-1,-9.030421143E0,-1.103625000E1,9.210047607E0
4.299807917E-1,-9.252259827E0,-1.108055786E1,8.725205841E0
4.399077917E-1,-9.743987274E0,-1.099254089E1,8.356971588E0
4.498347917E-1,-9.903705139E0,-1.075558365E1,7.950866089E0
4.597617917E-1,-9.910141754E0,-1.031040939E1,7.454647980E0
4.696887917E-1,-9.894274750E0,-9.242679749E0,6.588249664E0
4.796157917E-1,-1.035262161E1,-8.349038086E0,5.393733673E0
4.895427917E-1,-1.126886627E1,-8.103698273E0,4.658911743E0
4.994697917E-1,-1.103984253E1,-8.070617065E0,4.355492706E0
5.093967917E-1,-1.044617706E1,-8.138725433E0,3.898642731E0
