"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.128995200E-2,7.651081681E-2,1.307250559E-1,-1.144607887E-1
1.613990000E-2,3.130681813E-2,1.673769504E-1,-1.260672212E-1
2.098990000E-2,-1.572976820E-2,2.009745091E-1,-1.370627880E-1
2.583984800E-2,-5.787943676E-2,2.357937992E-1,-1.437823027E-1
3.068984800E-2,-8.964440972E-2,2.706131041E-1,-1.474474818E-1
3.553979500E-2,-1.091920808E-1,2.962694168E-1,-1.468366235E-1
4.038979500E-2,-1.226311028E-1,3.048215210E-1,-1.425605714E-1
4.523974300E-2,-1.214093715E-1,3.054323792E-1,-1.333975941E-1
5.008974300E-2,-9.330959618E-2,3.035998046E-1,-1.162933856E-1
5.493969100E-2,-3.527744114E-2,2.987128794E-1,-9.674570709E-2
5.978969100E-2,3.985892609E-2,2.846629918E-1,-8.147408813E-2
6.463963900E-2,1.137735620E-1,2.467893660E-1,-6.681333482E-2
6.948963900E-2,1.730274558E-1,1.905898154E-1,-5.520690605E-2
7.433958700E-2,2.170097083E-1,1.337793916E-1,-4.176788032E-2
7.918958700E-2,2.457203567E-1,8.491020650E-2,-2.832885459E-2
8.403953500E-2,2.597702444E-1,4.703658819E-2,-1.855501719E-2
8.888953500E-2,2.561050653E-1,1.893680729E-2,-1.550069358E-2
9.373948300E-2,2.322813272E-1,2.443459118E-3,-1.244636998E-2
9.858948300E-2,1.895207912E-1,-4.886918236E-3,-1.000291109E-2
1.034394310E-1,1.345429718E-1,-6.108647678E-3,-6.948587019E-3
1.082894310E-1,7.712167501E-2,-1.832594397E-3,-3.283398226E-3
1.131393790E-1,2.336557768E-2,0.000000000E0,-3.283398226E-3
1.179893790E-1,-1.634063199E-2,2.443459118E-3,-8.170315996E-3
1.228393270E-1,-4.199695215E-2,8.552107029E-3,-1.366809942E-2
1.276893270E-1,-5.482511222E-2,1.466075517E-2,-1.366809942E-2
1.325392750E-1,-5.604684353E-2,1.771507785E-2,-6.337722298E-3
1.373892750E-1,-4.932733253E-2,1.649334840E-2,-2.672533505E-3
1.422392230E-1,-4.077522457E-2,1.527161989E-2,-6.337722298E-3
1.470892230E-1,-2.855792828E-2,2.076940238E-2,-1.977674663E-2
1.519391700E-1,-1.939495653E-2,3.359756246E-2,-3.504836559E-2
1.567891700E-1,-1.572976820E-2,5.253437161E-2,-4.482220486E-2
1.616391180E-1,-1.328630932E-2,6.658425927E-2,-4.909825698E-2
1.664891180E-1,-1.328630932E-2,7.574722916E-2,-5.093085021E-2
1.713390660E-1,-1.145371422E-2,8.368847519E-2,-5.398517475E-2
1.761890660E-1,-7.177661173E-3,9.285144508E-2,-5.276344717E-2
1.810390140E-1,1.985310577E-3,9.957095981E-2,-4.054614902E-2
1.858890140E-1,1.359174121E-2,9.957095981E-2,-2.222020552E-2
1.907389620E-1,2.764163166E-2,8.796452731E-2,-5.115992390E-3
1.955889620E-1,4.230238497E-2,6.719512492E-2,9.544761851E-3
2.004389100E-1,5.940660089E-2,4.153880477E-2,2.054032870E-2
2.052889100E-1,7.467821985E-2,1.710421406E-2,2.787070535E-2
2.101388580E-1,8.811724186E-2,-9.162971750E-3,3.092502989E-2
2.149888580E-1,9.544762224E-2,-3.970621154E-2,3.336848691E-2
2.198388060E-1,9.666935354E-2,-7.635809481E-2,3.703367710E-2
2.246888060E-1,9.483675659E-2,-1.160643101E-1,3.764454275E-2
2.295388060E-1,9.239330143E-2,-1.496618688E-1,3.336848691E-2
2.343887540E-1,9.239330143E-2,-1.716530025E-1,2.664897591E-2
2.392387540E-1,9.544762224E-2,-1.820377111E-1,2.237292193E-2
2.440887020E-1,9.972367436E-2,-1.838703007E-1,1.809686981E-2
2.488452640E-1,1.021671370E-1,-1.795942485E-1,1.443168055E-2
2.536001600E-1,1.058323234E-1,-1.747073233E-1,1.015562657E-2
2.583551080E-1,1.070540547E-1,-1.667660922E-1,6.490438245E-3
2.631100040E-1,1.076649204E-1,-1.582139730E-1,9.926552884E-4
2.678649520E-1,1.070540547E-1,-1.472184062E-1,-2.061668551E-3
2.726198480E-1,1.076649204E-1,-1.350011230E-1,-3.894262947E-3
2.773747950E-1,1.070540547E-1,-1.240055487E-1,-3.894262947E-3
2.821296910E-1,1.052214578E-1,-1.142317131E-1,-5.115992390E-3
2.868846390E-1,1.027780026E-1,-1.044578776E-1,-6.337722298E-3
2.916395350E-1,1.003345400E-1,-9.651663154E-2,-1.061377581E-2
2.963944830E-1,9.728021920E-2,-9.040798992E-2,-1.550069358E-2
3.011493790E-1,9.422589093E-2,-8.368847519E-2,-2.405280061E-2
3.059043270E-1,8.811724186E-2,-7.513637096E-2,-3.382663801E-2
3.106592230E-1,8.261945844E-2,-7.208204269E-2,-4.298960790E-2
3.154141700E-1,7.773254067E-2,-7.452550530E-2,-5.031998456E-2
3.201690660E-1,7.589995116E-2,-7.757982612E-2,-5.337430909E-2
3.249240140E-1,7.773254067E-2,-7.635809481E-2,-5.398517475E-2
3.296789100E-1,8.078686893E-2,-6.902772188E-2,-4.848739132E-2
3.344338580E-1,8.628465235E-2,-5.742128938E-2,-4.237874225E-2
3.391887540E-1,9.178243577E-2,-4.398226365E-2,-4.115701467E-2
3.439437020E-1,9.544762224E-2,-3.359756246E-2,-4.115701467E-2
3.486985980E-1,9.911280870E-2,-2.504545636E-2,-3.627009690E-2
3.534535450E-1,1.021671370E-1,-2.321286127E-2,-3.260490671E-2
3.582084410E-1,1.052214578E-1,-2.993237413E-2,-4.176788032E-2
3.629633890E-1,1.094975099E-1,-3.909534588E-2,-5.642863363E-2
3.677182850E-1,1.131627038E-1,-5.619955808E-2,-6.681333482E-2
3.724732330E-1,1.186604798E-1,-7.941242307E-2,-7.536543906E-2
3.772281290E-1,1.223256737E-1,-1.166751757E-1,-8.575014025E-2
3.819830770E-1,1.247691289E-1,-1.612683088E-1,-1.022434905E-1
3.867379730E-1,1.296560466E-1,-1.979201883E-1,-1.211803034E-1
3.914929200E-1,1.375972927E-1,-2.266308367E-1,-1.413388401E-1
3.962478160E-1,1.461493969E-1,-2.516762912E-1,-1.633299738E-1
4.010027640E-1,1.547015011E-1,-2.663370371E-1,-1.786015928E-1
4.057576600E-1,1.650862098E-1,-2.742782831E-1,-1.840993762E-1
4.105126080E-1,1.791360974E-1,-2.852738500E-1,-1.828776449E-1
4.152675040E-1,1.944077164E-1,-3.090975881E-1,-1.724929363E-1
4.200224520E-1,2.078467458E-1,-3.506363928E-1,-1.480583549E-1
4.247773480E-1,2.176205814E-1,-4.508182108E-1,-8.208495378E-2
4.295322950E-1,2.304487377E-1,-5.167915821E-1,-2.290742996E-4
4.342871910E-1,2.457203567E-1,-5.064069033E-1,3.214675933E-2
4.390421390E-1,2.744309902E-1,-4.929678738E-1,9.926552884E-4
4.437970350E-1,3.275762498E-1,-5.308414698E-1,-4.970912263E-2
4.485519830E-1,3.990474045E-1,-5.894845128E-1,-9.430225194E-2
4.533069310E-1,4.747946560E-1,-6.633991599E-1,-1.285106838E-1
4.580618270E-1,5.401571989E-1,-7.660244107E-1,-1.523344070E-1
4.628167230E-1,5.865828991E-1,-8.845322132E-1,-1.761581302E-1
4.675716700E-1,6.159043908E-1,-9.993748069E-1,-2.067013681E-1
4.723266180E-1,6.348412037E-1,-1.102000117E0,-2.439641207E-1
4.770815140E-1,6.537780166E-1,-1.191797137E0,-2.818377316E-1
4.818364620E-1,6.739365458E-1,-1.279150844E0,-3.129918277E-1
4.865913580E-1,6.977602839E-1,-1.367115378E0,-3.337612450E-1
4.913463060E-1,7.289143801E-1,-1.436753988E0,-3.520871997E-1
4.961012020E-1,7.631227970E-1,-1.488677502E0,-3.685805500E-1
5.008561500E-1,7.967203856E-1,-1.543044448E0,-3.814086914E-1
5.056110450E-1,8.303179741E-1,-1.620013356E0,-3.850739002E-1
5.103659930E-1,8.669698238E-1,-1.704923630E0,-3.826304376E-1
5.151208890E-1,9.042325616E-1,-1.783725142E0,-3.789652288E-1
5.198758370E-1,9.408844709E-1,-1.855807185E0,-3.759109080E-1
5.246307330E-1,9.708168507E-1,-1.923002362E0,-3.777435124E-1
5.293856810E-1,9.934188724E-1,-1.990197420E0,-3.850739002E-1
5.341405770E-1,1.011744738E0,-2.052505732E0,-3.911825418E-1
5.388955250E-1,1.026405573E0,-2.108094454E0,-3.948477209E-1
5.436504200E-1,1.039844513E0,-2.161850452E0,-3.924042583E-1
5.484053680E-1,1.054505348E0,-2.213773966E0,-3.856847584E-1
5.531602640E-1,1.070387840E0,-2.270584345E0,-3.734674454E-1
5.579152120E-1,1.088102937E0,-2.329838276E0,-3.600284159E-1
5.626701080E-1,1.107039690E0,-2.390924692E0,-3.435350657E-1
5.674250560E-1,1.128419995E0,-2.459341526E0,-3.252091408E-1
5.721799520E-1,1.147967696E0,-2.529591084E0,-3.038288653E-1
5.769349000E-1,1.163239241E0,-2.603505611E0,-2.720639110E-1
5.816897950E-1,1.180343509E0,-2.679863691E0,-2.299142331E-1
5.864447430E-1,1.197447658E0,-2.764163017E0,-1.798233241E-1
5.911996390E-1,1.210886717E0,-2.864955902E0,-1.291215420E-1
5.959545870E-1,1.223714828E0,-2.960861683E0,-8.086322248E-2
6.007094830E-1,1.227380037E0,-3.056767464E0,-4.054614902E-2
6.054644310E-1,1.216995358E0,-3.142899275E0,-1.122464053E-2
6.102193270E-1,1.196226001E0,-3.211926937E0,4.657844082E-3
6.149742750E-1,1.161406636E0,-3.260185242E0,1.015562657E-2
6.197291700E-1,1.108261466E0,-3.288285017E0,4.046979360E-3
6.244841180E-1,1.036179423E0,-3.285841703E0,-8.781181648E-3
6.292390660E-1,9.421061873E-1,-3.271791697E0,-2.649625950E-2
6.339939620E-1,8.370374441E-1,-3.237583399E0,-4.970912263E-2
6.387488580E-1,7.307469845E-1,-3.183216333E0,-7.170025259E-2
6.435038060E-1,6.293434501E-1,-3.113577843E0,-9.308052063E-2
6.482587020E-1,5.401571989E-1,-3.026224136E0,-1.114064679E-1
6.530136500E-1,4.705185890E-1,-2.913825035E0,-1.230128929E-1
6.577685980E-1,4.222602844E-1,-2.788597822E0,-1.205694377E-1
6.625234930E-1,3.935496211E-1,-2.666424751E0,-1.144607887E-1
6.672784410E-1,3.697259128E-1,-2.595564365E0,-1.089630052E-1
6.720333370E-1,3.556760252E-1,-2.594953537E0,-9.796743840E-2
6.767882850E-1,3.636172712E-1,-2.635881424E0,-7.964149863E-2
6.815431810E-1,4.002691507E-1,-2.685972452E0,-4.543306679E-2
6.862981290E-1,4.558578432E-1,-2.741561174E0,1.076649129E-2
6.910530250E-1,5.022835732E-1,-2.812421560E0,8.529199660E-2
6.958079730E-1,5.102248192E-1,-2.921155453E0,1.750891209E-1
7.005628680E-1,4.595230222E-1,-3.062875986E0,2.691622972E-1
7.053178160E-1,3.770562708E-1,-3.150229692E0,3.528507650E-1
7.100727120E-1,2.677114904E-1,-3.180161953E0,4.237110913E-1
7.148276600E-1,1.327103674E-1,-3.148396969E0,4.884627461E-1
7.195825560E-1,-2.183841541E-2,-3.056156397E0,5.464949012E-1
7.243375040E-1,-1.879936308E-1,-2.905272961E0,6.045270562E-1
7.290924000E-1,-3.688096106E-1,-2.735452414E0,6.582831740E-1
7.338473480E-1,-5.722275972E-1,-2.585790634E0,6.986002326E-1
7.386022430E-1,-7.774781585E-1,-2.440404892E0,7.230347991E-1
7.433571910E-1,-9.534072280E-1,-2.261421442E0,7.376955748E-1
7.481120870E-1,-1.082910538E0,-2.054338217E0,7.505237460E-1
7.528670350E-1,-1.164766431E0,-1.863137603E0,7.615193129E-1
7.576219310E-1,-1.216689944E0,-1.736077666E0,7.651845217E-1
7.623768790E-1,-1.268613458E0,-1.717751741E0,7.609084249E-1
7.671317750E-1,-1.286939383E0,-1.740964651E0,7.438042164E-1
7.718867230E-1,-1.257617831E0,-1.778227329E0,7.199804783E-1
7.766416700E-1,-1.173929334E0,-1.802662015E0,6.931024790E-1
7.813965660E-1,-1.048091292E0,-1.828929186E0,6.668352485E-1
7.861515140E-1,-9.008728266E-1,-1.866802812E0,6.430115104E-1
7.909064100E-1,-7.530435324E-1,-1.910174131E0,6.191878319E-1
7.956613060E-1,-6.571378112E-1,-1.993251801E0,6.008618474E-1
8.004162540E-1,-6.467530727E-1,-2.125198603E0,5.978075266E-1
8.051711500E-1,-7.035635114E-1,-2.247982502E0,6.161335111E-1
8.099260980E-1,-7.890845537E-1,-2.311512232E0,6.546179652E-1
8.146810450E-1,-8.831577301E-1,-2.301127672E0,7.089849114E-1
8.194359410E-1,-9.778417945E-1,-2.238819361E0,7.725148797E-1
8.241908890E-1,-1.069471478E0,-2.169180870E0,8.397099972E-1
8.289457850E-1,-1.150105715E0,-2.120922565E0,9.014073610E-1
8.337007330E-1,-1.207526922E0,-2.100153208E0,9.569960237E-1
8.384556290E-1,-1.232572436E0,-2.098931313E0,1.006476045E0
8.432105770E-1,-1.224020243E0,-2.111759424E0,1.054123521E0
8.479654730E-1,-1.186757565E0,-2.144135475E0,1.096273184E0
8.527204200E-1,-1.127503633E0,-2.196669817E0,1.130481601E0
8.574753160E-1,-1.050534725E0,-2.268141031E0,1.157359719E0
8.622302640E-1,-9.552397728E-1,-2.346942425E0,1.183016062E0
8.669851600E-1,-8.465058804E-1,-2.419024467E0,1.208672285E0
8.717401080E-1,-7.341067195E-1,-2.474002361E0,1.235550404E0
8.764950040E-1,-6.302597523E-1,-2.507599831E0,1.266093612E0
8.812499520E-1,-5.551233888E-1,-2.527758360E0,1.299691200E0
8.860048480E-1,-5.221366882E-1,-2.536310673E0,1.326569200E0
8.907597950E-1,-5.361865759E-1,-2.522871494E0,1.344895124E0
8.955146910E-1,-5.917752385E-1,-2.469726324E0,1.349782109E0
9.002696390E-1,-6.815723777E-1,-2.372598886E0,1.341230035E0
9.050245350E-1,-7.939714789E-1,-2.234543324E0,1.316184521E0
9.097794830E-1,-9.185879230E-1,-2.070831537E0,1.278310895E0
9.145343790E-1,-1.045036912E0,-1.889404774E0,1.237383008E0
9.192893270E-1,-1.162322998E0,-1.707977891E0,1.196455002E0
9.240442230E-1,-1.263115644E0,-1.540601015E0,1.161635756E0
9.287991700E-1,-1.343749762E0,-1.396436930E0,1.129259944E0
9.335540660E-1,-1.403003693E0,-1.278540015E0,1.104214430E0
9.383090140E-1,-1.439655542E0,-1.189964533E0,1.082223296E0
9.430639620E-1,-1.457981467E0,-1.131321549E0,1.062675595E0
9.478188580E-1,-1.457370639E0,-1.098945737E0,1.046182275E0
9.525737540E-1,-1.440877318E0,-1.078176379E0,1.034575820E0
9.573287020E-1,-1.408501506E0,-1.067791581E0,1.033354163E0
9.620835980E-1,-1.361464858E0,-1.072067738E0,1.040073633E0
9.668385450E-1,-1.302821875E0,-1.087950230E0,1.049236655E0
9.715934410E-1,-1.242957115E0,-1.112995625E0,1.059010506E0
9.763483890E-1,-1.186146736E0,-1.140484571E0,1.069395185E0
9.811032850E-1,-1.140331864E0,-1.173471212E0,1.078558087E0
9.858582330E-1,-1.110399485E0,-1.205847025E0,1.085888505E0
9.906131290E-1,-1.093906045E0,-1.229670763E0,1.093829751E0
9.953680770E-1,-1.082910538E0,-1.233335972E0,1.097494960E0
1.000123025E0,-1.078023672E0,-1.211955667E0,1.095662355E0
1.004877920E0,-1.083521366E0,-1.172860384E0,1.090775371E0
1.009632816E0,-1.101236463E0,-1.125212908E0,1.079779863E0
1.014387764E0,-1.133612275E0,-1.073289394E0,1.064508200E0
1.019142712E0,-1.169653296E0,-1.010370374E0,1.045571446E0
1.023897608E0,-1.202640057E0,-9.352339506E-1,1.030299783E0
1.028652556E0,-1.226463795E0,-8.509346247E-1,1.016860843E0
1.033407452E0,-1.240513682E0,-7.684679031E-1,1.001589179E0
1.038162400E0,-1.244789720E0,-7.006618977E-1,9.820414782E-1
1.042917295E0,-1.241735339E0,-6.505709887E-1,9.563851953E-1
1.047672243E0,-1.231350660E0,-6.151408553E-1,9.295071363E-1
1.052427139E0,-1.213024735E0,-5.876519084E-1,9.044616818E-1
1.057182087E0,-1.187979221E0,-5.693259835E-1,8.824705482E-1
1.061936983E0,-1.161101222E0,-5.583304167E-1,8.641445637E-1
