"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.989718676E-1,5.325024072E1,1.042450974E1,2.540744989E1,5.300250271E-1,1.751684932E2,4.793000377E0,4.793000377E0
1.198966980E0,5.325023954E1,1.042450454E1,2.567804367E1,0.000000000E0,1.770330366E2,4.804291126E0,4.804291126E0
2.198962450E0,5.325024264E1,1.042450524E1,2.537422923E1,0.000000000E0,1.770330371E2,4.826059144E0,4.826059144E0
3.198957324E0,5.325024369E1,1.042450581E1,2.532906068E1,0.000000000E0,1.770330375E2,4.848026334E0,4.848026334E0
4.198951483E0,5.325023861E1,1.042450741E1,2.552676777E1,0.000000000E0,1.783865584E2,4.874706579E0,4.874706579E0
5.198946238E0,5.325023672E1,1.042450936E1,2.529690561E1,0.000000000E0,1.783865600E2,4.905040291E0,4.905040291E0
6.198941827E0,5.325023265E1,1.042450776E1,2.535880698E1,0.000000000E0,1.783865587E2,4.997982340E0,4.997982340E0
7.198935986E0,5.325022061E1,1.042450662E1,2.492603414E1,7.276452122E-1,1.557549588E2,5.218630686E0,5.218630686E0
8.198930979E0,5.325020998E1,1.042449412E1,2.480135221E1,8.723239422E-1,1.767468339E2,5.274765888E0,5.274765888E0
9.198925376E0,5.325018273E1,1.042447637E1,2.607069492E1,1.662398500E0,1.872683084E2,5.096115917E0,5.096115917E0
1.019892025E1,5.325015948E1,1.042444965E1,2.607162854E1,2.069145273E0,1.988080796E2,5.095777129E0,5.095777129E0
1.119891465E1,5.325012961E1,1.042440731E1,2.639931486E1,2.920105324E0,2.122982515E2,5.175984949E0,5.175984949E0
1.219890964E1,5.325010055E1,1.042440339E1,2.680104257E1,3.042270628E0,2.094015025E2,5.204268993E0,5.204268993E0
1.319890344E1,5.325007117E1,1.042443976E1,2.692348228E1,2.876446547E0,1.827011310E2,5.124051961E0,5.124051961E0
1.419889879E1,5.325003748E1,1.042444430E1,2.634847129E1,3.323270958E0,1.726895778E2,5.111253669E0,5.111253669E0
1.519889367E1,5.325001323E1,1.042443342E1,2.655781695E1,2.922664757E0,1.737091624E2,5.077597505E0,5.077597505E0
1.619888747E1,5.324998405E1,1.042443100E1,2.749411163E1,2.833737448E0,1.768023372E2,5.052575032E0,5.052575032E0
1.719888175E1,5.324995850E1,1.042443028E1,2.594472536E1,2.602224701E0,1.750239775E2,5.044295568E0,5.044295568E0
1.819887602E1,5.324992178E1,1.042441463E1,2.656390169E1,3.015401940E0,1.794746170E2,5.045759729E0,5.045759729E0
1.919887102E1,5.324988876E1,1.042439932E1,2.632605087E1,3.018615592E0,1.807431400E2,4.979357492E0,4.979357492E0
2.019886494E1,5.324986012E1,1.042440712E1,2.672772728E1,2.962909476E0,1.714570535E2,4.933537382E0,4.933537382E0
2.119885957E1,5.324983101E1,1.042440953E1,2.690473684E1,2.948010387E0,1.702020520E2,4.919664793E0,4.919664793E0
2.219885397E1,5.324979287E1,1.042440442E1,2.598070798E1,3.164333033E0,1.751138171E2,4.905845587E0,4.905845587E0
2.319884825E1,5.324976551E1,1.042440926E1,2.605853215E1,2.915746002E0,1.735866175E2,4.900359572E0,4.900359572E0
2.419884205E1,5.324972657E1,1.042439040E1,2.684732065E1,3.263191896E0,1.835836683E2,4.895950199E0,4.895950199E0
2.519883692E1,5.324969668E1,1.042437236E1,2.670880779E1,3.118859957E0,1.891767022E2,4.890576440E0,4.890576440E0
2.619883180E1,5.324966018E1,1.042436253E1,2.641728371E1,3.373001801E0,1.902027920E2,4.888562284E0,4.888562284E0
2.719882727E1,5.324962688E1,1.042436181E1,2.668440067E1,3.394300788E0,1.848908597E2,4.877477921E0,4.877477921E0
2.819882131E1,5.324959805E1,1.042432119E1,2.673107068E1,3.204014520E0,1.968999206E2,4.875504939E0,4.875504939E0
2.919881463E1,5.324956827E1,1.042431224E1,2.723889090E1,3.137656561E0,1.940199897E2,4.887470921E0,4.887470921E0
3.019880962E1,5.324953224E1,1.042430479E1,2.637615666E1,3.258658810E0,1.855110581E2,4.884943109E0,4.884943109E0
3.119880342E1,5.324950060E1,1.042431320E1,2.633764099E1,3.354503922E0,1.767590385E2,4.884417387E0,4.884417387E0
3.219879735E1,5.324947323E1,1.042433279E1,2.654426218E1,3.183255836E0,1.626662038E2,4.880963081E0,4.880963081E0
3.319879234E1,5.324944364E1,1.042434005E1,2.543682434E1,3.091334905E0,1.611820624E2,4.888820461E0,4.888820461E0
3.419878697E1,5.324941365E1,1.042432554E1,2.484656837E1,2.992561854E0,1.686225698E2,4.889362751E0,4.889362751E0
3.519878042E1,5.324938506E1,1.042431905E1,2.572188229E1,2.972389465E0,1.705516981E2,4.885169059E0,4.885169059E0
3.619877493E1,5.324935679E1,1.042431418E1,2.600770320E1,2.985014105E0,1.718229246E2,4.881356637E0,4.881356637E0
3.719876993E1,5.324932416E1,1.042430889E1,2.564997239E1,3.124556512E0,1.763323908E2,4.883088886E0,4.883088886E0
3.819876432E1,5.324928865E1,1.042432823E1,2.586844333E1,3.359340384E0,1.664441654E2,4.873802159E0,4.873802159E0
3.919875681E1,5.324925633E1,1.042434144E1,2.627336243E1,3.394121921E0,1.610335323E2,4.860312373E0,4.860312373E0
4.019875145E1,5.324922501E1,1.042433414E1,2.545610239E1,3.266892426E0,1.721931764E2,4.865548638E0,4.865548638E0
4.119874585E1,5.324918888E1,1.042434736E1,2.623068579E1,3.461770226E0,1.714759340E2,4.889859949E0,4.889859949E0
4.219874048E1,5.324916616E1,1.042436434E1,2.518626598E1,2.927994672E0,1.635649386E2,4.906818187E0,4.906818187E0
4.319873476E1,5.324915605E1,1.042437069E1,2.478830890E1,2.179876838E0,1.512421159E2,4.898959861E0,4.898959861E0
4.419872904E1,5.324912198E1,1.042439317E1,2.468648295E1,2.770150242E0,1.462806960E2,4.908575504E0,4.908575504E0
4.519872415E1,5.324909276E1,1.042439866E1,2.559956970E1,2.501345470E0,1.554833532E2,4.918615492E0,4.918615492E0
4.619871724E1,5.324907027E1,1.042438612E1,2.482934078E1,1.733274575E0,1.757825739E2,4.897504244E0,4.897504244E0
4.719871175E1,5.324905612E1,1.042438808E1,2.408773735E1,1.511794332E0,1.844417963E2,4.906177527E0,4.906177527E0
4.819870579E1,5.324904337E1,1.042438772E1,2.380059753E1,9.573312309E-1,1.906897926E2,4.916608399E0,4.916608399E0
4.919870019E1,5.324901125E1,1.042439287E1,2.372460869E1,1.612200005E0,1.859249771E2,4.913535557E0,4.913535557E0
5.019869423E1,5.324898580E1,1.042437420E1,2.311835897E1,2.072449343E0,1.866224964E2,4.911782318E0,4.911782318E0
5.119868839E1,5.324895318E1,1.042434845E1,2.361098020E1,2.573119318E0,1.949762872E2,4.904475126E0,4.904475126E0
5.219868290E1,5.324895164E1,1.042429691E1,2.421145669E1,2.260473680E0,2.338197773E2,4.918863025E0,4.918863025E0
5.319867718E1,5.324895515E1,1.042424999E1,2.529504891E1,2.539853488E0,2.644556981E2,4.940825349E0,4.940825349E0
5.419867122E1,5.324895731E1,1.042420503E1,2.538395883E1,2.774603352E0,2.776325631E2,4.951634767E0,4.951634767E0
5.519866586E1,5.324895291E1,1.042413758E1,2.406028149E1,3.325007304E0,2.768204317E2,4.958379483E0,4.958379483E0
5.619865942E1,5.324894983E1,1.042407933E1,2.435966276E1,3.466984758E0,2.755096940E2,4.978860157E0,4.978860157E0
5.719865453E1,5.324894521E1,1.042402716E1,2.457665907E1,3.343766849E0,2.725953688E2,5.001975333E0,5.001975333E0
5.819864786E1,5.324895007E1,1.042398103E1,2.432716611E1,2.986310561E0,2.771421855E2,5.035881566E0,5.035881566E0
5.919864345E1,5.324896369E1,1.042393530E1,2.339576200E1,2.949971054E0,2.866716199E2,5.081485370E0,5.081485370E0
6.019863689E1,5.324896083E1,1.042389112E1,2.403434638E1,2.687722666E0,2.760783067E2,5.115554913E0,5.115554913E0
6.119863164E1,5.324896564E1,1.042383827E1,2.395087354E1,2.699906728E0,2.735389704E2,5.112478170E0,5.112478170E0
6.219862556E1,5.324896543E1,1.042379033E1,2.326830986E1,2.647050104E0,2.731367028E2,5.133936569E0,5.133936569E0
6.319861913E1,5.324895018E1,1.042372213E1,2.323030761E1,3.403072403E0,2.615772774E2,5.130086623E0,5.130086623E0
6.419861305E1,5.324895339E1,1.042366859E1,2.302844629E1,3.190369657E0,2.669257843E2,5.126973768E0,5.126973768E0
