"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.015506400E-2,-4.986183643E-1,3.423133492E-1,4.375318810E-2
1.500553200E-2,-5.810851455E-1,3.753000498E-1,4.619665071E-2
1.985605300E-2,-6.476693749E-1,4.101193547E-1,4.436405376E-2
2.470652200E-2,-6.965385675E-1,4.437169135E-1,3.336848691E-2
2.955704300E-2,-7.246383429E-1,4.736492932E-1,1.198822167E-2
3.440751200E-2,-7.258600593E-1,5.005273223E-1,-1.611155830E-2
3.925803200E-2,-7.020363212E-1,5.286270976E-1,-4.848739132E-2
4.410850100E-2,-6.604975462E-1,5.524508357E-1,-8.880446851E-2
4.895902200E-2,-6.079631448E-1,5.774962902E-1,-1.248454899E-1
5.380949100E-2,-5.529853702E-1,6.019308567E-1,-1.511126757E-1
5.865996000E-2,-5.004509687E-1,6.251437664E-1,-1.688277572E-1
6.351048000E-2,-4.576904476E-1,6.404153705E-1,-1.786015928E-1
6.836094900E-2,-4.240928590E-1,6.477457285E-1,-1.834885031E-1
7.321147000E-2,-4.033234715E-1,6.416370869E-1,-1.816559136E-1
7.806193900E-2,-3.941605091E-1,6.391936541E-1,-1.743255407E-1
8.291246000E-2,-3.972148299E-1,6.471349001E-1,-1.663842946E-1
8.776292800E-2,-4.149298966E-1,6.624065042E-1,-1.596647799E-1
9.261344900E-2,-4.497492015E-1,6.825650334E-1,-1.559995860E-1
9.746391800E-2,-5.004509687E-1,7.082213759E-1,-1.517235339E-1
1.023144390E-1,-5.621483326E-1,7.418189049E-1,-1.498909444E-1
1.071649070E-1,-6.323977709E-1,7.845794559E-1,-1.498909444E-1
1.120154280E-1,-7.081450224E-1,8.377246857E-1,-1.498909444E-1
1.168658970E-1,-7.826704979E-1,8.951459527E-1,-1.535561383E-1
1.217163660E-1,-8.523091078E-1,9.568433166E-1,-1.584430486E-1
1.265668870E-1,-9.164499044E-1,1.018540621E0,-1.614973694E-1
1.314174070E-1,-9.757037759E-1,1.073518515E0,-1.651625633E-1
1.362678760E-1,-1.029459834E0,1.118111610E0,-1.669951528E-1
1.411183450E-1,-1.080161691E0,1.149876595E0,-1.712712198E-1
1.459688660E-1,-1.132696033E0,1.169424295E0,-1.767689884E-1
1.508193350E-1,-1.182786942E0,1.177976370E0,-1.798233241E-1
1.556698550E-1,-1.228601813E0,1.182863235E0,-1.804341823E-1
1.605203240E-1,-1.271362305E0,1.187750220E0,-1.755472720E-1
1.653708450E-1,-1.308625102E0,1.189582825E0,-1.676060259E-1
1.702213140E-1,-1.338557482E0,1.183474183E0,-1.602756530E-1
1.750718350E-1,-1.359937668E0,1.166369915E0,-1.535561383E-1
1.799223030E-1,-1.370933294E0,1.126663685E0,-1.486692131E-1
1.847728240E-1,-1.366046309E0,1.064355493E0,-1.437823027E-1
1.896232930E-1,-1.345276952E0,9.959386587E-1,-1.388953775E-1
1.944738140E-1,-1.314733744E0,9.324087501E-1,-1.407279670E-1
1.993242820E-1,-1.306792498E0,8.731548190E-1,-1.737146676E-1
2.041747510E-1,-1.298240423E0,7.931315303E-1,-2.054796368E-1
2.090252720E-1,-1.276860118E0,7.088322043E-1,-2.244164497E-1
2.138757410E-1,-1.242040753E0,6.410261989E-1,-2.341902852E-1
2.187262620E-1,-1.201112866E0,5.903244615E-1,-2.384663373E-1
2.235767300E-1,-1.158352375E0,5.591703653E-1,-2.372446060E-1
2.284272510E-1,-1.116813540E0,5.438987017E-1,-2.317468226E-1
2.332777200E-1,-1.074053049E0,5.384009480E-1,-2.189186662E-1
2.381282410E-1,-1.023351192E0,5.445095897E-1,-1.981492639E-1
2.428846470E-1,-9.604321718E-1,5.713876486E-1,-1.706603467E-1
2.476400640E-1,-8.907935619E-1,6.251437664E-1,-1.407279670E-1
2.523954280E-1,-8.223767281E-1,7.033344507E-1,-1.150716543E-1
2.571508450E-1,-7.600684762E-1,7.876337767E-1,-9.552398324E-2
2.619062100E-1,-7.063124180E-1,8.633810282E-1,-8.941533417E-2
2.666616260E-1,-6.635518670E-1,9.201914072E-1,-9.552398324E-2
2.714169910E-1,-6.299542785E-1,9.550107121E-1,-1.052978188E-1
2.761724070E-1,-6.018545032E-1,9.763910174E-1,-1.162933856E-1
2.809277720E-1,-5.816959739E-1,9.922734499E-1,-1.217911690E-1
2.856831370E-1,-5.682569742E-1,1.006934285E0,-1.242346242E-1
