"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686653507254349E9,"2023-06-13 12:51:47.254 UTC+02:00"
"PAUSE",3.012798400002066E1,1.686653537382491E9,"2023-06-13 12:52:17.382 UTC+02:00"
