"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685518517415358E9,"2023-05-31 09:35:17.415 UTC+02:00"
"PAUSE",2.469016679166525E2,1.685518764316301E9,"2023-05-31 09:39:24.316 UTC+02:00"
