"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221277.096,"2023-06-08 12:47:57.096 UTC+02:00"
"PAUSE",3.582993332E1,1686221312.926,"2023-06-08 12:48:32.926 UTC+02:00"
