"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653103.691,"2023-06-13 12:45:03.691 UTC+02:00"
"PAUSE",2.528636452E1,1686653128.978,"2023-06-13 12:45:28.978 UTC+02:00"
