"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.926098347E-2,5.322942951E1,1.040149680E1,4.131767654E1,-1.000000000E0,-1.000000000E0,1.243092704E2,1.243092704E2
4.323600531E-1,5.323023045E1,1.040147006E1,3.982774353E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.797585964E0,5.323027638E1,1.040146767E1,3.854460526E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
5.448843002E0,5.322981686E1,1.040152808E1,3.427365686E1,1.346790493E-1,2.139764281E2,2.863953830E1,2.863953830E1
6.398843884E0,5.322976146E1,1.040151520E1,3.430612501E1,1.146521047E-1,2.806327606E2,2.804273493E1,2.804273493E1
7.348521829E0,5.322970467E1,1.040149940E1,3.438598773E1,2.836696506E-1,3.048110828E2,2.033177950E1,2.033177950E1
8.298193693E0,5.322968473E1,1.040147926E1,3.446964884E1,1.868678629E-1,3.380213924E2,1.546310015E1,1.546310015E1
9.248198628E0,5.322965565E1,1.040148275E1,3.455321180E1,2.156077474E-1,3.564747176E2,1.836813854E1,1.836813854E1
1.019851232E1,5.322963551E1,1.040149135E1,3.462045449E1,2.388684303E-1,3.113784439E1,2.237852686E1,2.237852686E1
1.114850938E1,5.322961062E1,1.040149164E1,3.467780030E1,2.688830197E-1,5.792115427E1,1.654021890E1,1.654021890E1
1.209851873E1,5.322959716E1,1.040149740E1,3.472892820E1,1.918818206E-1,6.811848608E1,1.195327037E1,1.195327037E1
1.304851425E1,5.322959034E1,1.040149735E1,3.477540602E1,2.688830197E-1,2.202497287E1,2.085903647E1,2.085903647E1
1.399851143E1,5.322959034E1,1.040149735E1,3.477540609E1,2.688830197E-1,-1.000000000E0,2.085903647E1,2.085903647E1
1.494852293E1,5.322958796E1,1.040147262E1,3.483684836E1,8.371616900E-2,-1.000000000E0,1.919256682E1,1.919256682E1
1.589820743E1,5.322958101E1,1.040147334E1,3.486181596E1,1.923449486E-1,-1.000000000E0,1.318179719E1,1.318179719E1
1.686522341E1,5.322957863E1,1.040145975E1,3.489917976E1,5.114947632E-2,-1.000000000E0,1.234652443E1,1.234652443E1
1.786554670E1,5.322957743E1,1.040145776E1,3.492351395E1,1.066113785E-1,-1.000000000E0,1.261809593E1,1.261809593E1
