"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.238735200E-2,-2.293125153E1,-6.506250381E0,5.831250191E0
3.238735200E-2,-2.296875000E1,-6.675000191E0,6.487500191E0
4.238735200E-2,-2.317500114E1,-6.581250191E0,7.162500381E0
5.238735200E-2,-2.336250114E1,-6.768750191E0,7.312500477E0
6.238735200E-2,-2.325000000E1,-6.787500381E0,7.387500286E0
7.238735200E-2,-2.321250153E1,-6.768750191E0,7.518750191E0
8.238735200E-2,-2.308125114E1,-6.581250191E0,7.668750286E0
9.238735200E-2,-2.321250153E1,-6.731250286E0,7.462500095E0
1.023873520E-1,-2.311875153E1,-6.862500191E0,7.406250477E0
1.123873520E-1,-2.308125114E1,-6.712500095E0,7.293750286E0
1.223873520E-1,-2.291250038E1,-6.881250381E0,7.181250095E0
1.323873520E-1,-2.274375153E1,-6.825000286E0,7.312500477E0
1.423873520E-1,-2.278125000E1,-7.087500095E0,7.575000286E0
1.523873520E-1,-2.283750153E1,-7.050000191E0,7.500000477E0
1.623873520E-1,-2.270625114E1,-7.518750191E0,7.312500477E0
1.723873520E-1,-2.278125000E1,-7.443750381E0,7.293750286E0
1.823873520E-1,-2.268750000E1,-7.593750477E0,7.162500381E0
1.923873520E-1,-2.280000114E1,-7.706250191E0,6.900000095E0
2.023873520E-1,-2.278125000E1,-7.650000095E0,6.693750381E0
2.123873520E-1,-2.265000153E1,-7.687500477E0,6.693750381E0
2.223873520E-1,-2.265000153E1,-7.593750477E0,6.318750381E0
2.323873520E-1,-2.248125076E1,-7.875000477E0,6.412500381E0
2.423873520E-1,-2.248125076E1,-7.987500191E0,6.281250477E0
2.523873520E-1,-2.214375114E1,-8.250000000E0,6.281250477E0
2.623873520E-1,-2.238750076E1,-8.268750191E0,6.393750191E0
2.723873520E-1,-2.208750153E1,-8.193750381E0,6.618750095E0
2.823873520E-1,-2.221875000E1,-8.268750191E0,6.581250191E0
2.923873520E-1,-2.220000076E1,-8.343750000E0,6.225000381E0
3.023873520E-1,-2.205000114E1,-8.325000763E0,6.056250095E0
3.123873520E-1,-2.242500114E1,-8.437500000E0,6.075000286E0
3.223873520E-1,-2.255625153E1,-8.268750191E0,6.018750191E0
3.323873520E-1,-2.285625076E1,-8.193750381E0,5.531250000E0
3.423873520E-1,-2.250000000E1,-8.418750763E0,5.437500000E0
3.523873520E-1,-2.261250114E1,-8.493750572E0,5.343750000E0
3.623873520E-1,-2.253750038E1,-8.550000191E0,5.175000191E0
3.723873520E-1,-2.253750038E1,-8.775000572E0,5.062500000E0
3.823873520E-1,-2.270625114E1,-8.981250763E0,5.006250381E0
3.923873520E-1,-2.257500076E1,-8.981250763E0,4.668750286E0
4.023873520E-1,-2.272500038E1,-8.943750381E0,4.556250095E0
4.123873520E-1,-2.238750076E1,-8.718750000E0,4.612500191E0
4.223873520E-1,-2.251875114E1,-8.531250000E0,4.218750000E0
4.323873520E-1,-2.250000000E1,-8.831250191E0,3.693750143E0
