"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.037298679E-2,5.325100803E1,1.043060065E1,3.243535614E1,-1.000000000E0,-1.000000000E0,6.898566548E0,6.898566548E0
5.664329529E-1,5.325100803E1,1.043060065E1,3.243187523E1,-1.000000000E0,-1.000000000E0,6.898566548E0,6.898566548E0
7.105560303E-1,5.325100803E1,1.043060065E1,3.243089104E1,-1.000000000E0,-1.000000000E0,6.898566548E0,6.898566548E0
5.839126945E0,5.325100803E1,1.043060065E1,3.240975571E1,-1.000000000E0,-1.000000000E0,6.898566548E0,6.898566548E0
6.653056502E0,5.325102993E1,1.043038207E1,3.163639769E1,9.044325948E-1,2.368863615E2,1.778450289E1,1.778450289E1
7.736183047E0,5.325104143E1,1.043037643E1,3.160478486E1,1.326757908E0,2.688691702E2,1.453048232E1,1.453048232E1
8.685735226E0,5.325105861E1,1.043035076E1,3.160248020E1,1.326757908E0,2.640167078E2,1.248221534E1,1.248221534E1
9.635751128E0,5.325106756E1,1.043032926E1,3.157180949E1,1.512985706E0,2.635813002E2,1.134501445E1,1.134501445E1
1.058578825E1,5.325107589E1,1.043030789E1,3.158737198E1,1.512985706E0,2.614719335E2,1.208814748E1,1.208814748E1
1.153583145E1,5.325109327E1,1.043027874E1,3.156805941E1,1.630527139E0,2.717043463E2,9.635357602E0,9.635357602E0
1.248587453E1,5.325110136E1,1.043025522E1,3.153062329E1,1.693216205E0,2.601499407E2,9.166693417E0,9.166693417E0
1.343623340E1,5.325110262E1,1.043023789E1,3.151892314E1,1.630527139E0,2.393131294E2,8.976318644E0,8.976318644E0
1.438627386E1,5.325109552E1,1.043021793E1,3.151892340E1,1.630527139E0,2.393131134E2,8.976318644E0,8.976318644E0
1.533630979E1,5.325110657E1,1.043018681E1,3.154201221E1,1.519030929E0,2.613227648E2,1.038492169E1,1.038492169E1
1.628601956E1,5.325110513E1,1.043016574E1,3.152922661E1,1.487108946E0,2.595458762E2,1.108396162E1,1.108396162E1
1.724704790E1,5.325109393E1,1.043015115E1,3.151557228E1,1.608982444E0,2.333008005E2,7.746675050E0,7.746675050E0
1.824708211E1,5.325109749E1,1.043011947E1,3.149616471E1,1.608982444E0,2.517984745E2,1.206189314E1,1.206189314E1
1.924711597E1,5.325108882E1,1.043009674E1,3.150818212E1,1.557904959E0,2.654424485E2,1.318412295E1,1.318412295E1
2.024715054E1,5.325108275E1,1.043007315E1,3.147583885E1,1.466527224E0,2.545424749E2,6.787922591E0,6.787922591E0
2.124718690E1,5.325109225E1,1.043004624E1,3.147672854E1,1.557904959E0,2.745409543E2,9.398333047E0,9.398333047E0
2.224721527E1,5.325109408E1,1.043001859E1,3.154845971E1,1.733847618E0,2.781453171E2,7.415403098E0,7.415403098E0
2.324724138E1,5.325108441E1,1.042999937E1,3.153567864E1,1.733847618E0,2.551069008E2,1.293983952E1,1.293983952E1
2.424726593E1,5.325109055E1,1.042997639E1,3.148751968E1,1.473008037E0,2.773771182E2,1.112576459E1,1.112576459E1
2.524728954E1,5.325109094E1,1.042994565E1,3.146947964E1,1.473008037E0,2.761065293E2,1.083349900E1,1.083349900E1
2.624731171E1,5.325108960E1,1.042992147E1,3.146196776E1,1.530765057E0,2.636848016E2,1.618968737E1,1.618968737E1
2.724733233E1,5.325109664E1,1.042989974E1,3.135626896E1,1.530765057E0,2.732665112E2,1.741680377E1,1.741680377E1
2.824735248E1,5.325109701E1,1.042987336E1,3.126888839E1,1.530765057E0,2.751472797E2,8.505691010E0,8.505691010E0
2.924737120E1,5.325109344E1,1.042984769E1,3.120658316E1,1.613822579E0,2.657876229E2,1.211573559E1,1.211573559E1
3.024738896E1,5.325109318E1,1.042982202E1,3.123023631E1,1.372005105E0,2.631639870E2,1.419079079E1,1.419079079E1
3.124740541E1,5.325110758E1,1.042979150E1,3.116841388E1,1.678213358E0,2.863397436E2,8.951409697E0,8.951409697E0
3.224742067E1,5.325110099E1,1.042976876E1,3.117252908E1,1.445371747E0,2.669696672E2,6.160833746E0,6.160833746E0
3.324743676E1,5.325109376E1,1.042973944E1,3.114739986E1,1.678213358E0,2.511694709E2,6.216612025E0,6.216612025E0
3.424745071E1,5.325108825E1,1.042972098E1,3.051116229E1,1.600070727E0,2.623802170E2,5.449212951E0,5.449212951E0
3.524746454E1,5.325108456E1,1.042969854E1,3.011887463E1,1.547673108E0,2.594087585E2,5.463044173E0,5.463044173E0
3.624747717E1,5.325109196E1,1.042966179E1,3.002520691E1,1.979473238E0,2.784010353E2,5.462626451E0,5.462626451E0
3.724748957E1,5.325108345E1,1.042963759E1,3.000635938E1,1.442823009E0,2.647469980E2,5.341434793E0,5.341434793E0
3.824750328E1,5.325108674E1,1.042960845E1,3.065284245E1,1.745632481E0,2.714318682E2,5.308446212E0,5.308446212E0
3.924751318E1,5.325108822E1,1.042959416E1,3.073326460E1,1.291655073E0,2.732514431E2,5.288147425E0,5.288147425E0
4.024752343E1,5.325108847E1,1.042957270E1,3.074939999E1,1.320346444E0,2.721937502E2,5.255315843E0,5.255315843E0
4.124753392E1,5.325108497E1,1.042954138E1,2.967864301E1,1.663706325E0,2.689597742E2,5.259915282E0,5.259915282E0
4.224754465E1,5.325108176E1,1.042952314E1,3.006637976E1,1.555995281E0,2.673322766E2,5.261444988E0,5.261444988E0
4.324755371E1,5.325108335E1,1.042949311E1,2.977986571E1,1.854593026E0,2.707403925E2,5.245674383E0,5.245674383E0
4.424756122E1,5.325108598E1,1.042947917E1,2.986124499E1,1.406350593E0,2.747113093E2,5.229276805E0,5.229276805E0
4.524757075E1,5.325108162E1,1.042945121E1,2.974622483E1,1.596472368E0,2.687879257E2,5.220225795E0,5.220225795E0
4.624757874E1,5.325107356E1,1.042943084E1,2.982729516E1,1.309997201E0,2.575269314E2,5.211929463E0,5.211929463E0
4.724758673E1,5.325107516E1,1.042940357E1,3.042704929E1,1.225582537E0,2.652359752E2,5.211934024E0,5.211934024E0
4.824759507E1,5.325107599E1,1.042937481E1,3.081178483E1,1.376746507E0,2.692653098E2,5.202091825E0,5.202091825E0
4.924760163E1,5.325108050E1,1.042934372E1,3.092717732E1,1.656957253E0,2.752082125E2,5.197778587E0,5.197778587E0
