"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.419042938E0,5.323075760E1,1.039755960E1,3.694671441E1,0.000000000E0,0.000000000E0,1.583199978E1,1.000000000E0
6.225819149E0,5.323060924E1,1.039760488E1,4.111389468E1,0.000000000E0,0.000000000E0,1.200000000E1,1.699361801E1
7.223033379E0,5.323064126E1,1.039760524E1,4.231478674E1,0.000000000E0,0.000000000E0,6.000000000E0,1.097369194E1
8.226459571E0,5.323064216E1,1.039756756E1,4.127478882E1,0.000000000E0,0.000000000E0,8.000000000E0,1.526036835E1
9.237366262E0,5.323065171E1,1.039753710E1,4.153613344E1,0.000000000E0,0.000000000E0,8.000000000E0,1.750964928E1
1.024212015E1,5.323067675E1,1.039744957E1,4.799051288E1,1.646220326E0,3.298599548E2,1.200000000E1,1.446073341E1
1.124215722E1,5.323066672E1,1.039741831E1,4.769426236E1,1.466460347E0,3.259869080E2,1.200000000E1,1.312100697E1
1.275772538E1,5.323066348E1,1.039737475E1,4.562182343E1,1.290268064E0,3.240999451E2,8.000000000E0,1.099951553E1
1.375904095E1,5.323066853E1,1.039735349E1,4.477811037E1,1.350646853E0,3.219945374E2,8.000000000E0,1.021064663E1
1.475427845E1,5.323068131E1,1.039733891E1,4.470339075E1,1.434810400E0,3.269061279E2,8.000000000E0,9.579491615E0
1.576271834E1,5.323069157E1,1.039732173E1,4.432752825E1,1.460780859E0,3.247913818E2,6.000000000E0,9.035943031E0
1.675268503E1,5.323070144E1,1.039730373E1,4.395974846E1,1.482088447E0,3.240801697E2,6.000000000E0,8.547801971E0
1.775824595E1,5.323071282E1,1.039728662E1,4.315251923E1,1.490406871E0,3.338197327E2,6.000000000E0,8.112620354E0
1.875938553E1,5.323072201E1,1.039727236E1,4.273242736E1,1.447111249E0,3.344753723E2,6.000000000E0,7.832061768E0
1.974871929E1,5.323073814E1,1.039726753E1,4.260213092E1,1.483443022E0,3.498038330E2,6.000000000E0,7.537304401E0
2.074652352E1,5.323075893E1,1.039726856E1,4.264482893E1,1.545298576E0,2.109059715E1,6.000000000E0,7.275614738E0
2.177642175E1,5.323077098E1,1.039727626E1,4.262543141E1,1.488163352E0,6.852542114E1,6.000000000E0,7.067865849E0
2.276257187E1,5.323077473E1,1.039728692E1,4.215691556E1,1.417935610E0,9.453227997E1,6.000000000E0,6.866222858E0
2.375293214E1,5.323077449E1,1.039731218E1,4.148970739E1,1.436154485E0,8.534952545E1,6.000000000E0,6.706702232E0
2.474721052E1,5.323077283E1,1.039733732E1,4.091605737E1,1.460110068E0,9.032170105E1,6.000000000E0,6.550239563E0
2.574687344E1,5.323077138E1,1.039736393E1,4.055155652E1,1.463850617E0,8.923189545E1,6.000000000E0,6.419604301E0
2.675870983E1,5.323076932E1,1.039738803E1,4.037446187E1,1.465289593E0,8.858415222E1,6.000000000E0,6.311228752E0
2.775365475E1,5.323076924E1,1.039741118E1,4.009415052E1,1.478267074E0,8.583198547E1,6.000000000E0,6.227450371E0
2.876033221E1,5.323076961E1,1.039743840E1,3.969688301E1,1.503537178E0,8.158642578E1,6.000000000E0,6.136271477E0
2.975049744E1,5.323076829E1,1.039746498E1,3.955709195E1,1.507564425E0,8.904751587E1,6.000000000E0,6.052555084E0
3.075523175E1,5.323076963E1,1.039748970E1,3.944811756E1,1.521881700E0,7.801657104E1,6.000000000E0,5.966518402E0
3.175491509E1,5.323076940E1,1.039752262E1,3.946151697E1,1.575323343E0,8.113948059E1,6.000000000E0,5.896924496E0
3.276714348E1,5.323077148E1,1.039755439E1,3.924841547E1,1.614100814E0,8.328568268E1,6.000000000E0,5.833247662E0
3.374893590E1,5.323077300E1,1.039758425E1,3.912910129E1,1.652956486E0,8.048331451E1,6.000000000E0,5.771833420E0
3.476519694E1,5.323077315E1,1.039761740E1,3.892657478E1,1.708040833E0,8.194431305E1,6.000000000E0,5.720193386E0
3.576151794E1,5.323077253E1,1.039764916E1,3.889047469E1,1.734954476E0,8.607494354E1,6.000000000E0,5.557966709E0
3.676026667E1,5.323077370E1,1.039767414E1,3.830946326E1,1.698400021E0,8.611429596E1,6.000000000E0,5.465076447E0
3.775799920E1,5.323077469E1,1.039769410E1,3.858828795E1,1.649036646E0,8.081516266E1,6.000000000E0,5.366778851E0
3.877324605E1,5.323077739E1,1.039772043E1,3.860000503E1,1.651178718E0,7.295209503E1,6.000000000E0,5.282417774E0
3.975693312E1,5.323078133E1,1.039774800E1,3.841343140E1,1.664356709E0,7.508982849E1,6.000000000E0,5.268637657E0
4.075759520E1,5.323078165E1,1.039777706E1,3.843897342E1,1.676273465E0,7.638145447E1,6.000000000E0,5.232320309E0
4.176023520E1,5.323078017E1,1.039780569E1,3.841152945E1,1.680942655E0,8.258242035E1,6.000000000E0,5.185570240E0
4.274903151E1,5.323077595E1,1.039782608E1,3.834923752E1,1.645642042E0,9.166839600E1,6.000000000E0,5.152129650E0
4.375528143E1,5.323077580E1,1.039784660E1,3.840907978E1,1.612438798E0,8.593223572E1,6.000000000E0,5.123093128E0
4.476519585E1,5.323077732E1,1.039787405E1,3.842139539E1,1.623156428E0,7.968927765E1,6.000000000E0,5.089867115E0
4.576012074E1,5.323077750E1,1.039790307E1,3.826453463E1,1.638422489E0,8.207870483E1,6.000000000E0,5.066989899E0
4.675811724E1,5.323077719E1,1.039793013E1,3.806123041E1,1.640869975E0,8.107706451E1,6.000000000E0,5.056745052E0
4.776239774E1,5.323077740E1,1.039795535E1,3.779807012E1,1.633928537E0,8.327732086E1,4.000000000E0,4.967371941E0
4.875473946E1,5.323077666E1,1.039798584E1,3.774731816E1,1.651280046E0,8.494509125E1,4.000000000E0,4.860985756E0
4.975801985E1,5.323077535E1,1.039801197E1,3.796920803E1,1.641646624E0,8.614517212E1,4.000000000E0,4.770554543E0
5.075626342E1,5.323077681E1,1.039803203E1,3.833603384E1,1.598845005E0,8.447115326E1,4.000000000E0,4.714729786E0
5.175893227E1,5.323077785E1,1.039805115E1,3.828614827E1,1.556845188E0,8.169020844E1,4.000000000E0,4.659399033E0
5.276125735E1,5.323078046E1,1.039807339E1,3.801044153E1,1.536859155E0,7.342079926E1,4.000000000E0,4.600331306E0
5.375075554E1,5.323078241E1,1.039809826E1,3.767265699E1,1.530811667E0,7.611972046E1,4.000000000E0,4.522824287E0
5.475014315E1,5.323078503E1,1.039812261E1,3.776415003E1,1.524285555E0,7.460710144E1,4.000000000E0,4.470925331E0
5.575581273E1,5.323078970E1,1.039814546E1,3.793798294E1,1.518462777E0,6.408154297E1,4.000000000E0,4.404839993E0
5.675499904E1,5.323079288E1,1.039817228E1,3.813804158E1,1.528967023E0,5.178475952E1,4.000000000E0,4.344792366E0
5.775814619E1,5.323079862E1,1.039819560E1,3.833450111E1,1.528725624E0,5.384993362E1,4.000000000E0,4.313048840E0
5.874989630E1,5.323080149E1,1.039821967E1,3.807343237E1,1.528788805E0,7.230407715E1,4.000000000E0,4.290077686E0
5.975513126E1,5.323080498E1,1.039824750E1,3.773662856E1,1.548062921E0,7.345269775E1,6.000000000E0,4.270463943E0
6.076012023E1,5.323080618E1,1.039827819E1,3.733011782E1,1.575634241E0,7.400059509E1,6.000000000E0,4.251228333E0
6.176743665E1,5.323080632E1,1.039830832E1,3.725080898E1,1.599483967E0,7.674791718E1,6.000000000E0,4.231030464E0
6.276021469E1,5.323080270E1,1.039834328E1,3.703168250E1,1.649579406E0,9.890564728E1,6.000000000E0,4.207672119E0
6.376989119E1,5.323079972E1,1.039837674E1,3.741486175E1,1.684075236E0,8.655459595E1,6.000000000E0,4.188647270E0
6.476652495E1,5.323080010E1,1.039840391E1,3.715889255E1,1.683928013E0,7.907917023E1,6.000000000E0,4.161195278E0
6.576142818E1,5.323079887E1,1.039843469E1,3.709621521E1,1.700132132E0,8.225418854E1,6.000000000E0,4.140120506E0
6.675965995E1,5.323079849E1,1.039845939E1,3.735224334E1,1.680233717E0,7.459886169E1,6.000000000E0,4.115098476E0
6.776298022E1,5.323080025E1,1.039848019E1,3.736757270E1,1.644580126E0,7.430457306E1,6.000000000E0,4.092502594E0
6.876627737E1,5.323080287E1,1.039850598E1,3.782925794E1,1.641459227E0,8.221216583E1,6.000000000E0,4.070776463E0
6.975774753E1,5.323080596E1,1.039853120E1,3.803621262E1,1.632839799E0,9.733058167E1,6.000000000E0,4.048022270E0
7.075699226E1,5.323080545E1,1.039855096E1,3.807410984E1,1.592069268E0,1.016028900E2,6.000000000E0,4.033092022E0
7.174869649E1,5.323080482E1,1.039855818E1,3.822711880E1,1.387936115E0,1.016028900E2,4.000000000E0,3.966773987E0
7.275555687E1,5.323080622E1,1.039855401E1,3.832979608E1,1.131730676E0,1.016028900E2,4.000000000E0,3.917941809E0
7.376812637E1,5.323081046E1,1.039855509E1,3.847065960E1,4.229603410E-1,1.016028900E2,4.000000000E0,3.861400127E0
7.476938345E1,5.323081043E1,1.039855752E1,3.853861233E1,3.328352869E-1,1.016028900E2,4.000000000E0,3.816015720E0
