"event","experiment time","system time","system time text"
"START",0.000000000E0,1686656484.776,"2023-06-13 13:41:24.776 UTC+02:00"
"PAUSE",4.239183259E1,1686656527.167,"2023-06-13 13:42:07.167 UTC+02:00"
