"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.231104000E-3,-9.446260333E-1,5.103775263E-1,8.689551800E-2
1.008126000E-2,-9.831104875E-1,4.859429300E-1,5.451968312E-2
1.493167700E-2,-1.026481867E0,3.484983444E-1,-3.833176568E-2
1.978204100E-2,-1.028925419E0,2.342666388E-1,-8.170316368E-2
2.463235400E-2,-1.016097188E0,7.727439702E-2,-1.293506175E-1
2.948271800E-2,-9.837213755E-1,-1.017089859E-1,-1.837175786E-1
3.433308300E-2,-9.043089747E-1,-2.477056682E-1,-2.399171442E-1
3.918339600E-2,-7.546470761E-1,-3.094030023E-1,-2.881754637E-1
4.403376000E-2,-5.347357392E-1,-3.069595397E-1,-3.132209182E-1
4.888412500E-2,-2.787834108E-1,-2.874118686E-1,-3.010036349E-1
5.373448900E-2,-2.649625950E-2,-2.593120933E-1,-2.729038298E-1
5.858480200E-2,1.805869043E-1,-2.464839369E-1,-2.368628234E-1
6.343516600E-2,3.155880272E-1,-2.751945853E-1,-1.873827726E-1
6.828553100E-2,3.760636151E-1,-3.295615613E-1,-1.336266696E-1
7.313584300E-2,3.662897944E-1,-3.509418070E-1,-7.376192510E-2
7.798620800E-2,2.929860055E-1,-3.943132162E-1,-1.939495653E-2
8.283657300E-2,1.708130687E-1,-4.572322965E-1,2.031125315E-2
8.768688500E-2,2.115119249E-2,-4.773908257E-1,5.024362728E-2
9.253725000E-2,-1.309541315E-1,-4.315759540E-1,7.956513762E-2
9.738761400E-2,-2.665661275E-1,-3.381136656E-1,1.119409725E-1
1.022379790E-1,-3.789652288E-1,-2.269362658E-1,1.608101577E-1
1.070882910E-1,-4.595993757E-1,-1.084285006E-1,2.115119249E-1
1.119386560E-1,-5.151880980E-1,1.496618707E-2,2.420551628E-1
1.167890210E-1,-5.445095897E-1,1.151480079E-1,2.469420880E-1
1.216393330E-1,-5.512291193E-1,1.731801629E-1,2.255618125E-1
1.264896980E-1,-5.365683436E-1,1.976147592E-1,1.858556122E-1
1.313400620E-1,-4.986947477E-1,2.031125426E-1,1.345429718E-1
