"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685424185827036E9,"2023-05-30 07:23:05.827 UTC+02:00"
"PAUSE",8.904225954166031E1,1.685424274896491E9,"2023-05-30 07:24:34.896 UTC+02:00"
