"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.287444300E-2,3.181875038E1,5.268750191E0,-3.890625000E1
5.287444300E-2,3.170625114E1,4.462500095E0,-3.821250153E1
6.287444300E-2,3.078750038E1,4.968750000E0,-3.819375229E1
7.287444300E-2,3.037500191E1,5.137500286E0,-3.858750153E1
8.287444300E-2,3.035625076E1,5.025000095E0,-3.866250229E1
9.287444300E-2,3.020625114E1,4.650000095E0,-3.894375229E1
1.028744430E-1,3.030000114E1,4.875000000E0,-3.903750229E1
1.128744430E-1,2.996250153E1,5.062500000E0,-3.931875229E1
1.228744430E-1,2.970000076E1,5.250000000E0,-3.958125305E1
1.328744430E-1,2.911875153E1,5.568750381E0,-4.008750153E1
1.428744430E-1,2.889375114E1,5.606250286E0,-4.050000000E1
1.528744430E-1,2.861250114E1,6.037500381E0,-4.104375076E1
1.628744430E-1,2.820000076E1,6.712500095E0,-4.141875076E1
1.728744430E-1,2.776875114E1,7.406250477E0,-4.166250229E1
1.828744430E-1,2.694375038E1,7.800000191E0,-4.200000000E1
1.928744430E-1,2.666250038E1,8.231250763E0,-4.235625076E1
2.028744430E-1,2.598750114E1,8.737500191E0,-4.265625000E1
2.128744430E-1,2.548125076E1,9.487500191E0,-4.267500305E1
2.228744430E-1,2.476875114E1,1.035000038E1,-4.280625153E1
2.328744430E-1,2.409375191E1,1.068750000E1,-4.261875153E1
2.428744430E-1,2.330625153E1,1.087500000E1,-4.278750229E1
2.528744430E-1,2.266875076E1,1.156875038E1,-4.288125229E1
2.628744430E-1,2.227500153E1,1.205625057E1,-4.320000076E1
2.728744430E-1,2.161875153E1,1.258125019E1,-4.312500000E1
2.828744430E-1,2.113125038E1,1.329375076E1,-4.299375153E1
2.928744430E-1,2.073750114E1,1.372500038E1,-4.312500000E1
3.028744430E-1,2.058750153E1,1.404375076E1,-4.308750153E1
3.128744430E-1,2.025000000E1,1.458750057E1,-4.323750305E1
3.228744430E-1,1.976250076E1,1.526250076E1,-4.323750305E1
3.328744430E-1,1.914375114E1,1.578750038E1,-4.340625000E1
3.428744430E-1,1.867500114E1,1.618125153E1,-4.340625000E1
3.528744430E-1,1.805625153E1,1.663125038E1,-4.372500229E1
3.628744430E-1,1.728750038E1,1.666875076E1,-4.385625076E1
3.728744430E-1,1.668750000E1,1.676250076E1,-4.425000000E1
3.828744430E-1,1.591875076E1,1.670625114E1,-4.458750153E1
3.928744430E-1,1.520625019E1,1.653750038E1,-4.481250000E1
4.028744430E-1,1.455000019E1,1.627500153E1,-4.496250153E1
4.128744430E-1,1.389375019E1,1.586250019E1,-4.518750000E1
4.228744430E-1,1.310625076E1,1.554375076E1,-4.543125153E1
4.328744430E-1,1.254375076E1,1.526250076E1,-4.528125000E1
4.428744430E-1,1.209375095E1,1.488750076E1,-4.565625000E1
4.528744430E-1,1.188750076E1,1.447500038E1,-4.561875153E1
4.628744430E-1,1.156875038E1,1.447500038E1,-4.576875305E1
4.728744430E-1,1.113750076E1,1.441875076E1,-4.573125076E1
4.828744430E-1,1.102500057E1,1.432500076E1,-4.578750229E1
4.928744430E-1,1.106250000E1,1.438125038E1,-4.599375153E1
5.028744430E-1,1.102500057E1,1.438125038E1,-4.586250305E1
5.128744430E-1,1.080000019E1,1.421250057E1,-4.612500000E1
5.228744430E-1,1.078125000E1,1.400625038E1,-4.623750305E1
5.328744430E-1,1.018125057E1,1.389375019E1,-4.631250000E1
5.428744430E-1,9.787500381E0,1.329375076E1,-4.650000000E1
5.528744430E-1,9.543750763E0,1.280625057E1,-4.683750153E1
5.628744430E-1,9.075000763E0,1.228125095E1,-4.747500229E1
5.728744430E-1,8.531250000E0,1.145625019E1,-4.755000305E1
5.828744430E-1,8.062500000E0,1.061250019E1,-4.790625000E1
5.928744430E-1,7.631250381E0,9.525000572E0,-4.815000153E1
6.028744430E-1,6.975000381E0,8.775000572E0,-4.822500229E1
6.128744430E-1,6.468750477E0,7.743750095E0,-4.875000381E1
6.228744430E-1,6.000000000E0,6.975000381E0,-4.886250305E1
6.328744430E-1,5.381250381E0,6.018750191E0,-4.906875229E1
6.428744430E-1,4.818750381E0,5.100000381E0,-4.905000305E1
6.528744430E-1,4.368750095E0,4.500000000E0,-4.908750153E1
6.628744430E-1,3.731250048E0,4.050000191E0,-4.931250381E1
6.728744430E-1,3.075000048E0,3.656250238E0,-4.946250153E1
6.828744430E-1,2.306250095E0,3.056250095E0,-4.963125229E1
6.928744430E-1,1.500000000E0,2.625000000E0,-4.980000305E1
7.028744430E-1,8.250000477E-1,2.231250048E0,-4.987500381E1
7.128744430E-1,1.125000045E-1,1.781250119E0,-5.002500153E1
7.228744430E-1,-7.500000000E-1,1.443750024E0,-4.991250229E1
7.328744430E-1,-1.706250072E0,1.050000072E0,-4.991250229E1
7.428744430E-1,-2.512500048E0,6.375000477E-1,-4.978125381E1
7.528744430E-1,-3.468750238E0,3.375000060E-1,-4.972500229E1
7.628744430E-1,-4.293750286E0,-9.375000000E-2,-4.965000153E1
7.728744430E-1,-5.306250095E0,-4.500000179E-1,-4.920000076E1
7.828744430E-1,-6.412500381E0,-7.875000238E-1,-4.921875381E1
7.928744430E-1,-7.650000095E0,-1.068750024E0,-4.899375153E1
8.028744430E-1,-8.756250381E0,-1.425000072E0,-4.910625076E1
8.128744430E-1,-9.825000763E0,-2.081250191E0,-4.878750229E1
8.228744430E-1,-1.106250000E1,-2.606250048E0,-4.867500305E1
8.328744430E-1,-1.231875038E1,-3.243750095E0,-4.835625076E1
8.428744430E-1,-1.372500038E1,-3.356250048E0,-4.809375381E1
8.528744430E-1,-1.479375076E1,-3.843750238E0,-4.790625000E1
8.628744430E-1,-1.629375076E1,-4.200000286E0,-4.723125076E1
8.728744430E-1,-1.738125038E1,-4.556250095E0,-4.674375153E1
8.828744430E-1,-1.863750076E1,-4.725000381E0,-4.606875229E1
8.928744430E-1,-2.019375038E1,-4.875000000E0,-4.567500305E1
9.028744430E-1,-2.158125114E1,-5.193750381E0,-4.503750229E1
9.128744430E-1,-2.265000153E1,-5.306250095E0,-4.434375000E1
9.228744430E-1,-2.366250038E1,-5.625000000E0,-4.370625305E1
9.328744430E-1,-2.486250114E1,-5.456250191E0,-4.291875076E1
9.428744430E-1,-2.570625114E1,-5.662500381E0,-4.245000076E1
9.528744430E-1,-2.685000038E1,-5.718750000E0,-4.179375076E1
9.628744430E-1,-2.748750114E1,-6.093750477E0,-4.113750076E1
