"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653277.748,"2023-06-13 12:47:57.748 UTC+02:00"
"PAUSE",2.999484590E1,1686653307.743,"2023-06-13 12:48:27.743 UTC+02:00"
