"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.543603420E-2,5.323019529E1,1.040051379E1,2.999670219E1,-1.000000000E0,-1.000000000E0,2.428880999E2,2.428880999E2
4.277590513E-1,5.323019141E1,1.040084574E1,3.550008774E1,-1.000000000E0,-1.000000000E0,4.700000000E1,4.700000000E1
3.165314794E0,5.322969224E1,1.040080077E1,3.443161488E1,8.894579858E-2,8.581526210E1,3.994238921E1,3.994238921E1
4.165304542E0,5.322956902E1,1.040080069E1,3.487971879E1,8.894579858E-2,1.202711977E2,2.913828877E1,2.913828877E1
5.165292859E0,5.322949906E1,1.040081912E1,3.495416504E1,6.543233991E-1,1.049146865E2,2.098577761E1,2.098577761E1
6.115282536E0,5.322948524E1,1.040079691E1,3.503150144E1,7.420104146E-1,9.381177741E1,1.643144748E1,1.643144748E1
7.065271735E0,5.322944777E1,1.040082135E1,3.508904684E1,9.544221163E-1,7.964998647E1,1.270287698E1,1.270287698E1
8.014741063E0,5.322941715E1,1.040083060E1,3.510556491E1,9.544221163E-1,7.189095694E1,1.037122046E1,1.037122046E1
8.964752197E0,5.322940363E1,1.040085544E1,3.517432465E1,9.544221163E-1,9.324374398E1,1.364707624E1,1.364707624E1
9.914741874E0,5.322939217E1,1.040088110E1,3.521638853E1,1.030085206E0,7.962799564E1,1.426920531E1,1.426920531E1
1.086527646E1,5.322938577E1,1.040091204E1,3.524352553E1,1.228452086E0,8.450734565E1,7.952051516E0,7.952051516E0
1.183734000E1,5.322938219E1,1.040093499E1,3.525553938E1,1.373740435E0,1.090791740E2,1.075250153E1,1.075250153E1
1.283732879E1,5.322937850E1,1.040095543E1,3.523800081E1,1.442332387E0,9.355930976E1,1.174499647E1,1.174499647E1
1.383753288E1,5.322936898E1,1.040097706E1,3.522959502E1,1.425810695E0,9.558426269E1,2.220915111E1,2.220915111E1
1.483772898E1,5.322936773E1,1.040099831E1,3.522959525E1,1.425810695E0,9.558427971E1,2.220915111E1,2.220915111E1
1.583771884E1,5.322936492E1,1.040101617E1,3.524274694E1,1.425810695E0,9.262512369E1,8.534813334E0,8.534813334E0
1.683769667E1,5.322936152E1,1.040102779E1,3.526985919E1,1.102697730E0,9.460520246E1,7.155633337E0,7.155633337E0
1.783730912E1,5.322936980E1,1.040104641E1,3.526128533E1,1.248960495E0,7.055638146E1,7.206880626E0,7.206880626E0
1.883729744E1,5.322936745E1,1.040106354E1,3.529391205E1,1.201354504E0,8.132394799E1,8.881442937E0,8.881442937E0
1.983803582E1,5.322936373E1,1.040109023E1,3.529486982E1,1.248960495E0,9.571790307E1,1.019350904E1,1.019350904E1
2.083758783E1,5.322936825E1,1.040110768E1,3.527954067E1,1.211237192E0,8.289895547E1,7.016346560E0,7.016346560E0
2.183757675E1,5.322936374E1,1.040114092E1,3.529153839E1,1.548944831E0,9.204540117E1,9.414779536E0,9.414779536E0
2.283756602E1,5.322935818E1,1.040116215E1,3.528415407E1,1.488413811E0,1.013849984E2,1.067940707E1,1.067940707E1
2.383755505E1,5.322935288E1,1.040118030E1,3.528830644E1,1.488413811E0,9.868711469E1,1.456939853E1,1.456939853E1
2.483754361E1,5.322935273E1,1.040119813E1,3.528841573E1,1.399069905E0,9.369423324E1,1.310443636E1,1.310443636E1
2.583753347E1,5.322935288E1,1.040122319E1,3.529595643E1,1.388680100E0,8.884105134E1,1.010560390E1,1.010560390E1
2.683752191E1,5.322935265E1,1.040124776E1,3.529013713E1,1.388680100E0,9.234098524E1,7.979049473E0,7.979049473E0
2.783751106E1,5.322934950E1,1.040127151E1,3.530551875E1,1.388680100E0,9.390330563E1,7.330038568E0,7.330038568E0
2.883749998E1,5.322935183E1,1.040129137E1,3.528884661E1,1.274881840E0,8.771947405E1,1.107762102E1,1.107762102E1
2.983748960E1,5.322935130E1,1.040131505E1,3.528500654E1,1.274881840E0,8.671488853E1,7.284504429E0,7.284504429E0
3.083747804E1,5.322935464E1,1.040133472E1,3.528831139E1,1.253142118E0,8.120535669E1,9.244244154E0,9.244244154E0
3.183746743E1,5.322935842E1,1.040135220E1,3.527254640E1,1.253142118E0,7.233259633E1,6.830261338E0,6.830261338E0
3.283745670E1,5.322935890E1,1.040137407E1,3.526261957E1,1.253142118E0,7.997475037E1,6.846608050E0,6.846608050E0
3.383744478E1,5.322935923E1,1.040139731E1,3.525469745E1,1.221760035E0,7.986184103E1,6.741282897E0,6.741282897E0
3.483743405E1,5.322930900E1,1.040146134E1,3.557710766E1,1.485798094E0,8.893878054E1,5.404850699E0,5.404850699E0
3.583742344E1,5.322930455E1,1.040147515E1,3.535856494E1,1.215942825E0,1.011976005E2,5.374200392E0,5.374200392E0
3.683741248E1,5.322930987E1,1.040149438E1,3.536113468E1,1.299438501E0,8.393388737E1,5.319406651E0,5.319406651E0
3.783740091E1,5.322931608E1,1.040150655E1,3.522640233E1,1.045422720E0,6.969259322E1,5.263412630E0,5.263412630E0
3.883738983E1,5.322931579E1,1.040151894E1,3.507452995E1,9.540294161E-1,8.278076465E1,5.146010205E0,5.146010205E0
3.983737934E1,5.322932044E1,1.040153448E1,3.525805474E1,8.142588331E-1,6.981211439E1,5.109797614E0,5.109797614E0
4.083736873E1,5.322932329E1,1.040155768E1,3.538762182E1,1.026193095E0,8.641267035E1,5.037165139E0,5.037165139E0
4.183735716E1,5.322932974E1,1.040158029E1,3.555514767E1,1.134808112E0,8.218733765E1,4.998394200E0,4.998394200E0
4.283734608E1,5.322933270E1,1.040160730E1,3.589779756E1,1.294359204E0,8.030464099E1,4.975573571E0,4.975573571E0
4.383733535E1,5.322933677E1,1.040161939E1,3.647222006E1,1.068373709E0,7.066802286E1,4.970430113E0,4.970430113E0
4.483732402E1,5.322933755E1,1.040163700E1,3.592902475E1,9.813878136E-1,7.524659477E1,4.948540742E0,4.948540742E0
4.583731353E1,5.322933576E1,1.040165672E1,3.570588026E1,9.864285604E-1,8.860700378E1,4.914105734E0,4.914105734E0
4.683730245E1,5.322933960E1,1.040167639E1,3.477520202E1,1.060983974E0,8.565214859E1,4.899259746E0,4.899259746E0
4.783729148E1,5.322934225E1,1.040170259E1,3.491477549E1,1.283435316E0,8.515010353E1,4.898691393E0,4.898691393E0
4.883728099E1,5.322934355E1,1.040171358E1,3.485308240E1,9.520146621E-1,8.380734188E1,4.901128962E0,4.901128962E0
4.983726966E1,5.322934203E1,1.040173024E1,3.523941690E1,9.020736836E-1,8.760112544E1,4.900539078E0,4.900539078E0
5.083725834E1,5.322933797E1,1.040175950E1,3.509885699E1,1.273215168E0,9.480393306E1,4.904896886E0,4.904896886E0
5.183724713E1,5.322933817E1,1.040177517E1,3.465347419E1,1.214945367E0,9.300132964E1,4.898466403E0,4.898466403E0
5.283723676E1,5.322933623E1,1.040179902E1,3.512044877E1,1.417692221E0,9.619523932E1,4.892479676E0,4.892479676E0
5.383722568E1,5.322933613E1,1.040181138E1,3.544059865E1,1.172888099E0,9.541912381E1,4.897464350E0,4.897464350E0
5.483721447E1,5.322933420E1,1.040183661E1,3.588293381E1,1.435350264E0,9.518108811E1,4.901535587E0,4.901535587E0
5.583720303E1,5.322934101E1,1.040184646E1,3.538882189E1,1.150816085E0,8.071460775E1,4.893276395E0,4.893276395E0
5.683719242E1,5.322934217E1,1.040186386E1,3.512444993E1,1.168754038E0,8.109576848E1,4.891043629E0,4.891043629E0
5.783718145E1,5.322934010E1,1.040188655E1,3.501270500E1,1.282606399E0,8.552993190E1,4.895060924E0,4.895060924E0
5.883717012E1,5.322933977E1,1.040191861E1,3.470020107E1,1.634588531E0,8.565453544E1,4.909308743E0,4.909308743E0
5.983715892E1,5.322933552E1,1.040193008E1,3.503895256E1,1.148247548E0,9.174800847E1,4.925250711E0,4.925250711E0
6.083714843E1,5.322933314E1,1.040195412E1,3.506351696E1,1.267518767E0,9.257412190E1,4.938081198E0,4.938081198E0
6.183713770E1,5.322933196E1,1.040196627E1,3.545383254E1,9.905029740E-1,9.033288628E1,4.946700531E0,4.946700531E0
6.283712673E1,5.322933267E1,1.040199419E1,3.573484935E1,1.307803952E0,8.666307293E1,4.950063479E0,4.950063479E0
6.383711588E1,5.322933870E1,1.040201239E1,3.582886103E1,1.261323579E0,7.915409938E1,4.939672225E0,4.939672225E0
6.483710456E1,5.322934608E1,1.040203384E1,3.632448728E1,1.396880730E0,6.942578024E1,4.939968442E0,4.939968442E0
6.583709407E1,5.322934369E1,1.040204765E1,3.459700477E1,1.113098640E0,7.235600281E1,4.940442550E0,4.940442550E0
6.683708251E1,5.322933866E1,1.040206482E1,3.464600579E1,1.040105149E0,8.297026062E1,4.940108120E0,4.940108120E0
6.783707154E1,5.322933759E1,1.040208226E1,3.507586850E1,1.079755963E0,8.404916129E1,4.951922995E0,4.951922995E0
6.883706009E1,5.322933083E1,1.040209629E1,3.502416702E1,9.216017052E-1,9.783620421E1,4.953986394E0,4.953986394E0
6.983704996E1,5.322932699E1,1.040209340E1,3.475139144E1,3.851495769E-1,1.195838567E2,4.958831526E0,4.958831526E0
7.083703876E1,5.322933020E1,1.040208705E1,3.471292683E1,0.000000000E0,1.236892515E2,4.945782304E0,4.945782304E0
7.183702803E1,5.322932481E1,1.040208660E1,3.520291285E1,0.000000000E0,1.139810377E2,4.958971266E0,4.958971266E0
7.283701670E1,5.322932589E1,1.040209876E1,3.553234217E1,0.000000000E0,6.862203296E1,4.984952038E0,4.984952038E0
