"event","experiment time","system time","system time text"
"START",0.000000000E0,1686656642.489,"2023-06-13 13:44:02.489 UTC+02:00"
"PAUSE",5.234501368E1,1686656694.834,"2023-06-13 13:44:54.834 UTC+02:00"
