"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.529020309E-3,5.325102939E1,1.042382863E1,2.116536768E1,1.129815457E0,2.689733648E2,5.331995401E0,5.331995401E0
1.594440699E0,5.325108139E1,1.042370238E1,2.049652030E1,1.255182862E0,2.980951083E2,2.880454756E1,2.880454756E1
2.594443440E0,5.325106919E1,1.042377102E1,2.057968147E1,1.255182862E0,3.284953044E2,1.433904180E1,1.433904180E1
3.544446111E0,5.325108149E1,1.042376578E1,2.067268128E1,3.728447258E-1,3.431174188E2,1.125195538E1,1.125195538E1
4.494449615E0,5.325107921E1,1.042375510E1,2.070616208E1,8.014052361E-2,3.411941537E2,9.723652962E0,9.723652962E0
5.444452167E0,5.325108508E1,1.042372888E1,2.071975957E1,2.114329785E-1,2.914732218E2,1.111234501E1,1.111234501E1
6.437454581E0,5.325109412E1,1.042370752E1,2.072962001E1,9.003171921E-1,2.853785435E2,1.312517616E1,1.312517616E1
7.437423825E0,5.325109656E1,1.042368714E1,2.069783770E1,1.116640687E0,2.780652414E2,8.052991823E0,8.052991823E0
8.437228560E0,5.325109637E1,1.042366084E1,2.067047576E1,1.116640687E0,2.610405220E2,1.316013546E1,1.316013546E1
9.437231541E0,5.325110080E1,1.042363364E1,2.067220447E1,1.373801827E0,2.700561031E2,1.403624447E1,1.403624447E1
1.043755090E1,5.325110363E1,1.042360543E1,2.068024261E1,1.612307310E0,2.735772098E2,7.583870317E0,7.583870317E0
1.143768644E1,5.325109694E1,1.042356004E1,2.070138542E1,1.612307310E0,2.694055849E2,7.381688690E0,7.381688690E0
1.243768978E1,5.325109206E1,1.042353147E1,2.071652007E1,1.612307310E0,2.633773465E2,7.051060698E0,7.051060698E0
1.343739593E1,5.325108681E1,1.042349731E1,2.070685882E1,1.651891708E0,2.577524074E2,8.971572316E0,8.971572316E0
1.443741930E1,5.325108366E1,1.042347312E1,2.070685911E1,1.651891708E0,2.577523880E2,8.971572316E0,8.971572316E0
1.543742156E1,5.325107985E1,1.042344284E1,2.067493755E1,1.651891708E0,2.548727297E2,1.421933717E1,1.421933717E1
1.643800330E1,5.325108561E1,1.042341320E1,2.057334908E1,1.741123557E0,2.695371343E2,1.915826802E1,1.915826802E1
1.743745863E1,5.325108282E1,1.042338737E1,2.046838284E1,1.766104937E0,2.598710559E2,1.104551427E1,1.104551427E1
1.843746150E1,5.325109055E1,1.042336239E1,2.037502084E1,1.741123557E0,2.733739357E2,7.768068302E0,7.768068302E0
1.943704033E1,5.325108243E1,1.042334213E1,2.030850203E1,1.664632201E0,2.557707529E2,8.730159318E0,8.730159318E0
2.043672991E1,5.325109835E1,1.042331754E1,2.021902081E1,1.664632201E0,2.803404156E2,6.622549658E0,6.622549658E0
2.143673325E1,5.325110197E1,1.042329282E1,2.019951472E1,1.667434335E0,2.744126810E2,6.455287903E0,6.455287903E0
2.243673575E1,5.325110184E1,1.042326948E1,2.012164251E1,1.667434335E0,2.701890570E2,6.422550557E0,6.422550557E0
2.343673897E1,5.325110439E1,1.042324378E1,2.006084498E1,1.541550279E0,2.747967464E2,9.046943006E0,9.046943006E0
2.443674171E1,5.325110220E1,1.042321839E1,1.997675293E1,1.415753484E0,2.679150647E2,1.011185778E1,1.011185778E1
2.543674433E1,5.325110259E1,1.042319885E1,1.990835759E1,1.377139568E0,2.755024125E2,1.402576815E1,1.402576815E1
2.643674743E1,5.325109205E1,1.042316411E1,1.989324731E1,1.543767810E0,2.647737765E2,9.786597996E0,9.786597996E0
2.743675029E1,5.325109252E1,1.042314517E1,1.984874705E1,1.377139568E0,2.618999408E2,1.021548982E1,1.021548982E1
2.843675375E1,5.325108530E1,1.042312182E1,1.980192481E1,1.465234518E0,2.548999842E2,5.973363553E0,5.973363553E0
2.943675673E1,5.325107873E1,1.042310135E1,1.975337617E1,1.356073260E0,2.450842725E2,9.109244535E0,9.109244535E0
3.043675995E1,5.325107776E1,1.042306642E1,1.971882529E1,1.486499429E0,2.573248178E2,8.970559035E0,8.970559035E0
3.143676257E1,5.325108113E1,1.042304129E1,1.967564727E1,1.478488803E0,2.646516887E2,6.897255741E0,6.897255741E0
3.243676531E1,5.325108639E1,1.042301539E1,1.959003246E1,1.478488803E0,2.717194886E2,6.092432709E0,6.092432709E0
3.343676817E1,5.325108632E1,1.042298426E1,1.954966654E1,1.764727950E0,2.692822858E2,6.120048532E0,6.120048532E0
