"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.620994800E-2,4.716639817E-1,-3.683514595E-1,-4.735729098E-1
2.096526100E-2,4.482220411E-1,-3.381900191E-1,-4.565450549E-1
2.572062500E-2,4.243983030E-1,-3.168097436E-1,-4.406625926E-1
3.047599000E-2,4.054614902E-1,-3.088684976E-1,-4.302778840E-1
3.523135400E-2,3.895790279E-1,-3.204749227E-1,-4.284452796E-1
3.998671900E-2,3.767508566E-1,-3.491855860E-1,-4.369973838E-1
4.474208300E-2,3.681987524E-1,-3.791179657E-1,-4.547124803E-1
4.949744800E-2,3.627009690E-1,-3.962221742E-1,-4.834231138E-1
5.425239600E-2,3.590357602E-1,-4.023308158E-1,-5.164098144E-1
5.900817700E-2,3.584249020E-1,-3.950004280E-1,-5.506182313E-1
6.376354200E-2,3.510945439E-1,-3.754527569E-1,-5.872701406E-1
6.851890600E-2,3.370446563E-1,-3.442986608E-1,-6.159807444E-1
7.327427100E-2,3.126100600E-1,-3.137554228E-1,-6.355284452E-1
7.802958300E-2,2.826776803E-1,-2.990946770E-1,-6.471349001E-1
8.278494800E-2,2.521344423E-1,-3.009272516E-1,-6.550761461E-1
8.754031300E-2,2.270889878E-1,-3.119228184E-1,-6.636282206E-1
9.229567700E-2,2.069304436E-1,-3.247509897E-1,-6.709585786E-1
9.705104200E-2,1.934914142E-1,-3.290270567E-1,-6.807324290E-1
1.018064060E-1,1.879936308E-1,-3.223075271E-1,-6.929497123E-1
1.065617710E-1,1.867718995E-1,-3.161988854E-1,-7.045561671E-1
1.113171360E-1,1.782197952E-1,-3.223075271E-1,-7.167734504E-1
1.160725000E-1,1.641699076E-1,-3.375791609E-1,-7.289907336E-1
1.208278650E-1,1.519526094E-1,-3.595702946E-1,-7.430406213E-1
1.255832290E-1,1.440113783E-1,-3.962221742E-1,-7.589231133E-1
1.303385420E-1,1.415679157E-1,-4.450913370E-1,-7.796925306E-1
1.350939060E-1,1.397353113E-1,-5.043452382E-1,-8.120683432E-1
1.398492710E-1,1.409570426E-1,-5.794816017E-1,-8.517745733E-1
1.446046360E-1,1.458439678E-1,-6.662244201E-1,-8.939242363E-1
1.493600000E-1,1.562286615E-1,-7.474694252E-1,-9.330195785E-1
1.541153650E-1,1.660024971E-1,-8.201622963E-1,-9.666171670E-1
1.588707290E-1,1.769980639E-1,-8.836922646E-1,-9.947169423E-1
1.636260940E-1,1.855501831E-1,-9.295071363E-1,-1.019151568E0
1.683814580E-1,1.867718995E-1,-9.667698741E-1,-1.038088322E0
1.731368230E-1,1.800523996E-1,-1.002200007E0,-1.049083948E0
1.778921880E-1,1.641699076E-1,-1.035186768E0,-1.057636023E0
1.826475000E-1,1.427896470E-1,-1.059621334E0,-1.066188097E0
1.874028650E-1,1.189659163E-1,-1.085277677E0,-1.072296739E0
1.921582290E-1,9.208786488E-2,-1.107268810E0,-1.079016328E0
1.969135940E-1,6.215549260E-2,-1.125594735E0,-1.083903193E0
2.016689580E-1,3.100138716E-2,-1.121929526E0,-1.086346626E0
2.064243230E-1,-5.039634649E-3,-1.093218923E0,-1.085735798E0
2.111796880E-1,-5.146535859E-2,-1.060232162E0,-1.082681417E0
2.159350520E-1,-1.119409725E-1,-1.040684462E0,-1.076572776E0
