"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221997.277,"2023-06-08 12:59:57.277 UTC+02:00"
"PAUSE",4.016585655E1,1686222037.443,"2023-06-08 13:00:37.443 UTC+02:00"
