"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.487512400E-2,2.512500048E0,-3.731250048E0,-5.002500153E1
4.487512400E-2,1.743750095E0,-3.956250191E0,-5.002500153E1
5.487512400E-2,1.725000024E0,-4.368750095E0,-4.978125381E1
6.487512400E-2,1.800000072E0,-4.500000000E0,-5.023125076E1
7.487512400E-2,2.025000095E0,-4.668750286E0,-5.032500076E1
8.487512400E-2,2.006250143E0,-4.687500000E0,-5.011875153E1
9.487512400E-2,1.968750119E0,-4.875000000E0,-5.002500153E1
1.048751240E-1,1.762500048E0,-4.800000191E0,-5.002500153E1
1.148751240E-1,1.593750119E0,-4.762500286E0,-4.970625305E1
1.248751240E-1,1.462500095E0,-4.893750191E0,-4.951875305E1
1.348751240E-1,1.237500072E0,-4.893750191E0,-4.942500305E1
1.448751240E-1,8.250000477E-1,-4.800000191E0,-4.908750153E1
1.548751240E-1,2.250000089E-1,-4.668750286E0,-4.888125229E1
1.648751240E-1,-2.437500060E-1,-4.593750000E0,-4.886250305E1
1.748751240E-1,-6.375000477E-1,-4.237500191E0,-4.878750229E1
1.848751240E-1,-1.050000072E0,-4.425000191E0,-4.865625381E1
1.948751240E-1,-1.668750048E0,-4.631250381E0,-4.897500229E1
2.048751240E-1,-2.025000095E0,-4.518750191E0,-4.905000305E1
2.148751240E-1,-2.606250048E0,-4.462500095E0,-4.893750381E1
2.248751240E-1,-2.887500048E0,-4.500000000E0,-4.908750153E1
2.348751240E-1,-3.412500143E0,-4.481250286E0,-4.905000305E1
2.448751240E-1,-3.693750143E0,-4.556250095E0,-4.897500229E1
2.548751240E-1,-4.237500191E0,-4.818750381E0,-4.880625153E1
2.648751240E-1,-4.593750000E0,-4.575000286E0,-4.854375076E1
2.748751240E-1,-4.987500191E0,-4.481250286E0,-4.831875229E1
2.848751240E-1,-5.475000381E0,-4.556250095E0,-4.820625305E1
2.948751240E-1,-5.756250381E0,-4.575000286E0,-4.820625305E1
3.048751240E-1,-6.375000477E0,-4.650000095E0,-4.794375229E1
3.148751240E-1,-6.487500191E0,-4.743750095E0,-4.794375229E1
3.248751240E-1,-6.975000381E0,-4.781250000E0,-4.800000000E1
3.348751240E-1,-7.368750095E0,-4.593750000E0,-4.813125229E1
3.448751240E-1,-7.987500191E0,-4.743750095E0,-4.816875076E1
3.548751240E-1,-8.381250381E0,-4.856250286E0,-4.822500229E1
3.648751240E-1,-8.943750381E0,-4.856250286E0,-4.803750229E1
3.748751240E-1,-9.412500381E0,-4.706250191E0,-4.803750229E1
3.848751240E-1,-1.005000019E1,-4.668750286E0,-4.775625229E1
3.948751240E-1,-1.104375076E1,-4.518750191E0,-4.756875229E1
4.048751240E-1,-1.188750076E1,-4.237500191E0,-4.723125076E1
4.148751240E-1,-1.278750038E1,-4.050000191E0,-4.678125000E1
4.248751240E-1,-1.366875076E1,-3.618750095E0,-4.668750000E1
4.348751240E-1,-1.455000019E1,-3.093750238E0,-4.625625229E1
4.448751240E-1,-1.548750019E1,-2.850000143E0,-4.601250076E1
4.548751240E-1,-1.665000153E1,-2.512500048E0,-4.558125305E1
4.648751240E-1,-1.762500000E1,-1.893750072E0,-4.524375153E1
4.748751240E-1,-1.824375153E1,-1.406250000E0,-4.471875000E1
4.848751240E-1,-1.912500000E1,-1.012500048E0,-4.434375000E1
4.948751240E-1,-1.966875076E1,-8.250000477E-1,-4.445625305E1
5.048751240E-1,-2.015625000E1,-7.312500477E-1,-4.389375305E1
5.148751240E-1,-2.079375076E1,-8.062500358E-1,-4.357500076E1
5.248751240E-1,-2.115000153E1,-8.062500358E-1,-4.340625000E1
5.348751240E-1,-2.130000114E1,-8.250000477E-1,-4.327500153E1
5.448751240E-1,-2.128125000E1,-1.068750024E0,-4.329375076E1
5.548751240E-1,-2.148750114E1,-1.331250072E0,-4.331250000E1
5.648751240E-1,-2.145000076E1,-1.781250119E0,-4.323750305E1
5.748751240E-1,-2.156250000E1,-2.175000191E0,-4.291875076E1
5.848751240E-1,-2.167500114E1,-2.550000191E0,-4.329375076E1
5.948751240E-1,-2.165625000E1,-2.756250143E0,-4.340625000E1
6.048751240E-1,-2.171250153E1,-2.643750191E0,-4.321875000E1
6.148751240E-1,-2.190000153E1,-2.737500191E0,-4.310625076E1
6.248751240E-1,-2.208750153E1,-2.887500048E0,-4.273125076E1
6.348751240E-1,-2.253750038E1,-2.906250000E0,-4.258125305E1
6.448751240E-1,-2.308125114E1,-2.868750095E0,-4.243125153E1
6.548751240E-1,-2.355000114E1,-2.756250143E0,-4.241250229E1
6.648751240E-1,-2.392500114E1,-2.362500191E0,-4.213125229E1
6.748751240E-1,-2.484375191E1,-1.800000072E0,-4.164375305E1
6.848751240E-1,-2.595000076E1,-1.237500072E0,-4.136250305E1
6.948751240E-1,-2.713125038E1,-4.312500060E-1,-4.074375153E1
7.048751240E-1,-2.818125153E1,6.375000477E-1,-4.023750305E1
7.148751240E-1,-2.913750076E1,1.800000072E0,-3.931875229E1
7.248751240E-1,-3.001875114E1,3.187500238E0,-3.845625305E1
7.348751240E-1,-3.157500076E1,4.762500286E0,-3.693750000E1
7.448751240E-1,-3.290625000E1,6.281250477E0,-3.530625153E1
7.548751240E-1,-3.403125000E1,7.856250286E0,-3.376875305E1
7.648751240E-1,-3.506250000E1,9.431250572E0,-3.215625000E1
7.748751240E-1,-3.592500305E1,1.080000019E1,-3.080625153E1
7.848751240E-1,-3.690000153E1,1.218750095E1,-2.953125191E1
7.948751240E-1,-3.761250305E1,1.342500019E1,-2.846250153E1
8.048751240E-1,-3.815625000E1,1.475625038E1,-2.731875038E1
8.148751240E-1,-3.821250153E1,1.582500076E1,-2.658750153E1
8.248751240E-1,-3.819375229E1,1.696875000E1,-2.606250191E1
8.348751240E-1,-3.802500153E1,1.818750000E1,-2.581875038E1
8.448751240E-1,-3.748125076E1,1.933125114E1,-2.565000153E1
8.548751240E-1,-3.690000153E1,2.047500038E1,-2.580000114E1
8.648751240E-1,-3.609375000E1,2.152500153E1,-2.580000114E1
8.748751240E-1,-3.532500076E1,2.263125038E1,-2.585625076E1
8.848751240E-1,-3.474375153E1,2.366250038E1,-2.619375038E1
8.948751240E-1,-3.395625305E1,2.463750076E1,-2.641875076E1
9.048751240E-1,-3.324375153E1,2.518125153E1,-2.653125191E1
9.148751240E-1,-3.251250076E1,2.557500076E1,-2.673750114E1
9.248751240E-1,-3.191250038E1,2.589375114E1,-2.696250153E1
9.348751240E-1,-3.135000038E1,2.600625038E1,-2.711250114E1
9.448751240E-1,-3.078750038E1,2.600625038E1,-2.739375114E1
9.548751240E-1,-3.037500191E1,2.595000076E1,-2.782500076E1
9.648751240E-1,-2.983125114E1,2.561250114E1,-2.801250076E1
9.748751240E-1,-2.955000114E1,2.548125076E1,-2.825625038E1
9.848751240E-1,-2.936250114E1,2.538750076E1,-2.861250114E1
9.948751240E-1,-2.921250153E1,2.525625038E1,-2.881875038E1
1.004875124E0,-2.895000076E1,2.471250153E1,-2.883750153E1
1.014875124E0,-2.887500191E1,2.461875153E1,-2.859375191E1
1.024875124E0,-2.910000038E1,2.461875153E1,-2.831250191E1
1.034875124E0,-2.925000191E1,2.456250191E1,-2.803125191E1
1.044875124E0,-2.936250114E1,2.433750153E1,-2.793750191E1
1.054875124E0,-2.947500038E1,2.407500076E1,-2.771250153E1
1.064875124E0,-2.962500191E1,2.422500038E1,-2.752500153E1
1.074875124E0,-2.975625038E1,2.392500114E1,-2.746875191E1
1.084875124E0,-2.994375038E1,2.420625114E1,-2.760000038E1
1.094875124E0,-3.016875076E1,2.416875076E1,-2.763750076E1
1.104875124E0,-3.039375114E1,2.416875076E1,-2.786250114E1
1.114875124E0,-3.039375114E1,2.388750076E1,-2.805000114E1
1.124875124E0,-3.067500114E1,2.413125038E1,-2.784375191E1
1.134875124E0,-3.099375153E1,2.433750153E1,-2.775000191E1
1.144875124E0,-3.135000038E1,2.420625114E1,-2.771250153E1
1.154875124E0,-3.176250076E1,2.426250076E1,-2.748750114E1
1.164875124E0,-3.232500076E1,2.407500076E1,-2.715000153E1
1.174875124E0,-3.266250229E1,2.392500114E1,-2.701875114E1
1.184875124E0,-3.307500076E1,2.383125114E1,-2.675625038E1
1.194875124E0,-3.365625000E1,2.362500000E1,-2.651250076E1
1.204875124E0,-3.414375305E1,2.336250114E1,-2.651250076E1
1.214875124E0,-3.442500305E1,2.315625000E1,-2.660625076E1
1.224875124E0,-3.451875305E1,2.276250076E1,-2.658750153E1
1.234875124E0,-3.465000153E1,2.289375114E1,-2.668125153E1
1.244875124E0,-3.485625076E1,2.278125000E1,-2.709375191E1
1.254875124E0,-3.513750076E1,2.274375153E1,-2.731875038E1
1.264875124E0,-3.502500153E1,2.253750038E1,-2.763750076E1
1.274875124E0,-3.511875153E1,2.276250076E1,-2.776875114E1
1.284875124E0,-3.515625000E1,2.287500000E1,-2.776875114E1
1.294875124E0,-3.496875000E1,2.295000076E1,-2.786250114E1
1.304875124E0,-3.502500153E1,2.326875114E1,-2.771250153E1
1.314875124E0,-3.506250000E1,2.289375114E1,-2.780625153E1
1.324875124E0,-3.502500153E1,2.293125153E1,-2.760000038E1
1.334875124E0,-3.498750305E1,2.289375114E1,-2.707500076E1
1.344875124E0,-3.521250153E1,2.300625038E1,-2.679375076E1
1.354875124E0,-3.525000000E1,2.311875153E1,-2.625000191E1
1.364875124E0,-3.530625153E1,2.306250000E1,-2.596875191E1
1.374875124E0,-3.579375076E1,2.300625038E1,-2.538750076E1
1.384875124E0,-3.615000153E1,2.298750114E1,-2.486250114E1
1.394875124E0,-3.645000076E1,2.325000000E1,-2.420625114E1
1.404875124E0,-3.660000229E1,2.338125038E1,-2.343750000E1
1.414875124E0,-3.688125229E1,2.338125038E1,-2.293125153E1
1.424875124E0,-3.708750153E1,2.321250153E1,-2.214375114E1
1.434875124E0,-3.729375076E1,2.326875114E1,-2.160000038E1
1.444875124E0,-3.729375076E1,2.360625076E1,-2.081250000E1
1.454875124E0,-3.748125076E1,2.370000076E1,-2.028750038E1
1.464875124E0,-3.757500076E1,2.364375114E1,-1.981875038E1
1.474875124E0,-3.770625305E1,2.373750114E1,-1.910625076E1
1.484875124E0,-3.810000229E1,2.371875000E1,-1.854375076E1
1.494875124E0,-3.834375000E1,2.388750076E1,-1.794375038E1
1.504875124E0,-3.843750000E1,2.407500076E1,-1.711875153E1
1.514875124E0,-3.883125305E1,2.409375191E1,-1.638750076E1
1.524875124E0,-3.937500000E1,2.398125076E1,-1.565625095E1
1.534875124E0,-3.948750305E1,2.401875114E1,-1.470000076E1
1.544875124E0,-3.952500153E1,2.433750153E1,-1.395000076E1
1.554875124E0,-3.952500153E1,2.456250191E1,-1.327500057E1
1.564875124E0,-3.954375076E1,2.503125191E1,-1.239375019E1
1.574875124E0,-3.950625229E1,2.525625038E1,-1.158750057E1
1.584875124E0,-3.950625229E1,2.576250076E1,-1.100625038E1
1.594875124E0,-3.928125000E1,2.623125076E1,-1.044375038E1
1.604875124E0,-3.892500305E1,2.651250076E1,-9.881250381E0
1.614875124E0,-3.898125076E1,2.728125191E1,-9.393750191E0
1.624875124E0,-3.898125076E1,2.761875153E1,-8.700000763E0
1.634875124E0,-3.915000153E1,2.778750038E1,-8.118750572E0
1.644875124E0,-3.909375000E1,2.773125076E1,-7.631250381E0
1.654875124E0,-3.931875229E1,2.799375153E1,-6.975000381E0
1.664875124E0,-3.954375076E1,2.793750191E1,-6.375000477E0
1.674875124E0,-3.988125229E1,2.767500114E1,-5.287500381E0
1.684875124E0,-4.040625000E1,2.778750038E1,-4.331250191E0
