"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685532043428361E9,"2023-05-31 13:20:43.428 UTC+02:00"
"PAUSE",2.093462936250144E2,1.685532252768917E9,"2023-05-31 13:24:12.769 UTC+02:00"
