"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.229679585E-1,5.323074387E1,1.039703800E1,3.668067134E1,4.123141468E-1,-1.000000000E0,1.646316541E1,1.646316541E1
1.572839379E0,5.323072783E1,1.039705374E1,3.668453485E1,1.661788672E-1,-1.000000000E0,2.487999460E1,2.487999460E1
2.546726942E0,5.323073030E1,1.039704865E1,3.668316201E1,2.009962350E-1,-1.000000000E0,2.114004290E1,2.114004290E1
3.546723127E0,5.323072961E1,1.039703266E1,3.668266011E1,2.009962350E-1,-1.000000000E0,1.427607999E1,1.427607999E1
4.546165705E0,5.323073268E1,1.039702763E1,3.668479398E1,3.457517326E-1,-1.000000000E0,1.392566758E1,1.392566758E1
5.546478152E0,5.323073268E1,1.039702763E1,3.668479398E1,0.000000000E0,-1.000000000E0,1.364432582E1,1.364432582E1
6.546471953E0,5.323073268E1,1.039702763E1,3.668479398E1,0.000000000E0,-1.000000000E0,1.452165958E1,1.452165958E1
7.546906829E0,5.323073268E1,1.039702763E1,3.668479398E1,0.000000000E0,-1.000000000E0,1.341793826E1,1.341793826E1
8.546906114E0,5.323074053E1,1.039702072E1,3.668945657E1,4.333170354E-1,-1.000000000E0,1.359040476E1,1.359040476E1
9.546899080E0,5.323073983E1,1.039703645E1,3.668558612E1,4.256592095E-1,-1.000000000E0,1.979466771E1,1.979466771E1
1.054653049E1,5.323073776E1,1.039706296E1,3.668390535E1,1.469834447E-1,-1.000000000E0,1.624664430E1,1.624664430E1
1.154705763E1,5.323074415E1,1.039707030E1,3.667673004E1,1.977775693E-1,-1.000000000E0,1.430255715E1,1.430255715E1
1.254704726E1,5.323074415E1,1.039707030E1,3.667673004E1,0.000000000E0,-1.000000000E0,1.444761262E1,1.444761262E1
1.354707038E1,5.323074415E1,1.039707030E1,3.667673004E1,0.000000000E0,-1.000000000E0,1.478359646E1,1.478359646E1
1.454670954E1,5.323072540E1,1.039709832E1,3.667544241E1,9.702140838E-2,-1.000000000E0,1.520800395E1,1.520800395E1
1.554669738E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,1.530095001E1,1.530095001E1
1.654668641E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,1.543342595E1,1.543342595E1
1.754667556E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,7.224858877E1,1.395680328E1,1.395680328E1
1.854666615E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,1.216211563E1,1.216211563E1
1.954665780E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,1.100227503E1,1.100227503E1
2.054664934E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,9.951907583E0,9.951907583E0
2.154664135E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,9.002429557E0,9.002429557E0
2.254663479E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,8.444469365E0,8.444469365E0
2.354662776E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,8.055791205E0,8.055791205E0
2.454662216E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,7.703338797E0,7.703338797E0
2.554661608E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,7.487037422E0,7.487037422E0
2.654661095E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,7.142946102E0,7.142946102E0
2.754660606E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,-1.000000000E0,6.899625859E0,6.899625859E0
2.854660225E1,5.323072540E1,1.039709832E1,3.667544241E1,0.000000000E0,1.914287226E2,6.651232801E0,6.651232801E0
2.954659808E1,5.323066267E1,1.039717783E1,3.692381309E1,0.000000000E0,2.585516016E2,6.449956149E0,6.449956149E0
3.054659450E1,5.323066267E1,1.039717783E1,3.692381309E1,0.000000000E0,2.585516016E2,6.335260873E0,6.335260873E0
3.154659092E1,5.323066267E1,1.039717783E1,3.692381309E1,0.000000000E0,2.585516016E2,6.152598038E0,6.152598038E0
3.254658771E1,5.323063455E1,1.039714038E1,3.698756232E1,0.000000000E0,-1.000000000E0,6.049668747E0,6.049668747E0
3.354658484E1,5.323062839E1,1.039713139E1,3.707229686E1,6.895125731E-1,1.923611612E2,5.850362776E0,5.850362776E0
3.454658198E1,5.323062078E1,1.039712836E1,3.696638085E1,5.713836454E-1,2.187940598E2,5.794307061E0,5.794307061E0
3.554657936E1,5.323062070E1,1.039712814E1,3.690424040E1,5.450781421E-1,-1.000000000E0,5.732630957E0,5.732630957E0
3.654657710E1,5.323062020E1,1.039711132E1,3.697635056E1,6.334424098E-1,2.302334040E2,5.721226446E0,5.721226446E0
3.754657578E1,5.323066935E1,1.039712744E1,3.729736957E1,1.452802529E0,5.188357536E0,5.387484716E0,5.387484716E0
3.854657423E1,5.323069057E1,1.039715225E1,3.725516455E1,1.390392667E0,2.861167739E1,5.281861936E0,5.281861936E0
3.954657233E1,5.323069768E1,1.039716747E1,3.713706308E1,1.150287202E0,3.871286143E1,5.219609181E0,5.219609181E0
4.054657114E1,5.323070274E1,1.039717347E1,3.701768505E1,7.766677264E-1,4.544230763E1,5.180817894E0,5.180817894E0
4.154656982E1,5.323071669E1,1.039716748E1,3.693209962E1,1.074352068E0,3.463694009E0,5.154177602E0,5.154177602E0
4.254656887E1,5.323072038E1,1.039714034E1,3.686374835E1,9.101371083E-1,3.084672988E2,5.161451056E0,5.161451056E0
4.354656756E1,5.323071732E1,1.039706538E1,3.693219311E1,3.055189412E0,2.699251397E2,5.205347839E0,5.205347839E0
4.454656732E1,5.323071112E1,1.039694832E1,3.693411397E1,5.005466401E0,2.686938872E2,5.188039058E0,5.188039058E0
4.554656684E1,5.323071129E1,1.039685904E1,3.684234061E1,5.471482127E0,2.667079555E2,5.180049564E0,5.180049564E0
4.654656553E1,5.323069802E1,1.039676754E1,3.688806720E1,5.606148957E0,2.605209930E2,5.174694996E0,5.174694996E0
4.754656529E1,5.323068780E1,1.039667434E1,3.688429434E1,5.637181129E0,2.577256437E2,5.152927510E0,5.152927510E0
4.854656553E1,5.323076116E1,1.039656597E1,3.694709157E1,5.725370313E0,2.612742004E2,1.029007418E1,1.029007418E1
4.954656518E1,5.323075291E1,1.039647634E1,3.727721548E1,5.646422983E0,2.612742004E2,5.149297468E0,5.149297468E0
5.054656506E1,5.323074250E1,1.039639040E1,3.737774474E1,5.762405905E0,2.587169189E2,8.186345945E0,8.186345945E0
5.154656470E1,5.323069328E1,1.039628322E1,3.708468539E1,6.059008907E0,2.375908966E2,5.143599097E0,5.143599097E0
5.254656458E1,5.323058764E1,1.039624701E1,3.704505773E1,6.847452465E0,2.006014709E2,5.099341623E0,5.099341623E0
5.354656553E1,5.323051360E1,1.039622102E1,3.709365821E1,7.368889379E0,1.942700653E2,5.070418287E0,5.070418287E0
5.454656565E1,5.323044801E1,1.039619753E1,3.721733823E1,7.268680987E0,1.917525940E2,5.102885345E0,5.102885345E0
5.554656553E1,5.323037793E1,1.039620202E1,3.731755935E1,7.418436614E0,1.912809906E2,5.107611533E0,5.107611533E0
5.654656529E1,5.323031490E1,1.039615285E1,3.735795279E1,7.448497672E0,1.912809906E2,5.139479312E0,5.139479312E0
5.754656637E1,5.323024022E1,1.039615317E1,3.732248369E1,7.803883067E0,1.912809906E2,5.165995872E0,5.165995872E0
5.854656684E1,5.323017388E1,1.039612924E1,3.718286988E1,7.465020228E0,1.912809906E2,5.219044342E0,5.219044342E0
5.954656696E1,5.323012340E1,1.039609902E1,3.707353262E1,6.970582156E0,1.912809906E2,5.265509704E0,5.265509704E0
6.054656720E1,5.323007605E1,1.039607440E1,3.692453156E1,6.229432810E0,1.912809906E2,5.304449746E0,5.304449746E0
6.154656827E1,5.323002532E1,1.039605150E1,3.685200399E1,5.903644022E0,1.912809906E2,5.295155826E0,5.295155826E0
6.254656839E1,5.322999474E1,1.039602994E1,3.679236745E1,4.680572635E0,1.912809906E2,5.383292712E0,5.383292712E0
