"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685900732337749E9,"2023-06-04 19:45:32.338 UTC+02:00"
"PAUSE",4.616899479163112E1,1.685900778506816E9,"2023-06-04 19:46:18.507 UTC+02:00"
