"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.104986390E-1,5.324397770E1,1.041076550E1,1.746271311E1,0.000000000E0,0.000000000E0,1.491399956E1,1.000000000E0
1.951142812E0,5.324404640E1,1.041052675E1,3.442330421E1,8.399999738E-1,1.573999939E2,1.506273270E1,2.121749878E1
2.951465000E0,5.324404381E1,1.041053497E1,3.192695978E1,1.000000000E0,1.448000031E2,1.079983902E1,1.175713921E1
3.951915677E0,5.324402402E1,1.041050820E1,3.427874477E1,1.159999967E0,1.406000061E2,7.542669296E0,1.006066513E1
4.951980468E0,5.324400964E1,1.041053116E1,3.271414043E1,1.370000005E0,1.458000031E2,6.756749630E0,8.063655853E0
5.951882081E0,5.324400139E1,1.041054995E1,3.072407066E1,1.379999995E0,1.431999969E2,6.681587219E0,6.712698460E0
6.951870311E0,5.324399456E1,1.041057483E1,2.861388395E1,1.299999952E0,1.476000061E2,6.382373333E0,6.483830929E0
7.951156040E0,5.324397766E1,1.041058368E1,3.031484420E1,1.789999962E0,1.570000000E2,6.525563717E0,6.895977020E0
8.951142915E0,5.324396645E1,1.041059422E1,3.015558308E1,1.240000010E0,1.563999939E2,5.928186893E0,6.271892071E0
9.951230518E0,5.324396112E1,1.041060923E1,2.971617814E1,1.179999948E0,1.513999939E2,5.769985676E0,5.644782543E0
1.095136599E1,5.324395885E1,1.041062585E1,3.044889648E1,1.200000048E0,1.341999969E2,4.839099407E0,5.119218826E0
1.195137229E1,5.324396246E1,1.041065097E1,3.178934813E1,1.200000048E0,1.150000000E2,4.617803574E0,4.892141342E0
1.295213854E1,5.324396613E1,1.041067649E1,3.143772212E1,1.080000043E0,1.066999969E2,4.318706036E0,4.632074833E0
1.395113401E1,5.324396332E1,1.041069302E1,3.286935324E1,1.269999981E0,1.146999969E2,4.218783855E0,4.753757477E0
1.495199614E1,5.324395802E1,1.041070646E1,3.342231944E1,1.039999962E0,1.381999969E2,4.078432560E0,4.749582291E0
1.595184286E1,5.324395221E1,1.041071708E1,3.240179943E1,9.800000191E-1,1.315000000E2,3.867337465E0,4.489759445E0
1.695166552E1,5.324394834E1,1.041072676E1,3.257854829E1,8.899999857E-1,1.271999969E2,3.790092468E0,4.124130726E0
1.795136541E1,5.324394278E1,1.041073796E1,3.163346793E1,9.399999976E-1,1.258000031E2,3.790092468E0,3.939791679E0
1.895145333E1,5.324393650E1,1.041075341E1,3.299069226E1,1.039999962E0,1.441000061E2,3.809638262E0,3.833250046E0
1.995182874E1,5.324393182E1,1.041077001E1,3.238228145E1,1.029999971E0,1.276999969E2,3.828174829E0,3.892779827E0
2.095206265E1,5.324392893E1,1.041078457E1,3.244837353E1,9.300000072E-1,1.269000015E2,3.790092468E0,3.753917694E0
2.195137489E1,5.324392339E1,1.041079786E1,3.170348785E1,9.599999785E-1,1.325000000E2,3.790092468E0,3.628636599E0
2.295155442E1,5.324391659E1,1.041081105E1,2.893571210E1,1.039999962E0,1.195000000E2,3.790092468E0,3.235178232E0
2.395166885E1,5.324390910E1,1.041082586E1,2.828640403E1,1.009999990E0,1.285000000E2,3.790092468E0,2.963922977E0
2.495119650E1,5.324390186E1,1.041083858E1,2.996052229E1,1.009999990E0,1.350000000E2,3.790092468E0,3.316559315E0
2.595212681E1,5.324389467E1,1.041085092E1,2.955346399E1,1.019999981E0,1.286000061E2,3.884555340E0,3.574235678E0
2.695124379E1,5.324388814E1,1.041086389E1,2.918699487E1,1.019999981E0,1.281000061E2,3.955232859E0,3.740930319E0
2.795161228E1,5.324388142E1,1.041087422E1,2.941397113E1,1.009999990E0,1.233000031E2,3.938855410E0,3.752735853E0
2.895164473E1,5.324387446E1,1.041088364E1,2.885121342E1,1.009999990E0,1.325000000E2,3.942580223E0,3.897858143E0
2.995114447E1,5.324386753E1,1.041089325E1,2.813147327E1,1.000000000E0,1.286000061E2,3.823176861E0,3.830861807E0
3.095114853E1,5.324386201E1,1.041090603E1,2.911730068E1,1.059999943E0,1.145999985E2,3.805756807E0,3.969894409E0
3.195214936E1,5.324385622E1,1.041092228E1,2.875913243E1,1.070000052E0,1.196999969E2,3.802973986E0,3.904358864E0
3.295130738E1,5.324385100E1,1.041093641E1,2.829268936E1,1.000000000E0,1.115999985E2,3.899827242E0,4.029454231E0
3.395184816E1,5.324384559E1,1.041094963E1,2.766822626E1,1.009999990E0,1.243000031E2,3.985392094E0,4.262815952E0
3.495148218E1,5.324384099E1,1.041096382E1,2.732440374E1,1.000000000E0,1.086999969E2,4.053279877E0,4.426011562E0
3.595203499E1,5.324384058E1,1.041097989E1,2.774468612E1,1.149999976E0,7.790000153E1,4.071688175E0,4.712954044E0
3.695137379E1,5.324384131E1,1.041099482E1,2.794457265E1,9.800000191E-1,7.919999695E1,4.085804939E0,5.003344536E0
3.795161858E1,5.324384124E1,1.041100986E1,2.793278801E1,9.800000191E-1,8.540000153E1,4.040839672E0,5.089728355E0
3.895170983E1,5.324384369E1,1.041102714E1,2.900615053E1,1.009999990E0,7.200000000E1,3.969244719E0,5.140460014E0
3.995162202E1,5.324384948E1,1.041104933E1,2.779667967E1,1.009999990E0,7.500000000E1,3.790092468E0,4.656978130E0
4.095168056E1,5.324385459E1,1.041107501E1,2.584294398E1,1.049999952E0,8.909999847E1,3.790092468E0,4.558444023E0
4.195136941E1,5.324385726E1,1.041110380E1,2.386216502E1,1.139999986E0,1.136999969E2,3.790092468E0,4.874423981E0
4.295115300E1,5.324385430E1,1.041112757E1,2.385995573E1,1.120000005E0,1.315000000E2,3.790092468E0,5.316586494E0
