"event","experiment time","system time","system time text"
"START",0.000000000E0,1685963014.537,"2023-06-05 13:03:34.537 UTC+02:00"
"PAUSE",7.481895356E1,1685963089.356,"2023-06-05 13:04:49.356 UTC+02:00"
