"event","experiment time","system time","system time text"
"START",0.000000000E0,1686820854.592,"2023-06-15 11:20:54.592 UTC+02:00"
"PAUSE",4.126506817E1,1686820895.857,"2023-06-15 11:21:35.857 UTC+02:00"
