"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686652905009135E9,"2023-06-13 12:41:45.009 UTC+02:00"
"PAUSE",3.778819095832296E1,1.686652942797536E9,"2023-06-13 12:42:22.798 UTC+02:00"
