"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.562692800E-2,-6.108647957E-2,4.108065665E-1,-1.383608729E-1
2.047651100E-2,-1.001818255E-1,3.967566788E-1,-1.047633067E-1
2.532604200E-2,-1.136208475E-1,4.006509483E-1,-9.033162892E-2
3.017557400E-2,-1.178968996E-1,3.688859642E-1,-8.300124854E-2
3.502515700E-2,-1.026252806E-1,3.236819804E-1,-8.544471115E-2
3.987468800E-2,-6.536252797E-2,2.760345340E-1,-8.849903196E-2
4.472427200E-2,-3.604102135E-2,2.522107959E-1,-1.056032479E-1
4.957380300E-2,-7.941242307E-3,2.344957143E-1,-1.282052398E-1
5.442333400E-2,2.993237413E-2,2.418260872E-1,-1.495855153E-1
5.927291700E-2,7.574722916E-2,2.687041461E-1,-1.703549176E-1
6.412244900E-2,1.350011230E-1,3.029125631E-1,-1.966221035E-1
6.897198000E-2,1.979201883E-1,3.352884054E-1,-2.467130125E-1
7.382156300E-2,2.510654330E-1,3.511708975E-1,-3.187950552E-1
7.867109400E-2,2.883281708E-1,3.273471594E-1,-3.866010606E-1
8.352067800E-2,3.152062297E-1,2.754236460E-1,-4.330267608E-1
8.837020900E-2,3.341430426E-1,2.186132371E-1,-4.531853199E-1
9.321974000E-2,3.488037884E-1,1.642462611E-1,-4.513527155E-1
9.806932400E-2,3.634645343E-1,1.153770834E-1,-4.305832982E-1
1.029188550E-1,3.781253099E-1,9.033162892E-2,-4.256964028E-1
1.077683860E-1,3.897317350E-1,7.506000996E-2,-4.379136860E-1
1.126179690E-1,3.982838392E-1,6.345357746E-2,-4.635699987E-1
1.174675010E-1,4.037816226E-1,5.612320080E-2,-4.928915203E-1
1.223170840E-1,4.056142271E-1,4.024071619E-2,-5.203804374E-1
1.271666150E-1,3.995055556E-1,7.254019380E-3,-5.454258919E-1
1.320161990E-1,3.854556680E-1,-3.917170316E-2,-5.558105707E-1
1.368657300E-1,3.756818473E-1,-5.810851231E-2,-5.686387420E-1
1.417152610E-1,3.652971387E-1,-6.299543381E-2,-5.887972713E-1
1.465648440E-1,3.488037884E-1,-7.582359016E-2,-6.089558005E-1
1.514143760E-1,3.249800503E-1,-1.228601784E-1,-6.113992929E-1
1.562639590E-1,3.011563420E-1,-1.766162813E-1,-5.985711217E-1
1.611134900E-1,2.907716334E-1,-1.937204897E-1,-6.040689349E-1
1.659630220E-1,2.852738500E-1,-2.157116234E-1,-6.230056882E-1
1.708126050E-1,2.773326039E-1,-2.755763829E-1,-6.437751055E-1
1.756621360E-1,2.779434621E-1,-3.274998665E-1,-6.779835224E-1
1.805117190E-1,2.828303874E-1,-4.020253718E-1,-7.280744314E-1
1.853612510E-1,2.932150960E-1,-4.948768318E-1,-7.793871164E-1
1.902107820E-1,3.152062297E-1,-5.761218667E-1,-8.294780254E-1
1.950603650E-1,3.451386094E-1,-6.622537971E-1,-8.850666881E-1
1.999098970E-1,3.860665262E-1,-7.343358397E-1,-9.455423355E-1
2.047594800E-1,4.337140024E-1,-7.923679948E-1,-1.002352715E0
2.096090110E-1,4.673115611E-1,-8.723912835E-1,-1.050000191E0
2.144585420E-1,4.978547990E-1,-9.292016625E-1,-1.095815063E0
2.193081260E-1,5.167915821E-1,-9.579123259E-1,-1.128801703E0
2.241576570E-1,5.119046569E-1,-9.908990264E-1,-1.143462539E0
2.290072400E-1,4.935787320E-1,-9.939533472E-1,-1.150182009E0
2.338567720E-1,4.544833899E-1,-1.000061989E0,-1.152014613E0
2.387063550E-1,3.946186602E-1,-1.017777085E0,-1.163010240E0
2.435558860E-1,3.353647590E-1,-1.004948974E0,-1.187444806E0
2.483127090E-1,2.669478953E-1,-9.963968396E-1,-1.206381559E0
2.530672400E-1,1.857028902E-1,-1.000061989E0,-1.208824992E0
2.578217190E-1,1.007926911E-1,-9.896773100E-1,-1.200272918E0
2.625762510E-1,2.015853859E-2,-9.469167590E-1,-1.195996881E0
2.673307300E-1,-5.742128938E-2,-8.833868504E-1,-1.195996881E0
2.720852610E-1,-1.288924664E-1,-8.180242777E-1,-1.200883746E0
2.768397400E-1,-1.918115467E-1,-7.489965558E-1,-1.214322805E0
2.815942190E-1,-2.400698513E-1,-6.640864015E-1,-1.234481335E0
2.863487510E-1,-2.797760665E-1,-5.913934708E-1,-1.243033409E0
2.911032300E-1,-3.145953715E-1,-5.510764122E-1,-1.243644357E0
2.958577610E-1,-3.378082216E-1,-5.474112034E-1,-1.238757372E0
3.006122400E-1,-3.420842886E-1,-5.639045238E-1,-1.233870506E0
3.053667720E-1,-3.249800503E-1,-5.810087919E-1,-1.232037902E0
3.101212510E-1,-2.877173126E-1,-6.097193956E-1,-1.242422581E0
3.148757300E-1,-2.260199636E-1,-6.872992516E-1,-1.245476961E0
3.196302610E-1,-1.631008983E-1,-8.223003745E-1,-1.225929260E0
3.243847400E-1,-1.105665267E-1,-1.006170630E0,-1.167286277E0
3.291392720E-1,-5.375609919E-2,-1.169882417E0,-1.114751816E0
3.338937510E-1,1.710421406E-2,-1.293277144E0,-1.082376003E0
3.386482820E-1,9.407317638E-2,-1.403843641E0,-1.067715287E0
3.434027610E-1,1.704312712E-1,-1.516853571E0,-1.072602153E0
3.481572920E-1,2.437350452E-1,-1.626198411E0,-1.099480271E0
3.529117720E-1,3.109301627E-1,-1.725769401E0,-1.144684196E0
3.576662510E-1,3.744601011E-1,-1.805181742E0,-1.204548955E0
3.624207820E-1,4.123337269E-1,-1.857105255E0,-1.263192058E0
3.671752610E-1,4.068359435E-1,-1.930409074E0,-1.297400475E0
3.719297920E-1,3.750709891E-1,-2.078849316E0,-1.277241945E0
3.766842720E-1,3.200931549E-1,-2.257221699E0,-1.213711977E0
3.814388030E-1,2.376264036E-1,-2.411770582E0,-1.153847218E0
3.861932820E-1,1.631008983E-1,-2.469191790E0,-1.118417025E0
3.909478130E-1,1.123991162E-1,-2.474078655E0,-1.101312876E0
3.957022920E-1,8.368847519E-2,-2.483241796E0,-1.100701928E0
4.004567720E-1,6.658425927E-2,-2.535776138E0,-1.106810570E0
4.052113030E-1,7.696896046E-2,-2.605414629E0,-1.112308383E0
4.099657820E-1,1.319467872E-1,-2.659170628E0,-1.104978085E0
4.147203130E-1,2.339612097E-1,-2.722700596E0,-1.079932570E0
4.194747920E-1,3.671297431E-1,-2.825936794E0,-1.033506870E0
4.242293240E-1,5.174024701E-1,-2.970100880E0,-9.626465440E-1
4.289838030E-1,6.750055552E-1,-3.131369114E0,-8.673516512E-1
4.337383340E-1,8.289434910E-1,-3.291415691E0,-7.592285872E-1
4.384928130E-1,9.602794051E-1,-3.436190844E0,-6.511055231E-1
4.432472920E-1,1.041524410E0,-3.573024511E0,-5.490911007E-1
