"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221480.146,"2023-06-08 12:51:20.146 UTC+02:00"
"PAUSE",3.885429780E1,1686221519.000,"2023-06-08 12:51:59.000 UTC+02:00"
