"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.058874607E-1,5.324941466E1,1.042489274E1,2.758674140E1,0.000000000E0,2.747355967E2,5.000989245E0,5.000989245E0
1.305889130E0,5.324941580E1,1.042489553E1,2.762500408E1,0.000000000E0,2.747355990E2,4.991741480E0,4.991741480E0
2.305891514E0,5.324941552E1,1.042488482E1,2.753658701E1,0.000000000E0,2.747355904E2,4.994952413E0,4.994952413E0
3.305892706E0,5.324941149E1,1.042488446E1,2.741405263E1,0.000000000E0,2.747355898E2,5.027556787E0,5.027556787E0
4.305894852E0,5.324940827E1,1.042488739E1,2.731656446E1,0.000000000E0,2.747355920E2,5.068822413E0,5.068822413E0
5.305896878E0,5.324941463E1,1.042488674E1,2.737480856E1,0.000000000E0,2.747355919E2,5.027308606E0,5.027308606E0
6.305898666E0,5.324941727E1,1.042489373E1,2.743247911E1,0.000000000E0,2.747355976E2,5.041069022E0,5.041069022E0
7.305900097E0,5.324942307E1,1.042490369E1,2.733818026E1,0.000000000E0,2.747356059E2,5.062265116E0,5.062265116E0
8.305901647E0,5.324942406E1,1.042495688E1,2.793845833E1,1.564809058E0,8.890595971E1,5.103883928E0,5.103883928E0
9.305903673E0,5.324942665E1,1.042501011E1,2.783665405E1,2.467167641E0,8.846307202E1,5.128661805E0,5.128661805E0
1.030590546E1,5.324942795E1,1.042507855E1,2.684229197E1,3.442360305E0,9.399072509E1,5.103578736E0,5.103578736E0
1.130590689E1,5.324942132E1,1.042514878E1,2.763871932E1,4.192844296E0,9.954309950E1,5.072326733E0,5.072326733E0
1.230590904E1,5.324940724E1,1.042519264E1,2.759801940E1,4.085352347E0,1.075743171E2,5.023457509E0,5.023457509E0
1.330591047E1,5.324938749E1,1.042526928E1,2.689573074E1,5.063959504E0,1.110654689E2,4.989501196E0,4.989501196E0
1.430591226E1,5.324938810E1,1.042531854E1,2.688214362E1,4.341166922E0,1.079500783E2,4.987402936E0,4.987402936E0
1.530591404E1,5.324938509E1,1.042539179E1,2.696389830E1,4.441916164E0,1.005556029E2,4.994461412E0,4.994461412E0
1.630591559E1,5.324939396E1,1.042546076E1,2.698741429E1,4.633448278E0,8.752280711E1,4.974110625E0,4.974110625E0
1.730591786E1,5.324937889E1,1.042552078E1,2.651385014E1,4.436079400E0,9.305346334E1,4.928098312E0,4.928098312E0
1.830591953E1,5.324938516E1,1.042557296E1,2.652389459E1,3.806191399E0,8.674697254E1,4.957708013E0,4.957708013E0
1.930592084E1,5.324937951E1,1.042561049E1,2.580260881E1,2.713389853E0,9.150956837E1,5.024895702E0,5.024895702E0
2.030592263E1,5.324937635E1,1.042564612E1,2.561483354E1,1.934821430E0,9.223267179E1,5.105051087E0,5.105051087E0
2.130592465E1,5.324938124E1,1.042571064E1,2.530256014E1,2.132845363E0,8.556026752E1,5.175194182E0,5.175194182E0
2.230592620E1,5.324937991E1,1.042576891E1,2.596627618E1,2.265042784E0,8.978456451E1,5.232883596E0,5.232883596E0
2.330592787E1,5.324940197E1,1.042581304E1,2.622726866E1,2.273399925E0,7.224381494E1,5.109014998E0,5.109014998E0
2.430592966E1,5.324943699E1,1.042589211E1,2.784473183E1,4.009292364E0,6.127725709E1,5.029226816E0,5.029226816E0
2.530593204E1,5.324946167E1,1.042593558E1,2.739396857E1,4.271129857E0,5.637796943E1,5.001654775E0,5.001654775E0
2.630593336E1,5.324949720E1,1.042596178E1,2.859944235E1,4.359326558E0,4.585581190E1,4.994932825E0,4.994932825E0
2.730593538E1,5.324952526E1,1.042597016E1,2.949286267E1,3.822036265E0,3.523656468E1,4.984042075E0,4.984042075E0
2.830593681E1,5.324955562E1,1.042596282E1,2.899056411E1,3.474200937E0,2.159527493E1,4.957474296E0,4.957474296E0
2.930593848E1,5.324959096E1,1.042597083E1,2.851611599E1,3.746812515E0,1.588071711E1,4.941915009E0,4.941915009E0
3.030594027E1,5.324962332E1,1.042597838E1,2.803948160E1,3.673744462E0,1.399971757E1,4.940792538E0,4.940792538E0
3.130594265E1,5.324963602E1,1.042600367E1,2.901721272E1,3.009527943E0,3.164732969E1,4.970785866E0,4.970785866E0
3.230594444E1,5.324964506E1,1.042604104E1,2.888984645E1,2.693100860E0,5.225512308E1,5.010085347E0,5.010085347E0
3.330594540E1,5.324964094E1,1.042609397E1,2.877901403E1,2.859523980E0,8.009843595E1,5.030332289E0,5.030332289E0
3.430594778E1,5.324964357E1,1.042614526E1,2.824017344E1,3.102302140E0,8.529734286E1,5.045206347E0,5.045206347E0
3.530594981E1,5.324964148E1,1.042619056E1,2.908076588E1,3.015395993E0,8.938950827E1,5.077723846E0,5.077723846E0
3.630595124E1,5.324963660E1,1.042624778E1,2.857184353E1,3.194775412E0,8.727989918E1,5.117432199E0,5.117432199E0
3.730595303E1,5.324963279E1,1.042629741E1,2.865187935E1,3.073699648E0,8.517635394E1,5.185207005E0,5.185207005E0
3.830595481E1,5.324962030E1,1.042634226E1,2.851966318E1,2.899539451E0,9.488983724E1,5.217216589E0,5.217216589E0
3.930595648E1,5.324960897E1,1.042639466E1,2.911234778E1,2.888588439E0,1.017573496E2,5.254526144E0,5.254526144E0
4.030595851E1,5.324961520E1,1.042644767E1,2.892013142E1,2.809743190E0,9.336566201E1,5.268446145E0,5.268446145E0
4.130596030E1,5.324961988E1,1.042650205E1,2.870959929E1,3.033580723E0,8.989751723E1,5.299414481E0,5.299414481E0
4.230596137E1,5.324963175E1,1.042656062E1,2.903874367E1,3.242495618E0,8.928800586E1,5.079061169E0,5.079061169E0
