"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.861241700E-2,-4.726566374E-2,-1.036942974E-1,4.054614902E-2
2.336705300E-2,-7.903063297E-2,-6.643154472E-2,3.810269013E-2
2.812168800E-2,-1.095738709E-1,-2.794706449E-2,3.565923125E-2
3.287632300E-2,-1.327867359E-1,1.298087649E-2,3.016144782E-2
3.763095900E-2,-1.480583549E-1,4.596757516E-2,1.977674663E-2
4.238559400E-2,-1.724929363E-1,6.612611562E-2,1.366809942E-2
4.714023000E-2,-1.950949430E-1,7.651081681E-2,1.450803829E-3
5.189486500E-2,-2.073122412E-1,8.261945844E-2,-1.198822167E-2
5.664950100E-2,-2.048687786E-1,8.872810751E-2,-2.481638081E-2
6.140413600E-2,-1.883754283E-1,9.483675659E-2,-3.642281145E-2
6.615877100E-2,-1.608865112E-1,9.300415963E-2,-4.558578506E-2
7.091340700E-2,-1.248454899E-1,8.139773458E-2,-5.474875495E-2
7.566804200E-2,-8.269581944E-2,6.185005978E-2,-6.207913160E-2
8.042267800E-2,-3.871355578E-2,3.619373962E-2,-7.002037764E-2
8.517731300E-2,7.101302966E-3,4.428769462E-3,-7.490729541E-2
8.993194800E-2,5.230529606E-2,-3.283398226E-2,-8.162680268E-2
9.468658400E-2,8.895718306E-2,-7.437278330E-2,-8.345939964E-2
9.944121900E-2,1.091157198E-1,-1.153007299E-1,-7.979421318E-2
1.041958550E-1,1.164461002E-1,-1.501200199E-1,-7.246383280E-2
1.089504900E-1,1.121700481E-1,-1.794415265E-1,-6.452259421E-2
1.137051260E-1,1.054505333E-1,-2.044869810E-1,-6.024653837E-2
1.184597610E-1,1.011744812E-1,-2.264781147E-1,-6.085740402E-2
1.232143960E-1,1.023962051E-1,-2.435823381E-1,-6.757691503E-2
1.279690320E-1,1.072831303E-1,-2.551887631E-1,-7.673988491E-2
1.327236670E-1,1.133917719E-1,-2.637408674E-1,-8.651372790E-2
1.374783030E-1,1.176678315E-1,-2.655734718E-1,-9.689842910E-2
1.422328860E-1,1.195004210E-1,-2.582430840E-1,-1.115591824E-1
1.469875730E-1,1.195004210E-1,-2.405280024E-1,-1.286633909E-1
1.517422090E-1,1.127809063E-1,-2.154825479E-1,-1.494327933E-1
1.564967920E-1,1.017853469E-1,-1.879936308E-1,-1.683696061E-1
1.612514280E-1,9.017891437E-2,-1.611155868E-1,-1.830303669E-1
1.660060630E-1,7.735075057E-2,-1.372918636E-1,-1.921933293E-1
1.707606980E-1,6.452259421E-2,-1.146898642E-1,-2.025780380E-1
1.755153340E-1,5.291616172E-2,-8.842267841E-2,-2.190713882E-1
1.802699690E-1,4.558578506E-2,-6.032289565E-2,-2.215148360E-1
1.850246050E-1,3.886627033E-2,-3.161225095E-2,-2.123518735E-1
1.897792400E-1,3.153589368E-2,-1.450803876E-2,-2.013563067E-1
1.945338760E-1,2.542724647E-2,-5.955931731E-3,-1.921933293E-1
1.992885110E-1,2.237292193E-2,1.985310577E-3,-1.873064190E-1
2.040431460E-1,2.359465137E-2,1.237001177E-2,-1.830303669E-1
2.087977820E-1,2.359465137E-2,2.764163166E-2,-1.793651730E-1
2.135524170E-1,2.787070535E-2,4.108065739E-2,-1.750891209E-1
2.183070530E-1,3.153589368E-2,4.596757516E-2,-1.714239269E-1
2.230616880E-1,3.642281145E-2,4.046979174E-2,-1.671478748E-1
2.278163230E-1,4.436405376E-2,2.703076601E-2,-1.647044122E-1
2.325709590E-1,5.291616172E-2,6.872228812E-3,-1.622609496E-1
2.373255940E-1,6.391172856E-2,-1.572976820E-2,-1.634826809E-1
2.420802300E-1,7.735075057E-2,-4.016435891E-2,-1.671478748E-1
2.468348650E-1,9.140064567E-2,-6.337722391E-2,-1.702021956E-1
2.515895010E-1,1.048396677E-1,-8.170316368E-2,-1.744782478E-1
2.563441360E-1,1.182786897E-1,-9.086613357E-2,-1.818086356E-1
2.610987710E-1,1.280525327E-1,-9.758564830E-2,-1.897498667E-1
2.658534070E-1,1.353829056E-1,-1.024725661E-1,-1.952476501E-1
2.706080420E-1,1.378263682E-1,-1.049160287E-1,-1.976911128E-1
2.753626780E-1,1.372154951E-1,-1.024725661E-1,-1.970802546E-1
2.801173130E-1,1.329394430E-1,-9.453132749E-2,-1.946367919E-1
2.848718960E-1,1.274416596E-1,-8.231402934E-2,-1.946367919E-1
2.896265840E-1,1.085048541E-1,-6.337722391E-2,-1.958585232E-1
2.943811670E-1,7.979421318E-2,-4.444041103E-2,-1.873064190E-1
2.991358030E-1,4.436405376E-2,-9.453132749E-2,-1.573740393E-1
3.038904380E-1,1.320995111E-2,-1.421787739E-1,-1.243873388E-1
3.086450730E-1,-9.392046370E-3,-6.582067907E-2,-1.268308014E-1
3.133997090E-1,-3.016144782E-2,4.596757516E-2,-1.433241516E-1
3.181543440E-1,-5.215258151E-2,1.039997265E-1,-1.592066288E-1
3.229089800E-1,-6.925679743E-2,1.125518382E-1,-1.689804643E-1
3.276636150E-1,-7.658717036E-2,1.052214578E-1,-1.695913374E-1
3.324182510E-1,-7.719803602E-2,9.789107740E-2,-1.665370166E-1
3.371728860E-1,-7.475458086E-2,1.058323234E-1,-1.647044122E-1
3.419275210E-1,-7.170025259E-2,1.320995092E-1,-1.640935540E-1
3.466821570E-1,-6.925679743E-2,1.522580534E-1,-1.616500914E-1
3.514367920E-1,-6.620246917E-2,1.601992846E-1,-1.543197185E-1
3.561914280E-1,-6.375901401E-2,1.626427472E-1,-1.457676142E-1
3.609460630E-1,-6.070468575E-2,1.614210159E-1,-1.347720474E-1
3.657006980E-1,-5.765036494E-2,1.504254490E-1,-1.268308014E-1
3.704553340E-1,-5.887209252E-2,1.424842030E-1,-1.292742640E-1
3.752099690E-1,-5.948295817E-2,1.406516135E-1,-1.372154951E-1
3.799646050E-1,-6.070468575E-2,1.400407553E-1,-1.427132785E-1
3.847192400E-1,-5.887209252E-2,1.461493969E-1,-1.463784724E-1
3.894738760E-1,-5.642863363E-2,1.290451884E-1,-1.506545246E-1
3.942285110E-1,-5.031998456E-2,9.483675659E-2,-1.585957706E-1
3.989830940E-1,-3.810269013E-2,6.307178736E-2,-1.677587330E-1
4.037377300E-1,-2.160934173E-2,4.108065739E-2,-1.811977625E-1
4.084924170E-1,-5.726857111E-3,2.580903657E-2,-1.946367919E-1
4.132470010E-1,1.626427472E-2,1.298087649E-2,-2.080758214E-1
4.180016360E-1,3.947713599E-2,-4.734201822E-3,-2.178496569E-1
4.227562710E-1,6.207913160E-2,-2.061668597E-2,-2.184605151E-1
4.275109070E-1,8.468113095E-2,-3.283398226E-2,-2.160170525E-1
4.322655420E-1,1.072831303E-1,-4.016435891E-2,-2.105192691E-1
4.370201780E-1,1.237764731E-1,-4.444041103E-2,-1.995237023E-1
4.417748130E-1,1.347720474E-1,-4.993819445E-2,-1.915824711E-1
4.465294480E-1,1.408806890E-1,-6.215549260E-2,-1.891390085E-1
4.512840840E-1,1.482110620E-1,-8.597921580E-2,-1.983019859E-1
4.560387190E-1,1.598175019E-1,-1.214093715E-1,-2.129627317E-1
4.607933550E-1,1.793651730E-1,-1.635590494E-1,-2.325104028E-1
4.655479900E-1,2.050214857E-1,-2.167042792E-1,-2.575558722E-1
4.703026260E-1,2.410625070E-1,-2.838993967E-1,-2.819904685E-1
4.750572610E-1,2.801578641E-1,-3.620901108E-1,-3.070359230E-1
4.798118960E-1,3.204749227E-1,-4.506655037E-1,-3.290270567E-1
4.845665320E-1,3.571268320E-1,-5.429060459E-1,-3.461312652E-1
4.893211670E-1,3.882809281E-1,-6.382009983E-1,-3.595702946E-1
4.940758030E-1,4.108829200E-1,-7.341067195E-1,-3.675115108E-1
4.988303860E-1,4.273762703E-1,-8.281798959E-1,-3.778962195E-1
5.035850210E-1,4.432587624E-1,-9.112575054E-1,-4.004982114E-1
5.083396570E-1,4.579195082E-1,-9.815070033E-1,-4.237110913E-1
5.130942920E-1,4.695259333E-1,-1.037706494E0,-4.395935535E-1
5.178489280E-1,4.744128585E-1,-1.082910538E0,-4.530325830E-1
5.226035630E-1,4.731911421E-1,-1.116508126E0,-4.640281498E-1
5.273581980E-1,4.634172916E-1,-1.140331864E0,-4.701367915E-1
5.321128340E-1,4.469239414E-1,-1.153770804E0,-4.719693959E-1
5.368674690E-1,4.243219495E-1,-1.156214356E0,-4.695259333E-1
5.416221050E-1,3.968330324E-1,-1.158046961E0,-4.664716125E-1
5.463767400E-1,3.675115108E-1,-1.149494767E0,-4.615846872E-1
5.511313760E-1,3.381900191E-1,-1.131779671E0,-4.573086500E-1
5.558860110E-1,3.125337064E-1,-1.100014806E0,-4.597521126E-1
5.606406460E-1,2.935968935E-1,-1.053588986E0,-4.707476795E-1
5.653952820E-1,2.777144015E-1,-9.955568910E-1,-4.884627461E-1
5.701498650E-1,2.618319094E-1,-9.314160943E-1,-5.116755962E-1
5.749045010E-1,2.386190593E-1,-8.587231636E-1,-5.526035428E-1
5.796591360E-1,2.062432170E-1,-7.890845537E-1,-6.130791903E-1
5.844137710E-1,1.665370166E-1,-7.438805699E-1,-6.662244201E-1
5.891684070E-1,1.274416596E-1,-7.035635114E-1,-7.059305906E-1
5.939230420E-1,8.895718306E-2,-6.656898856E-1,-7.499128580E-1
5.986776780E-1,6.391172856E-2,-6.443096399E-1,-7.859538794E-1
6.034323130E-1,5.902481079E-2,-6.394227147E-1,-8.048906922E-1
6.081869480E-1,6.940951198E-2,-6.455313563E-1,-8.018363714E-1
6.129415840E-1,8.468113095E-2,-6.663007736E-1,-7.877864838E-1
6.176962190E-1,9.750928730E-2,-7.090612650E-1,-7.731257081E-1
6.224508550E-1,1.048396677E-1,-7.664825916E-1,-7.694605589E-1
6.272054900E-1,1.085048541E-1,-8.251255751E-1,-7.847321630E-1
6.319601260E-1,1.066722646E-1,-8.984293938E-1,-8.122211099E-1
