"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.019601100E-2,-1.893750000E1,-1.807500076E1,-1.177500057E1
5.019601100E-2,-1.953750038E1,-1.794375038E1,-1.201875019E1
6.019601100E-2,-1.985625076E1,-1.837500000E1,-1.211250019E1
7.019601100E-2,-2.019375038E1,-1.831875038E1,-1.222500038E1
8.019601100E-2,-2.028750038E1,-1.833750153E1,-1.226250076E1
9.019601100E-2,-2.025000000E1,-1.824375153E1,-1.239375019E1
1.001960110E-1,-2.025000000E1,-1.839375114E1,-1.248750019E1
1.101960110E-1,-2.025000000E1,-1.839375114E1,-1.237500095E1
1.201960110E-1,-2.036250114E1,-1.837500000E1,-1.226250076E1
1.301960110E-1,-2.041875076E1,-1.848750114E1,-1.213125038E1
1.401960110E-1,-2.041875076E1,-1.845000076E1,-1.200000000E1
1.501960110E-1,-2.023125076E1,-1.858125114E1,-1.175625038E1
1.601960110E-1,-2.008125114E1,-1.854375076E1,-1.151250076E1
1.701960110E-1,-1.991250038E1,-1.871250153E1,-1.123125076E1
1.801960110E-1,-1.989375114E1,-1.876875114E1,-1.093125057E1
1.901960110E-1,-2.004375076E1,-1.878750038E1,-1.100625038E1
2.001960110E-1,-2.019375038E1,-1.878750038E1,-1.093125057E1
2.101960110E-1,-2.017500114E1,-1.882500076E1,-1.085625076E1
2.201960110E-1,-2.021250153E1,-1.882500076E1,-1.089375019E1
2.301960110E-1,-2.023125076E1,-1.871250153E1,-1.083750057E1
2.401960110E-1,-2.028750038E1,-1.895625114E1,-1.095000076E1
2.501960110E-1,-2.058750153E1,-1.908750153E1,-1.087500000E1
2.601960110E-1,-2.056875038E1,-1.912500000E1,-1.080000019E1
2.701960110E-1,-2.021250153E1,-1.925625038E1,-1.051875019E1
2.801960110E-1,-1.991250038E1,-1.933125114E1,-1.066875076E1
2.901960110E-1,-1.976250076E1,-1.948125076E1,-1.063125038E1
3.001960110E-1,-1.970625114E1,-1.957500076E1,-1.035000038E1
3.101960110E-1,-1.980000114E1,-1.974375153E1,-1.042500019E1
3.201960110E-1,-1.968750000E1,-1.957500076E1,-1.021875000E1
3.301960110E-1,-1.942500114E1,-1.948125076E1,-1.021875000E1
3.401960110E-1,-1.944375038E1,-1.940625000E1,-1.029375076E1
3.501960110E-1,-1.946250153E1,-1.942500114E1,-1.046250057E1
3.601960110E-1,-1.940625000E1,-1.951875114E1,-1.036875057E1
3.701960110E-1,-1.948125076E1,-1.936875153E1,-1.033125019E1
3.801960110E-1,-1.920000076E1,-1.951875114E1,-1.051875019E1
3.901960110E-1,-1.906875038E1,-1.935000038E1,-1.044375038E1
4.001960110E-1,-1.908750153E1,-1.955625153E1,-1.076250076E1
4.101960110E-1,-1.905000114E1,-1.965000153E1,-1.065000057E1
4.201960110E-1,-1.882500076E1,-1.974375153E1,-1.068750000E1
4.301960110E-1,-1.863750076E1,-1.989375114E1,-1.044375038E1
4.401960110E-1,-1.863750076E1,-1.983750153E1,-1.031250000E1
4.501960110E-1,-1.828125000E1,-1.987500000E1,-1.031250000E1
4.601960110E-1,-1.841250038E1,-1.996875000E1,-1.036875057E1
4.701960110E-1,-1.818750000E1,-2.028750038E1,-1.040625000E1
4.801960110E-1,-1.803750038E1,-2.011875153E1,-1.016250038E1
4.901960110E-1,-1.796250153E1,-2.030625153E1,-1.025625038E1
5.001960110E-1,-1.803750038E1,-2.041875076E1,-1.020000076E1
5.101960110E-1,-1.796250153E1,-2.045625114E1,-1.035000038E1
5.201960110E-1,-1.792500114E1,-2.083125114E1,-1.008750057E1
5.301960110E-1,-1.805625153E1,-2.088750076E1,-9.806250572E0
5.401960110E-1,-1.801875114E1,-2.088750076E1,-9.431250572E0
5.501960110E-1,-1.813125038E1,-2.068125153E1,-9.056250572E0
5.601960110E-1,-1.822500038E1,-2.109375000E1,-8.662500381E0
5.701960110E-1,-1.824375153E1,-2.109375000E1,-8.475000381E0
5.801960110E-1,-1.826250076E1,-2.113125038E1,-8.193750381E0
5.901960110E-1,-1.831875038E1,-2.124375153E1,-8.118750572E0
6.001960110E-1,-1.833750153E1,-2.122500038E1,-8.193750381E0
6.101960110E-1,-1.830000114E1,-2.145000076E1,-8.100000381E0
6.201960110E-1,-1.815000153E1,-2.163750076E1,-7.987500191E0
6.301960110E-1,-1.805625153E1,-2.197500038E1,-7.837500095E0
6.401960110E-1,-1.771875000E1,-2.216250038E1,-7.912500381E0
6.501960110E-1,-1.755000114E1,-2.238750076E1,-7.518750191E0
6.601960110E-1,-1.738125038E1,-2.268750000E1,-6.975000381E0
6.701960110E-1,-1.738125038E1,-2.295000076E1,-6.300000191E0
6.801960110E-1,-1.710000038E1,-2.332500076E1,-5.568750381E0
6.901960110E-1,-1.683750153E1,-2.343750000E1,-5.418750286E0
7.001960110E-1,-1.657500076E1,-2.351250076E1,-4.856250286E0
7.101960110E-1,-1.616250038E1,-2.385000038E1,-4.650000095E0
7.201960110E-1,-1.616250038E1,-2.413125038E1,-4.331250191E0
7.301960110E-1,-1.606875038E1,-2.450625038E1,-4.218750000E0
7.401960110E-1,-1.556250095E1,-2.454375076E1,-4.256250381E0
7.501960110E-1,-1.518750095E1,-2.482500076E1,-4.050000191E0
7.601960110E-1,-1.501875019E1,-2.486250114E1,-3.918750048E0
7.701960110E-1,-1.473750019E1,-2.520000076E1,-3.431250095E0
7.801960110E-1,-1.449375057E1,-2.540625191E1,-3.131250143E0
7.901960110E-1,-1.456875038E1,-2.563125038E1,-2.681250095E0
8.001960110E-1,-1.423125076E1,-2.565000153E1,-2.043750048E0
8.101960110E-1,-1.381875038E1,-2.574375153E1,-1.275000095E0
